text,label,error_type,predicted_label,label_quality_score
Император поддерживал проводившуюся политику индустриализации страны министром С.Ю.Витте.,0,Syntax,1,0.13500383
Том больше не выходит с Марией.,0,Semantics,1,0.13506086
"Ещё 21% ответивших предполагают уехать на срок больше пяти лет, т. е. не возвращаться сразу после учёбы.",1,0,0,0.13517499
У него на лице есть улыбка.,0,Semantics,1,0.13523209
Римский папа Иоанн Павел I занимал пост главы католической церкви всего 33 дня и умирает от инфаркта.,0,Syntax,1,0.13540348
"Однако космонавты испытывают состояние ее, так как они как бы все время падают на Землю, но промахиваются.",0,Syntax,1,0.13546064
Четыре года спустя на лице журналистки Агаповой появится глубокий след от удара металлической рейсшиной.,0,Semantics,1,0.13546064
"В нём совмещались те чисто русские, мужицкие черты, которые в соединении дают возвышенный образ, делавший иногда не только нашего солдата непобедимым, но и великомучеником.",0,Syntax,1,0.13546064
График проведения ремонтных работ в цехах завода был нарушен вопреки указания директора.,0,Syntax,1,0.13591877
"Лежавшая книга на полке была той самой, которую я давно искал.",0,Syntax,1,0.13620575
"Возьми из моего кармана ключ, он мне мешает.",0,Semantics,1,0.1362632
Он дал ему упрек.,0,Semantics,1,0.1363207
"По летней привычке стол ещё накрывался на улице: мой единственный приносил вечно разбредающиеся по двору стулья, я застилала скатерть с фруктовым узором на стол.",0,Semantics,1,0.13706976
"Отец часто говорил, что очень любит шахматные соревнования и ловить рыбу.",0,Syntax,1,0.13747455
"Рецепт чипы с сыром, маниоком и яйцами.",0,Morphology,1,0.13764834
"Бесстрашные пастушьи собаки встречаются в горах, которые нехотя встают из колеи, уступая дорогу автомобилю.",0,Syntax,1,0.13788036
"Я жил хорошо, потому что в Москве.",0,Syntax,1,0.13828714
"У него были сухие, а раз так, сообразит разве, что у кого-то могут быть мокрые?",0,Semantics,1,0.13834533
Калязинской ПМК-500 требуются шофера для работы на автомашинах ГАЗ-52 и ЗИЛ-585 со сдельной оплатой.,0,Morphology,1,0.1384618
"Нам нужны рыночные стимулы - налог на CO2, каприз и торговля - что-то, что получает этот ценный сигнал там.",0,Hallucination,1,0.13869494
Близ кресла на небольшом коврике лежала кошка.,0,Semantics,1,0.13945496
"Легенда французской группы Mixed air назвала две версии своего сочинения для ""Евровидения"" после того как изменила название на ic Diion.",1,0,0,0.13951358
"Таким образом, нет дискуссий: эта задача требует непрерывной преданности и духа непрерывного самопожертвования его и его людей.",0,Hallucination,1,0.13974822
Она неправильно принимает искусство.,0,Semantics,1,0.13974822
Есть блины с вареньем вкусное.,0,Syntax,1,0.13986564
Девочка хочет мать купить ей куклу.,0,Syntax,1,0.1399244
"Он по жизни, так что эта ситуация тоже не будет исключением, ни на что внимания не обращает.",0,Syntax,1,0.14027736
"Но не пробыл я у себя в кабинете и пяти минут, как горничная доложила, что меня желает видеть глазами какой-то человек.",0,Semantics,1,0.14074911
"Он вспоминал прошлое, забывая править лодкой рулем.",0,Syntax,1,0.1412222
Взглянь на рисунок и вырежи из тонкого картона точно такие же очки.,0,Morphology,1,0.14128141
"Гражданка, я за вами, а пока пойду к себе в проходе не болтаться.",0,Syntax,1,0.14217234
"Они подвинулись, и я получил место рядом с ними.",0,Semantics,1,0.14223188
Многие ценные предложения были учтены в подготовленной энциклопедии к переизданию.,0,Syntax,1,0.1432476
Котлета бы у него!,0,Semantics,1,0.14330755
"В кабинете у инструктора стоял цветок, подаренный ему коллегами и о котором он нежно заботился.",0,Syntax,1,0.1435475
Тогда руководители NASA также сначала отрицали наличие всяких серьезных технологических проблем.,0,Semantics,1,0.14378779
Он ест одну грушу.,0,Semantics,1,0.14390807
В натюрморте И. И. Машкова «Снедь московская» изображены возвышающиеся караваи на столе.,0,Syntax,1,0.14426938
Существует более одного решения для этого пузыря.,0,Hallucination,1,0.14457104
"Он дворник, помогая людям содержать двор в чистоте.",0,Syntax,1,0.14517595
У брата есть грипп.,0,Syntax,1,0.14541851
Кимхи и генеральный директор Мосада был избран в должность главы министров.,1,0,0,0.14560063
"Настя надела бальное платье и, напевая мелодию вальса, легко закружилась перед зеркалами, представляя себя героиней любимого балета, виденного ею в театре.",1,0,0,0.14608724
"Маша, он видит, бледна.",0,Semantics,1,0.14639206
Он промахнулся по зайцу пулей.,0,Syntax,1,0.1466363
У него только одни способности.,0,Semantics,1,0.1466363
"Завтра утром мы отправляемся первым же поездом и встречаемся его, – продолжил мой начальник.",0,Syntax,1,0.14773953
Он страшно был в отчаянии.,0,Semantics,1,0.14792405
"Не рассказывайте Том о том, что на самом деле произошло.",0,Syntax,1,0.14829372
Я принимаю его самоубийство.,0,Semantics,1,0.14860234
Она хотела манипулировать Кэрол Феррис посредством силы звёздчатого сапфира вместо планеты Замарон.,0,Syntax,1,0.14860234
"Брат позвонил, когда добравшись до дома.",0,Syntax,1,0.14891149
Оливье планирует закончить учебу по журналистике и хочет пробовать себя как тренер.,0,Syntax,1,0.1491592
"Снова наступила зима, красиво кутав землю своим пушистым снежным покрывалом.",0,Semantics,1,0.14934519
В настоящий момент в районе зафиксировано 110 466 человек.,0,Semantics,1,0.14996658
Сегодня отца еще не было на море.,0,Semantics,1,0.15027806
"Доказательства колебания нейтринов, вместе с прошлыми исследованиями, позволили физикам установить верхние пределы оценки массы нейтринов.",1,0,0,0.15077755
"Главное, к чему надо стремиться, это то, чтобы стать счастливым человеком.",0,Syntax,1,0.1522842
"Это была лекция из чего-нибудь вроде мотивационной книги, основная мысль которой поверить себя и идти к цели.",0,Syntax,1,0.15253651
"А сапоги я вам блестящие принесу, ещё красивше ваших!",0,Morphology,1,0.15272598
У этого животного есть острые зубы.,0,Semantics,1,0.15297888
Теперь рассмотрел его Шухов вблизи.,1,0,0,0.15304215
"Возьми с меня шляпу, она мне мешает.",0,Semantics,1,0.15310544
"Он увидел телегу и понял, что она сломана и после починена.",0,Semantics,1,0.15361266
"Я предложил ему место в своей машине, и он принял его.",0,Semantics,1,0.15405756
"Она назначила цену своей любви смерть, счастья и одиночества.",0,Semantics,1,0.15507847
Хлеб дает нам припек.,0,Semantics,1,0.15514246
Он покупает несколько журналов.,0,Semantics,1,0.15520647
"Она стояла так рядом, что я ощущала запах ее духов.",0,Semantics,1,0.15616924
Более 30 ученых защитили кандидатские диссертации под руководством.,0,Syntax,1,0.1565557
"А теперь, перейдём к непосредственному материалу и попробоваем изучить азы того самого римского счёта.",0,Morphology,1,0.15713686
"Как шумела, клокотала вода за тонкой стеной каюты, прямо возле моей головы.",0,Semantics,1,0.15720153
"Неприятный мне разговор затянулся, вопреки моего ожидания.",0,Syntax,1,0.15733096
"Зиверт признан самой популярной музыкальной группой, появившейся на музыкальном фестивале 2000 года в Азербайджане.",1,0,0,0.15778464
Он поел мяса сырым.,0,Syntax,1,0.15869518
"Мотор гудит, винты крутятся, вода из крана льёт, а людей нет.",0,Semantics,1,0.15941359
Установки не было введено в действие.,0,Semantics,1,0.16000335
Вдруг он видит рядом съежившуюся фигурку и вздрагивает от неожи данности.,1,0,0,0.16006899
"Полученное утром известие Раисой Павловной начало циркулировать по всем заводам с изумительной быстротой, поднимая на всех ступеньках заводской иерархии страшнейший переполох.",0,Syntax,1,0.16006899
"Маша увидела Тявку собаку и сказала ей: - У меня кровать неудобна, подушка душа, одеяло кусается, я не могу уснуть!",0,Syntax,1,0.16099021
"Используя языковые средства выразительности, текст выглядит более убедительным.",0,Syntax,1,0.16151853
Второй роты не приходило.,0,Semantics,1,0.16165082
Двадцать яблоней высадили на Туевой аллее и у мемориального камня «Павшим за Родину».,0,Morphology,1,0.16211456
Он быстро не понял.,0,Semantics,1,0.16231364
Он не будет есть каши.,0,Semantics,1,0.16291203
Путники невольно залюбовались появившейся радугой на небе после дождя.,0,Syntax,1,0.1631119
"Он сказал, что идет дождь и что поэтому мы останемся дома.",1,0,0,0.16317856
Имеет ли человек право ходить голый и где оно записано?,1,0,0,0.16331196
Она имела его врагов.,0,Semantics,1,0.1633787
"В те дни, так как это была школа для мальчиков, мальчики играли как мужские, так и женские роли.",1,0,0,0.16344546
Студентов первого курса включили в список?,0,Syntax,1,0.163579
"И неожиданные открытия, случающиеся стоит только выехать из города и свернуть на боковую дорогу.",1,0,0,0.16431522
"Лоси обычно ведут себя очень тихо и боятся людей, однако они могут стать очень агрессивными, наевшись перебродивших яблок.",1,0,0,0.16471791
Различия сандалетов с закрываемым носом и заднем задницей нужно учитывать.,0,Hallucination,1,0.16471791
"Следите за своим ртом, или вы его получите.",0,Hallucination,1,0.1649868
"Навстречу колонне машин, везущим продовольствие, выехал полицейский патруль.",0,Syntax,1,0.16545823
Охранника в кабинете не сидело .,0,Semantics,1,0.16559312
"Если в воздухе звуковые волны распространяются со скоростью в триста тридцать метров в секунду, то в воде эта скорость равна тысяче пятистами метрам в секунду.",0,Morphology,1,0.16566059
Учителя очень нужно увидеть.,1,0,0,0.16606592
"Это означает, что он предлагает больше места для меньше денег, чем лучшие продавцы в классе.",1,0,0,0.1668111
"Едва Олеся, закончив все приготовления на кухне, входит в комнату, как тут же, схватив что-то нужное, выбежит в столовую.",0,Syntax,1,0.16749083
"Увидев красный сигнал светофора, машина была остановлена водителем.",0,Syntax,1,0.16762705
"Вместо того он пытался напасть на Цзин, но не успел, но мир заключать все равно не стала.",0,Syntax,1,0.16796798
Благодаря повышения уровня сервиса в фирменных магазинах стало больше покупателей.,0,Syntax,1,0.16913125
"Иван прилег, чтобы он отдохнул.",0,Syntax,1,0.1696809
Чиновник росчерком пера позволил им стать миллионерами.,1,0,0,0.17009403
"Всем дано за обедом, как и в прошлом году, по пять апельсинов.",1,0,0,0.17071529
Он дал мне удар.,0,Semantics,1,0.17126901
"Заглянув к нам в комнату, тётушка, чем-то, кажется, встревоженная, спросила, что не хотите ли вы прогуляться со мной по саду.",0,Syntax,1,0.17126901
После tete-a-tete совещания председателей было проведено расширенное заседание.,1,0,0,0.17147702
"Регион Ггеркуника находится в восточной части Армении, 1500-1900 м над уровнем моря.",0,Morphology,1,0.17168523
"Оглянувшись на мой голос, собака повернулась, постояла немного и побежала дальше по освещённой улице фонарями.",0,Syntax,1,0.17182416
Половина детей были больная.,0,Syntax,1,0.17258981
"В процессе двоих заключённых убит робот, контролируемый искусственным интеллектом Тау.",1,0,0,0.17258981
"Он прав, я понимают.",0,Semantics,1,0.17265955
Поезд следует ни из чего.,0,Syntax,1,0.1727293
"Находясь низко над горизонтом, создаётся неверное представление о размерах Луны.",0,Syntax,1,0.17342815
Но эти демонстранты просто живут у него и их тревога вполне понятна.,0,Syntax,1,0.17384852
Я возмутился на него за грубость.,0,Semantics,1,0.17419945
Благодаря применения новой технологии объёмы производства значительно выросли.,0,Syntax,1,0.1742697
У нее есть старость.,0,Semantics,1,0.1742697
"Подозреваемый, продолжая отрицать свою вину, заявил, что ему не под чем соглашаться.",0,Syntax,1,0.17603327
На заведующего на самого поступают жалобы.,1,0,0,0.17617497
"Если охранник не экспортируется, то контроль не может его назвать.",0,Hallucination,1,0.1766716
"Кто рыжий, а Вася блондин?",0,Syntax,1,0.17674264
Никакого судна аварии не потерпело.,0,Semantics,1,0.1768137
На улицах считалось пустым.,0,Semantics,1,0.17688479
"Дети сотрудников, имеющих какие-либо заболевания, получают льготные путёвки в санаторий.",0,Syntax,1,0.17716932
"Вместо того, чтобы заниматься, Миша слушает диски.",1,0,0,0.17745423
"Среди популярных достопримечательностей, доступных пешком отсюда, - Augustusplatz, Opera House и Museum изящного искусства.",0,Hallucination,1,0.17766815
Женихов около нее вилось словно пчел около майского розана.,1,0,0,0.17816807
"Простодушно улыбаясь, из-за спины Саши появился букет ромашек, которые он нарвал в поле неподалёку от дороги.",0,Syntax,1,0.1782396
Она быстро пооткрывала окно и со всего размаху швырнула книгу в него.,0,Semantics,1,0.1782396
Facebook сообщила об отмене трансляции из Румынии во Флориду и к Аляске.,0,Syntax,1,0.17845422
"Он сказал то, что не успеет выполнить работу в срок.",0,Syntax,1,0.1786691
"А вдоль побережьев Америки, Африки и Евразии протянулись цепочками глубоководные впадины.",0,Morphology,1,0.17881244
Мысли отказываются остановиться на всяком предмете.,0,Semantics,1,0.1791712
"Это позволяло уменьшить размер, так и удешевит конструкцию при сохранении практически той же функциональности.",0,Syntax,1,0.17924304
"В овраге за посёлком почва была глинистой, который весной превращался в небольшой водоём и в котором почти ничего не росло.",0,Syntax,1,0.17931488
Весь он как будто воздушный и стоит более шестисот лет.,1,0,0,0.17938675
Мы первыми научились видеть дальше собственного порога и думать шире родимой околицы.,1,0,0,0.18025091
Я был несколько раз в ихней квартире.,0,Morphology,1,0.18025091
Этот пришел был очень тяжелым.,0,Syntax,1,0.18061192
"Она стояла так вблизи, что я ощущала запах ее духов.",0,Semantics,1,0.18111831
"Ходят слухи, будто всё позапрещают.",1,0,0,0.18126322
В США построен кинокинотеатр после первой мировой войны.,0,Syntax,1,0.18126322
Он разыскал рядом ручей.,0,Semantics,1,0.18133569
"Журналистка, была приглашена министром взять у него интервью.",1,0,0,0.18140818
"Полшколы участвовали в организации благотворительной акции, приуроченной к Дню матери.",0,Syntax,1,0.1814807
"Задание, выполняющееся нами, не вызвало особых затруднений.",0,Syntax,1,0.18184364
"Для того чтобы добиться цели, человеку необходима твердая уверенность в успех дела.",0,Syntax,1,0.1819163
До сих по бабушка любила его без памяти.,1,0,0,0.18198897
На территории Азербайджана археологи обнаружили самую древнюю из найденных на сегодняшний день производственную мастерскую.,1,0,0,0.18322797
Иван не понимает мое желание быть нужной близким.,1,0,0,0.18535662
На такое времени не отпущено.,1,0,0,0.18668744
"Особенно после катастрофы, вызванной дождями в 1977 году, была осознана необходимость построить барьеры для наводнений вдоль реки.",1,0,0,0.18690997
"Это были те народные изречения, которые получают вдруг значение глубокой мудрости, когда сказаны кстати.",1,0,0,0.18698418
"Я знаю, что многие актёры изливают в роли личные переживания.",1,0,0,0.18862271
"Группы J-Hip-Hop, такие как ORANGE RANGE и Кэцумэйси назвали лидеров фестиваля в 2018 году.",1,0,0,0.19095021
"Большинство атабасканских языков имеют более четырех разных слов, и все они имеют много более отличительных консонантов, чем Креа.",1,0,0,0.19132768
"Что ты не знаешь, как починить?",1,0,0,0.19352813
"Музыка, лишь только вы вошли, сразу началась.",1,0,0,0.19360435
Поселок расположен вдали реки.,1,0,0,0.19390947
"Он медленно, но несомненно умнеет.",1,0,0,0.19521025
"Окончив сбор лекарственных трав, не забудьте тщательно отряхнуть одежду и вымыть руки с мылом.",1,0,0,0.19961986
"И на всех проходящих мимо напал такой страх, и все, кто был поблизости меня пустились бежать.",1,0,0,0.200636
"Кроме того, группу транзитируют в коллекции целого ряда спиноров, которые имеют взаимно простые элементы.",1,0,0,0.20087102
"Ты уже достаточно взрослая, чтобы сама все понимать.",1,0,0,0.20204929
"Из того, что он заработал, он много пожертвовал церкви.",1,0,0,0.20291664
"Спуская отходы в реку, завод повышает содержание в воде соединений хлора.",1,0,0,0.20426252
Я одобрил Петино решение уехать.,1,0,0,0.20697418
Это о голову соседа супруга тарелки бьет.,1,0,0,0.20922722
"Эрика хорошо рисует, у нее большие способности, и она будет в этом году поступать в архитектурный.",1,0,0,0.21007673
Однажды он был встречен ею принаряженным.,1,0,0,0.21027938
Отца не было на море.,1,0,0,0.21076632
"Такое гнездо строится животными не только для себя, но и для других членов группы.",1,0,0,0.21149825
"Знай македоняне, что им предстоит биться с Кратером, они не пошли бы в бой.",1,0,0,0.2141979
"Рассмотрим два высказывания, доказать эквивалентность которых не составит труда.",1,0,0,0.21526825
"Сверх запасов, зафиксированных ЛБМ и МИА, в мире находится более 4 млн тонн алюминия, которые в основном нигде не зафиксированы.",1,0,0,0.21659093
"Можем ли мы верить, что каждый поощряет дружбу между нашими народами на основе «почитания принципа равенства прав и самоопределения народов»?",1,0,0,0.21667379
"Я узнал, что ребята пришли к финишу, первым.",1,0,0,0.21841921
Национальность — только мужчины из Италии или Америки могут стать полноправными членами семьи.,1,0,0,0.22000709
"Вскакивая с рундука на рассвете, она сразу вспомнила, что в мире — радость.",1,0,0,0.22261564
"В Мальту же, которая должна была опять сделаться достоянием ордена, император назначил коменданта и русский гарнизон из трех тысяч человек.",1,0,0,0.22609939
"Возьми у меня плед, мне тяжело его нести.",1,0,0,0.22815649
"Вот честное слово, жалко, что каждый раз ему выступать первому перед, если можно так выразиться, неразогретым залом.",1,0,0,0.22979437
"Обо всем договорились в кафе заранее, привезли залог и договорились о месте установки столов.",1,0,0,0.23014024
Теперь предстояло быть сплавленному на Землю совету насчет манных клецек.,1,0,0,0.23231015
"Чтобы побеждать в словесных баталиях, нужно прекрасно владеть родным языком и иметь острый ум.",1,0,0,0.23231015
"Они, если вы захотите, вам все покажут.",1,0,0,0.23567963
"Мальчики вошли, неся каждый по сумке.",1,0,0,0.23775285
В течение первого года обучения будущие педагоги знакомятся с работой в школе.,1,0,0,0.24023946
"Я в поте лица зарабатываю скромное жалование и скапливаю по крохам, чтобы купить себе в конце недели килограмм сосисок.",1,0,0,0.24540135
Я принимаю его теорию гранулярного пламени.,1,0,0,0.24680553
Солдаты грелись возле костров.,1,0,0,0.2539535
"Вы могли бы научиться много от них, если бы вы только слушали.",1,0,0,0.25683197
"К кому ты не знаешь, как обратиться?",1,0,0,0.2579987
Я своими близорукими глазами и то увидел.,1,0,0,0.2580922
Постарайся увидеть вон ту звездочку над самой горой.,1,0,0,0.258326
"Министр пригласил журналистку, взять у него интервью.",1,0,0,0.2590751
Всю осень город кишел иностранцами.,1,0,0,0.2592626
"На пруду, которого поверхность виднелась сквозь аллеи, заливались лягушки.",1,0,0,0.26048353
"Но время идёт, а пожара всё нет и нет.",1,0,0,0.26208568
"Основные преимущества полупроводникового секвенирования, при низких начальных вложениях, эксплуатационных расходах.",1,0,0,0.26640502
"Хотя опытные инженеры из-за границы были обещаны и были уже в дороге, но в нужный момент их не было.",1,0,0,0.2686535
Участие в командных играх и других интересных спортивных мероприятиях дарит нам живительный заряд бодрости.,1,0,0,0.27129996
Деревья ниже этой травы.,1,0,0,0.273041
"В августе 2003 года, во время падения продаж, Interbrew возобновила производство каска в северо-западной части Англии, с увеличением мощности.",1,0,0,0.27401128
"В болотистой почве содержится мало кислорода и питательных веществ, необходимых растениям.",1,0,0,0.27860016
"Я хочу, чтобы они зашли, а ты спрятался.",1,0,0,0.28170192
"Калинга — диалектный континуум провинции Калинга на Филиппинах, на котором говорит народ Игоро, рядом с Илокано.",1,0,0,0.28641868
На экскурсии в ботаническом саду школьники любовались редкими садовыми растениями.,1,0,0,0.28766775
"То ли он не затормозил вообще, то ли затормозил, но не резко.",1,0,0,0.29098085
Изумительный мы посмотрели французский фильм.,1,0,0,0.291737
При загрузке бункера асфальтоукладчика и во время его работы не разрешается находиться вблизи боковых стенок бункера во избежание ожогов горячей смесью.,1,0,0,0.29510295
"Да полно, существует ли он еще, этот дом?",1,0,0,0.29512832
"Я, как только заметил пропажу, выпил и схватился за голову.",1,0,0,0.29905403
"Большинство критиков сочли новый альбом группы ""s"" успешным, хотя песня The Do была отвергнута жюри Каннского фестиваля.",1,0,0,0.29961726
Как политический климат в то время влиял на сексуальное выражение.,1,0,0,0.3002837
Он не был там ни разу.,1,0,0,0.3003863
Реорганизации не было проведено.,1,0,0,0.30092528
"Эти 7 вопросов задает инспектор, чтобы подловить на ошибке всех водителей – как реагировать и что отвечать?",1,0,0,0.30141348
"Говоря, например, о картине Александра Иванова «Явление Христа народу», он восхищается ею прежде всего как народной картиной, начисто отвергая любые мистико-религиозные ее толкования.",1,0,0,0.30141348
"Во время взрывая оказался рядом с камином, и это спасло мне жизнь.",1,0,0,0.30192775
"Носом рыть землю перестал, я его прыскала водой за это.",1,0,0,0.30424836
"В путеводителе я позже вычитал, что киприоты всегда готовы приходить на помощь.",1,0,0,0.30668277
"Маша читает, и Саша читает книгу.",1,0,0,0.3102501
Это всё что он задумал.,1,0,0,0.3106944
"Он много построил за те годы, что был главным архитектором.",1,0,0,0.31226513
"Поселенцы этих миров имеют некоторую свободу от центрального правительства, но нет высокотехнологичных удобств внутреннего мира.",1,0,0,0.31336725
"При ознакомлении с трудом взрослых у детей пробуждается чувство уважения к их труду, бережное отношение к результату труда, желание быть похожему на этого человека.",1,0,0,0.3138402
"Все стены, крыши, балкон минарета и даже купол мечети в считанные секунды были заполнены солдатами и казаками.",1,0,0,0.31462938
"Он много путешествовал, участвовал в морских сражениях, плавал около берегов Африки, Азии, Америки.",1,0,0,0.31489265
"Каждый из учеников Кольцова выбирает в его работах свои любимые идеи, каждый лепит свой образ, создаёт свой портрет.",1,0,0,0.3155514
Каждую рукопись читало по редактору.,1,0,0,0.31584147
"Выявить факторы (объективные и субъективные, внутренние и внутренние), которые влияют на несоответствие фактического результата инвестирования от планируемых ранее результатов.",1,0,0,0.31599978
"Выставка в Шарлоттенборге включала также изображения запланированного здания музея, которое было спроектировано архитектором Германом Баагёэ Сторком.",1,0,0,0.31668618
Новых сотрудников не принято.,1,0,0,0.3191744
"Высказывая свою критику, эксперты вовсе не хотели принизить или очернить работу молодого конкурсанта.",1,0,0,0.3197583
Вместе со своим бывшим менеджером Singapore Airli Ltd стал первым создателем беспроводных пассажирских перевозок в мире.,1,0,0,0.3197583
"Какое забвение своих собственных предначертаний и мероприятий, давно не оставивших в жизни камня на камне!",1,0,0,0.32209936
"Он думает, я его испугался.",1,0,0,0.3318772
"Он остановился отдохнуть под деревом, он идёт в Италию, этот музыкант.",1,0,0,0.3357863
Игодала сначала подписала Национальное письмо о намерении играть в Арканзасе.,1,0,0,0.3373127
"Он разыскал поблизости ручей, набрал воды в чайник, развел костер из плавника.",1,0,0,0.3409239
"Что ты не знаешь, как починить!",1,0,0,0.34193948
Он начал речь приветствием.,1,0,0,0.3424066
"Иногда просыпаюсь среди ночи и брожу до утра по спящей квартире, уговаривая себя, что все уже давно в прошлом.",1,0,0,0.34309408
"На мировом рынке достаточно синтетических корков, которые некоторыми наблюдателями рассматриваются как компромисс между традиционными натуральными корками и авангардными винтовками.",1,0,0,0.3436996
Как мама потом нашла у дочки в шкафу этот свёрток с бельём и стала сама для неё вручную делать бельё маленьких размеров.,1,0,0,0.34709436
Он может зайти завтра.,1,0,0,0.35143626
"Барретт считает себя ""лидером команды"", за которым последуют другие футболисты из FINA или сборной США по футболу.",1,0,0,0.3551037
Все утро он был раздражен.,1,0,0,0.3561387
Он вызывает влечение у женщин своей харизмой (угрозами) и обещает раскрыть все тайны во время видения.,1,0,0,0.3568948
"Новые катера и водометы-толкачи гудят коротко, высоко и гнусаво.",1,0,0,0.3584092
"Как облако в небе, белые хлопья вдруг сливаются воедино, и перед вами ее фигурка.",1,0,0,0.35942033
Долгое время они нуждались.,1,0,0,0.35965928
"Сдвигая вековые камни, обрушились вниз дождевые потоки.",1,0,0,0.3598139
"Позолоченные подсвечники, мраморные скульптуры и искусная роспись в залах музея позволяют совершить путешествие во времени.",1,0,0,0.3625177
"Я своими полуслепыми глазами и то вижу, что рубашка неглаженая.",1,0,0,0.36356214
С каким увлечением он коллекционировал марки.,1,0,0,0.36517367
Канал поставки электричества через эти канаты может устанавливаться сверху основных опорных стоунеров или под ними.,1,0,0,0.3686614
Товары этой известной фирмы пользуются неизменным покупательским.,1,0,0,0.3731617
Ты можешь взять любую из этих книг.,1,0,0,0.37333307
Уже в 63 году последовало первое турне за пределами Франции с Билли Бридж.,1,0,0,0.37387583
Я была вчера на демонстрации.,1,0,0,0.37479067
Ференцварош впервые победил Каруану и завоевал второй по величине трофей за карьеру тренера чемпионов мира WBZHSR 12972.2006 (WBA).,1,0,0,0.37630793
"Все утро я считала, что он уехал.",1,0,0,0.37659448
"Просто сидит на берегу, у самой воды, любит море это и солнечный свет.",1,0,0,0.3800397
"В Чехии окончил школу астронавтики Байден, ставший впоследствии сенатором США.",1,0,0,0.38378564
Задавал ли он тебе какие-либо каверзные вопросы?,1,0,0,0.3880961
"Потом пришли европейцы, которые убили людей и животных и уничтожили природу.",1,0,0,0.38893712
"Он почувствовал, что морозит.",1,0,0,0.39207494
В поселке ли врач?,1,0,0,0.39300638
"Коллега, примите больного в свою палату.",1,0,0,0.39446333
Однажды она встретила его принаряженной.,1,0,0,0.39507583
"В «Донне Кларе» всегда вкусно, всегда недорого: можно обойтись и двумястами рублями, если потребности невысоки, а кошелек тонок.",1,0,0,0.39706138
Он постоянно имеет при себе револьвер.,1,0,0,0.39726594
"Кто куда пришел, несмотря на головную боль?",1,0,0,0.39796767
"Всего в 1000 метрах от порта, в 2 км от центра города и в 20 минутах езды от аэропорта Манисеса и Конвенционного центра.",1,0,0,0.39925522
Грядки в первой части были пригодны к сбору живого материала летом.,1,0,0,0.40113053
"Как обычно, рекомендуется быть готовому к объёмной загрузке, сохранить резервную копию данных со смартфона и полностью зарядить его.",1,0,0,0.40519634
Он был когда-то литератором и был огорчен и не признан.,1,0,0,0.4067515
"Это не обозначает, что руководящие действия, у которых нет результатов поставленной цели, называют управлением.",1,0,0,0.41291478
"Снявши голову, по волосам не плачут.",1,0,0,0.41401014
Из баллона газ вытек.,1,0,0,0.4165741
"Евгения в плане житейских и бытовых вещей, действительно, повзрослела и многое приобрела из того, что должно помочь ей в будущем.",1,0,0,0.417227
Каким образом ваятель в куске каррарского мрамора видит сокрытого Юпитера и выводит его на свет?,1,0,0,0.41845924
Он сейчас в зале периодики читает журналы.,1,0,0,0.41857806
"Особенно полюбились сказки, рассказывать которые она была мастерица.",1,0,0,0.41893464
Сейчас как раз идет одно из занятий по английскому языку.,1,0,0,0.41961822
"Вчера купили Вася книгу, а Коля компакт-диск.",1,0,0,0.42062938
"Мама с утра пошла косить сено, чтобы было, чем кормить коровку зимой.",1,0,0,0.42694122
"А сапоги я вам блестящие принесу, ещё красивее ваших!",1,0,0,0.42766562
"Он увидел телегу и понял, что ее сломали и после починили.",1,0,0,0.4297434
По состоянию на 1 января 2006 года население было 7 497 человек.,1,0,0,0.43134466
Костюм не был в химчистке два года.,1,0,0,0.4317938
"О многих своих открытиях, ввиду их закрытого характера, пока существует враждебный лагерь, я, естественно, не могу рассказать.",1,0,0,0.43360665
Унас был важный разговор с пяти до семи.,1,0,0,0.43368167
"В общем, существует много математических зависимостей, которые выявлены в расположении Гексаграммы.",1,0,0,0.43414643
