text,label,error_type
"Владимир увидел невдалеке деревушку, состоящую из четырех или пяти домов.",1,0
"Вежливо и заискивающе улыбаясь, сидел Тальберг против германского лейтенанта и говорил по-немецки.",1,0
Изредка она взглядывала на кого-нибудь из нас.,1,0
Вам все по кажут.,1,0
Диссертация отвечает требованиям ВАК.,1,0
Передо мной простиралась бескрайняя равнина.,1,0
"Кому ты хочешь, чтобы мы сообщили?",1,0
"Они были обессилены так, что подняться не могли.",1,0
"Трудно не пытаться ничего не сделать, когда ты понимаешь, что от этого зависит вся твоя жизнь.",1,0
Почему вы продали свой дом?,1,0
Катя выпила соку.,1,0
Сангкум объединял более миллиона человек в 1960 году.,1,0
"Амагу течет сначала на северо-восток, потом принимает широтное направление и только вблизи моря немного склоняется к югу.",1,0
"Учительница предупреждала, что тест будет тяжелым.",1,0
Следующий довод опроверг его утверждение.,1,0
Здесь собрался все свой народ.,1,0
В США открыли национальный парк на место древнего Ашкелона.,0,Syntax
Я принял его в свой дом.,1,0
Я сейчас выразил ему свое неудовольствие.,1,0
"Все это делалось не потому, что кто-нибудь желал зла Левину или его хозяйству.",1,0
"Если человек любит кого-то, он не может не разделять интересов лю бимого человека.",1,0
Я видел желтое пятнышко.,1,0
В озере никакой утки не плавало.,1,0
Мы получили прекрасный урожай.,1,0
Личный состав группы составляет около 3500 чел.,1,0
Он не прочел и двух книг.,1,0
Дубровский назначил им местом свиданья Кистеневскую рощу.,1,0
В Переделкине есть музей Пастернака.,1,0
В Мортань-о-Перве ежегодно проводят конкурс по приготовлению кровяных колбас в марте.,1,0
У него нет никаких вредных привычек.,1,0
"Мне в моем углу становилось восхитительно весело и легко, словно Бог подтвердил мне бессмертие души или гений похвалил мои книги.",1,0
Она намеревалась использовать самолет для рекордного полета над Южной Атлантикой.,1,0
"Я думаю, что сделаю это позже.",1,0
"Свяжись со своим врачом, если раны не заживут в течение двух недель.",1,0
Он подтверждает свое согласие.,1,0
"Если откроешь свое дело, придется всем взятки давать.",1,0
"Петя сказал, что стоять там холодно, и это действительно оказалось холодно.",0,Semantics
"Ты читал сегодняшние ""Известия""?",1,0
Так я любила тогда выражаться.,1,0
"Матросы вынуждены были спускаться за борт под обстрелом, рискуя сорваться в воду.",1,0
"Выиграв первый круг у кубинцев Йосмани Пиккера, он проиграл представителю Северного Корея Ким Кэн Чен.",0,Morphology
Поезд был задержан из-за сильного снега.,1,0
Почему ж в синтаксическом отношении не хотят видеть ничего сходного между формою именительного падежа и формами косвенных падежей?,1,0
"О посягательствах некоей Madame Alice, проживающей с детьми под фамилией Живаго в Париже, я слышал давно.",1,0
Крушение произошло совсем близко от берега.,1,0
Они заключили мир с французами.,1,0
"Я теперь уверена, что она была виною всего, всех последовавших, доныне постигающих наше поколение несчастий.",1,0
"Сомневаюсь, что он действительно болен.",1,0
Сегодня письмо получил Саша.,1,0
Иван не перестал ходить на лыжах.,1,0
Решили заночевать в предыдущей деревне.,1,0
Меня вчера не было в кино.,1,0
Я не теряю надежды.,1,0
"Вы можете посмотреть, что сделала Япония?",1,0
Она не один раз теряла паспорт.,1,0
"Надеясь узнать что-то, он пошел в ложу брата.",1,0
Я заметил там одни развалины.,1,0
Меня испугал его приход.,1,0
Врач советует Тане не менять климат.,1,0
"Если ты решишь хоть какую-нибудь из этих задач, ты получишь право участвовать в конкурсе.",1,0
"В ночь на 15 апреля 1912 г. потерпел крушение не только пароход «Титаник», а вместе с ним миф о его непотопляемости.",0,Syntax
Немедленно прекратите всякие поисковые работы.,1,0
"Тем не менее, он преуспевает.",1,0
Гуманитарные науки изучают различные аспекты человеческого бытия.,1,0
М.Ю. Лермонтов писал романтические поэмы.,1,0
"Увидал, что у санитара нет сапог ― велел дать.",1,0
"Хозяйка жилья, защищая бывшего мужа, схватила нож, ударила им зачинщика ссоры в шею и скрылась.",1,0
"Ну-ка, расскажи об этой борьбе поподробнее.",1,0
Коля нигде не был.,1,0
Уголовное дело на него заведено в апреле 2014.,1,0
"Хотя у меня возникали некоторые сомнения, он всегда говорил очень убедительно.",1,0
"Вздохнув ― надо сводить воюющие стороны, ― я пошел навстречу ему.",1,0
"На западном берегу кратера, вдоль реки Лангрен находится Море Чудес.",1,0
Ванин приход обрадовал нашу маму.,1,0
Сотрудники компании имели гарантированный отпуск.,1,0
Нам не досталось билетов.,1,0
Я много раз находил клад.,1,0
По внешнему виду его можно было принять за отставного военного.,1,0
"Журналистка была приглашена министром, чтобы взять у него интервью.",1,0
"У нее ест талант, а у меня есть деньги.",1,0
Парк хоть раз окружал усадьбу?,1,0
"Люди, находившиеся на борту транспорта, явно не желали поафишировать своё присутствие и, нужно сказать, им это удавалось в полной мере.",0,Semantics
Почему я должна принимать такое пренебрежительное к себе отношение?,1,0
"Мы отправили на эту конференцию наши доклады, потому что она для нас будет очень важна.",1,0
Жена не понимает причин обвально обрушившейся на неё нежности.,1,0
"Игры полны грубых сексуальных действий, хватает насилия над женщинами (оральный секс в большинстве случаев).",1,0
Было услышано его историю.,0,Syntax
У меня сегодня занятия по английскому языку.,1,0
"Но самое важное, чтобы сделать его работать - и он подчеркнул это - это то, что нужно знать людей в сообществах.",0,Syntax
"Он может сделать все, что угодно.",1,0
Эти изменения - это обобщение изменений Лоренца на фиксированное пространственное направление (хк+1) в многомерном времени и в многомерном пространстве.,1,0
"Проснешься не торопясь, посердишься на что-нибудь, поворчишь.",1,0
Он готов взять хоть какую-нибудь новую секретаршу.,1,0
Врачи и ученые ведут себя как сорняки.,1,0
Афазий и других отклонений от нормы раньше не изучалось.,1,0
"Ну сядь, я тебя прошу.",1,0
В 1992 году Мазовецкий стал специальным представителем Комиссии ООН по правам человека в бывшей Югославии.,1,0
Да оставь ее в шкафу.,1,0
Они решили оба распоряжаться.,1,0
"Иван не знает, что приехала Маша.",1,0
Память его казалась священною для Маши.,1,0
"Как-то я проанализировала свой режим жизни, начиная лет с 14, и, мягко говоря удивилась: по-хорошему, меня и близко нельзя было назвать прилежной ученицей.",1,0
Она прижала к себе ребенка.,1,0
"Следователь обязан выяснить обстоятельства, также и оправдывающие обвиняемого, также и смягчающие его вину.",1,0
"Не в состоянии сложить три и пять, подумала Айя чуть ли не с жалостью.",1,0
Правильная и своевременная корневая подкормка растений является гарантией высокого урожая.,1,0
"В любом случае ей с ребенком лучше находиться дома, чем где бы то ни было.",1,0
Сообщение не испугало Марию.,1,0
Ему теперь праздник не в праздник.,1,0
Более или менее удовлетворительно.,1,0
Он работает в саду.,1,0
"Кто, ты думаешь, придет?",1,0
"Рука гравёра с инструментом, как правило, двигается мало: лежащая на специальной подушке, перемещается пластина.",0,Syntax
При нагревании вода превращается в пар.,1,0
"Этот мужчина весь был беспощадно вежливый, ироничный, строгий и всепонимающий.",1,0
"Года через два перешел он в училище живописи, пробыл здесь чуть ли не пятнадцать лет и кончил по архитектурному отделению, с грехом пополам.",1,0
"Лавиния берет трость в зубы и начинает писать, поддерживая ее остатками рук.",1,0
Я начал свое путешествие 30 лет назад.,1,0
Я никогда не ездила на скорости свыше ста семидесяти километрах в час.,0,Morphology
Мне встречается девочка с ведром.,0,Semantics
Я был там в году.,0,Semantics
Производственные помещения соответствуют нормативам по освещённости.,1,0
В первый же день Иван легко освоил новый музыкальный инструмент.,1,0
После новогодних поздравлений началась раздача подарков.,1,0
"У тебя три брата и две сестры, и если потребуется, ты должен помогать любому из них.",1,0
"Это случилось через 2 дня после того, как начались переговоры.",1,0
"Статья подписана ""Иван Петров"", и я знаю, что на этот раз ты ее писал сам.",1,0
"Республиканский национальный комитет (RNC) — политический комитет США, являющийся национальным лидером Республиканской партии Соединенных Штатов.",1,0
"Я знаю, что придёт время, что когда по морям будут плавать пароходы из стекла.",0,Syntax
"Я воспользовался перочинным ножом, чтобы нарезать колбасу.",1,0
"Важно спросить себя ни вокруг чего устроена ваша жизнь, а вокруг кого.",0,Syntax
У деревни пасется стадо коров.,1,0
"При всем том я оптимист и думаю, что мой конфликт с моим государством по поводу моего еврейства надолго не затянется.",1,0
"Всякий душеврачитель, как и всякий растлитель, подтвердит вам, что пределы и правила этих детских игр расплывчаты.",1,0
С вами говорит ученый секретарь Института точной механики.,1,0
"В этой голове гудел тяжелый колокол, между глазными яблоками и закрытыми веками проплывали коричневые пятна с огненно-зеленым ободком.",1,0
Альтернативой использования общих секретов для аутентификации является использование асимметричной криптографии.,1,0
Немного поодаль лежал еще один раненый.,1,0
"Пулю нашли почти сразу — она пролетела над столом и ударилась в стену недалеко от кресла Супрунова, на высоте груди стоящего человека.",1,0
"Том сказал, что это не единственная причина.",1,0
"Слезы, сознание до сих пор не выветрившейся полностью вины сделали свое дело, в конце концов я махнул рукой: быть по-твоему!",1,0
В прошлом году он написал портрет молодой женщины.,1,0
Здесь мы столкнулись с совершенно новой проблемой.,1,0
В этот момент я представляла себе тебя на моем месте.,1,0
У нас редко проводятся занятия по истории.,1,0
Памятные дни устанавливаются в честь значительных событий в мировой истории или истории России.,1,0
"И, конечно же, доказательством его сильной воли является его решительный поступок, когда он принял решение сам избавиться от собачки.",1,0
Я рисковал опозданием на семинар.,1,0
"Я помню, как мы купались в Москве-реке.",1,0
Ружье лежало довольно далеко от него.,1,0
"Вообще-то вода в этой реке теплая, но сегодня она холодная.",1,0
Он и минуты не держал книги в руках.,1,0
"Если айсберги существуют, то зачем уму непостижима беспечность к ним?",0,Syntax
Почему вы всегда на его стороне?,1,0
Надежда на новое будущее может появиться у планеты.,1,0
Таких у нас на предприятии не работает.,1,0
В том положении удивительно напоминал он портрет Наполеона.,1,0
"В журнале «Этнографическое обозрение» Д. Н. Ушаков не только опубликовал ряд статей об обычаях, но и о поверьях русских крестьян.",0,Syntax
Петя решал такие задачи.,1,0
Каждый человек всегда должен об этом помнить.,1,0
Дикое существо была эта Бэла.,1,0
"Ну что ж, мы и одни посидим.",1,0
"Такой сценарий мог бы очертить конец гидроэнергетических перспектив Таджикистана и Кыргызской Республики, которые в значительной степени отражены в стратегиях развития этих стран.",1,0
Он остался очень доволен своей неудачной остротой.,1,0
После выхода из больницы он был лишен каких-либо средств к существованию.,1,0
"У меня какое-то странное ощущение: мне кажется, что я куда-то падаю.",1,0
Затопление угрожает сотням домов в райцентре Майма на Алтае.,1,0
Целый день я скитаюсь по пустым равнинам.,1,0
Геологической партии не было на базе.,1,0
"США заинтересовались работами Альберса, которых придумал художник в различных стилях.",0,Syntax
"Он отрастил небольшую бородку, и суровое выражение не сходило с его лица даже в минуты довольства.",1,0
Молния ярко сверкает и осветила всё вокруг.,0,Syntax
"Всадник поскакал к реке, а не заскакал.",1,0
Опять началось состояние: комната освещена только лампадой.,1,0
Кто-то бродит по ночам возле нашего дома.,1,0
Он сидел возле аппарата и что-то писал в журнале.,1,0
"Будьте осторожны, чтобы не стать рабами по вашему графику.",1,0
"Через пример семьи следователей я узнал, что обещания Господа уверены, когда мы прислушаемся к закону пасты с верой и целью.",0,Hallucination
После этого он утратил всякий интерес к происходящему.,1,0
Две ошибки он не заметил.,1,0
"Язык — лучший показатель не только общей культуры, но и лучший воспитатель человека.",0,Syntax
Он относился к ней с какой-то особенной нежностью.,1,0
"Я надеюсь на Машу больше, чем Петя.",1,0
"Она попросила меня выяснить причины конфликта, самому не вмешиваясь в него.",1,0
Под впечатлением от симфонии я захотел больше узнать о ее создателе.,1,0
"Тем, кто ценят культурно-познавательную сторону отдыха, прямая дорога к живописным развалинам финикийских времен.",0,Syntax
"Это первая часть проекта, который будет рассказывать о советских детских книгах.",1,0
"Так вот, в те страны, где они, по каким-либо причинам, найдут пристанище, в эти страны они принесут с собой идеологию нетерпимости, насилия.",1,0
"Морозно, остро пахло зимним лесом, а на безвестных станциях вдоль эшелона хрустели торопливые шаги.",1,0
Вчера поздно вечером иду я по Кузнецкому.,1,0
Немедленно прекратите какие бы то ни было поисковые работы.,1,0
Лисица обыкновенная имеет густой и мягкий мех рыжевато-красного цвета.,1,0
"В театре около меня сидел какой-то странный молодой человек, который непрерывно шуршал бумажками и мешал мне слушать.",1,0
Начальник заставлял его работать больным.,1,0
"Рассмеёмся мы в ответ на шутку или же просто улыбнёмся, во многом зависит от серотониновых генов, доставшимся нам от родителей.",0,Syntax
Скоро ваши усилия будут вознаграждены.,1,0
Дерево было срублено близко от корней.,1,0
"Он всегда говорил очень убедительно, и у меня возникали некоторые сомнения.",1,0
Аэродром малой авиации в Москве.,1,0
Как здесь очутился этот чемодан?,1,0
Предстояло расширить фронт работ.,1,0
В коробочке лежал белый предмет.,1,0
"Роте выяснить обстановку, сама не вступая в бой.",0,Syntax
Мать убаюкивала ребенка пением.,1,0
"Ну, что же, если хотите жить на свободе, идите, я дам вам волю.",1,0
Он выбрал себе жену из казачек.,1,0
"Две женщины, стоя около своих керосинок, переругивались.",1,0
"Не удивительно, что он согласился.",1,0
Наконец-то мне дали шофера.,1,0
Государь сам назначил войскового командира.,1,0
Пусть она встанет туда!,1,0
"Стоимость отопительного сбора вблизи заднее крыло, алюминиевые splitters может быть повышенной на уровне 1,5 тыс. рублей за сутки с целью переохлаждения автомобиля.",0,Hallucination
"Родители требовали, чтобы я по приезду отправил им подробный отчёт и рассказал всё в мельчайших подробностях.",0,Syntax
Ее укладка продолжалась до мая 1800 года.,1,0
"Иван пришел на спектакль, несмотря на головную боль.",1,0
"Сейсмограф регистрирует любое колебание земной коры, когда оно имеет место.",1,0
"Сэр Чарльз считает, что Баббингтона отравили.",1,0
Это лекарство применяется при лечении кожных болезней.,1,0
Я видел вашу жену.,1,0
Бензин кончился у села Покров.,1,0
"И мы просто встали рядом, прикрываясь руками от света, и, напряженно улыбаясь, стали смотреть на катер.",1,0
Вы клали эту книгу в мой ящик?,1,0
"Он лишь перенес Каллисто на небо, чтобы она вновь не стала добычей какого-нибудь охотника.",1,0
"Он всякий раз делает вид, что не усматривает в том ничего особенного.",1,0
Вы всегда звонили мне из ее дома.,1,0
"Дайте мне коня, я требую.",1,0
"Вся бытовая техника, как правило, выходит из строя на другой день после окончания гарантийного срока.",1,0
Они получили очень интересные результаты.,1,0
У меня есть деньги.,1,0
"Хотя, безусловно, есть люди, которые могут провести параллели ни между чем угодно.",0,Syntax
"Уж не знаю, почему я так много стала задавать вопросов подловить тебя.",0,Syntax
"Как только деньги придут на счёт, мы отправим Вам подробный план путешествий по электронной почте.",1,0
"Пиши стихи, а не прозу.",1,0
"Погода, ей казалось, была плохая.",1,0
Ему дали государственную премию.,1,0
Альбомы будут стоить 9 долларов 95 центов.,1,0
Он ищет какую-нибудь интересную пьесу на современную тему.,1,0
Он второпях не надел шляпу.,1,0
У царя Мидаса ослиные уши.,1,0
"А тыква превращалась в спектакле ""Золушка"" в карету.",1,0
"Между тем, их выводы не имели данных о существующих рисках.",1,0
"И все, что дает земля, принадлежит людям.",1,0
В каждой группе по ребенку стало нездоровиться.,0,Syntax
Хозяин просит дорогих гостей послушать пастораль “Искренность пастушки”.,1,0
"Петька подтвердил, что Ольги не было на елке у Шмелевых.",1,0
Реформу ОбОГ можно считать первой частью.,1,0
"Наверное, я выглядел смешным.",1,0
Хирург принимал в среду.,1,0
У нас сейчас дождь.,1,0
Поскольку еще один такой выкрик и его выгонят.,0,Semantics
В 1914 г. в этих районах были найдены запасы камня.,1,0
Мне еще придется перед ним краснеть.,1,0
Туристическая фирма обязана предоставить потребителю информацию о своей государственной регистрации и наименовании зарегистрировавшего её органа.,1,0
Саша раздобыл себе сигареты.,1,0
Как он ее в этот момент ненавидел.,1,0
В то утро я сижу на открытой веранде.,1,0
Мы пойдем до поворота.,1,0
"И право, так мало делается этим кому-нибудь зла, а себе столько удовольствия.",1,0
"Я знаю, что она приехала.",1,0
"Бой часов напомнил мне, что пора уходить.",1,0
"Не беспокойтесь, ответственность я беру на себя.",1,0
Почему бы Том сделал это?,1,0
Мы увидели славный город-герой.,1,0
"Видимо, он все-таки успел заметить, куда я положила ключ.",1,0
Ему дали целый институт для проведения исследований в области физики низких температур.,1,0
Этот пиджак он шил себе сам.,1,0
"Иван не прилетел на свадьбу дочери, а приехал на поезде.",1,0
Обидный промах в матче выбил действующего победителя из чемпионата.,1,0
"Вероятно, он может с кем-нибудь там общаться.",1,0
Девушка ничего не ответила и продолжала читать книгу с каменным выражением лица.,1,0
На собрании присутствовали все члены кооператива.,1,0
"Он добился того, что статью опубликовали.",1,0
"Кроме того, учреждены специальные призы правительства, мэрии, приз союза цирковых деятелей и зрительских симпатий.",1,0
"Мария стыдится того, что ее муж воображает себя гением.",1,0
"Противники ""гендерного насилия"" признали совершение этой операции правонарушением.",1,0
На террасе пахнет розами.,1,0
Он пересмотрел все фильм.,0,Syntax
Он прибил мне вешалку в прихожей за пять рублей.,1,0
"Я заметил человека, который переплыл Ламанш.",0,Semantics
"В пять часов утра, как всегда, пробило подъём — молотком об рельс у штабного барака.",1,0
Я не намерен ничего менять.,1,0
Из кабинета вышла женщина.,1,0
"Вероятно, там кто-нибудь был?",1,0
Ты не должен ей помогать.,1,0
Этот день был очень тяжелым.,1,0
Были получены эти два извещения.,1,0
"Думаю, Том не понял вопроса.",1,0
Детей жалко –– они не виноваты.,1,0
"Ждите, пока свет остановит движение.",1,0
"Опять, уже в другом месте, ударила щука, и тотчас возле берега испуганно сверкнула плотвичка.",1,0
"Я спросил, может ли быть третье решение?",1,0
Он сделал глубокий вдох и решительно подошёл к Герасиму.,1,0
Он с трудом доходит до двери.,1,0
Он рассердил меня своей невнимательностью.,1,0
"Три митрополита были посажены, отправлены в ссылку и там один за другим скончались, но перед смертью каждый из них назначил преемника из епископов.",1,0
В результате инцидента на той же улице в городе прогремел больший список популярных мест.,0,Hallucination
"Кондратенко заявил, что Тимошин предлагает ему цену по обвинению в конфликте с инспектором.",1,0
В 1905 году он был преобразован в город.,1,0
"Я его спрашиваю, а он молчит.",1,0
Меня обрадовал его приход.,1,0
Он нес домой два арбуза.,1,0
Модель театра с фирменным фестивалем хороша и для города и театра.,0,Syntax
В его словах есть правда.,1,0
"Трактирщик сказал, что, дескать, не дам.",1,0
Я две недели не был дома.,1,0
"Когда ты позвонил, я не спал.",1,0
Они расстраивали его разговорами о настоящем искусстве.,1,0
Это возвышает ее в моих глазах.,1,0
Он побледнел еще больше.,1,0
"Предстояли очередные выборы, на которых он дал согласие баллотироваться в депутаты Совета Союза Верховного Совета СССР на новый срок.",1,0
"Те из лингвистов, кто занимался исследованием языка художественной литературы, не сомневается в особой роли глагола и в поэтическом,и в прозаическом тексте.",0,Syntax
"Чашечка опадает, когда появляются плоды, с пять мелких или целых чашелистиков.",0,Syntax
"Я готов жениться на ком угодно, лишь бы только избавить вас от нужды.",1,0
"Мы долго спорили над книгами, написанных известным телеведущим.",0,Syntax
"Это был клёст-сосновик, с перьями кирпичного и клюквенного цвета, с клювом, скрещенным, как два кривых костяных ножа.",1,0
Я помыл посуду.,1,0
Я изловчился и схватил пса за ошейник.,1,0
"Оставь его дома, чтобы он не раздражал меня глупыми шутками.",1,0
"Я знаю, что ты хочешь сказать, и сама прекрасно понимаю, что обыкновенному милиционеру с этим монстром не справиться.",1,0
"Я стою сейчас рядом с Центризбиркомом и могу наблюдать за тем, что происходит перед входом.",1,0
"ETA имел только один продукт, ETA-10.",1,0
Дался тебе тот мотоцикл!,1,0
Выбери себе еду по вкусу.,1,0
У кассы стояла длинная очередь.,1,0
"Он сказал, что ему бы молочка.",1,0
Напротив моего дома есть маленькая беседка.,1,0
"Кто знает, почему Том лжет?",1,0
"Проведение в жизнь директив является поэтому сейчас более необходимым, чем когда-либо.",1,0
Я не разбил чашки.,1,0
"Он был одним из тех, кто не любили говорить по пустякам.",0,Syntax
Я увидел там одни развалины.,1,0
"Книги, которые сгорели, не сгорели.",1,0
Нас тупил холодный осенний вечер.,1,0
"Это хорошо, что мы всегда скучаем по своим родителям.",1,0
В этом взгляде было только горе.,1,0
Мой муж приходит домой примерно в 8 часов.,1,0
В 1955 г. эта страна получила независимость.,1,0
"Прекрасные подснежники распускаются ранней весной, которых не увидишь больше ни в одном уголке Земли.",0,Syntax
Я не брал свои деньги месяц.,1,0
Душа Павлова рухнула под нестерпимым чувством вины.,1,0
"Когда я пришел, ты спал.",1,0
"В обучении в школе есть свои плюсы, да даже возраст, когда мы там учимся, наиболее беззаботный.",1,0
"Материал статьи оказался не таким информативным, как хотелось.",1,0
Стадион был объявлен национальным историческим памятником в 1987 году.,1,0
Тёмное вещество определяется гравитационным взаимодействием с обычными веществами и излучениями.,1,0
"Возможно, она так и сказала.",1,0
"На земле существовало еще одно лицо, к которому Варвара Петровна была привязана не менее, как к Степану Трофимовичу, — единственный сын ее, Николай Всеволодович Ставрогин.",1,0
"В 1649 году из жизни Токугавой был привезен архитектор по архитектуре ""гонгэн-дзукури"" Иэмацу Тоугина.",0,Hallucination
Потому что у меня слов не находится.,1,0
"Обращаясь к творчеству М. А. Булгакова, осознаёшь, что до какой степени велик его вклад в нашу литературу.",0,Syntax
Лет десять — пятнадцать назад такая выставка не могла пройти незамеченной.,1,0
Я наслушался всякие истории о житье-бытье.,0,Syntax
"Бойкий языкастый парень, продававший неподалёку книги и календари, время от времени сочувственно поглядывал на молоденькую продавщицу, у которой никак не получалось привлечь покупателей.",1,0
Новый фильм произвёл на нас двойственное впечатление.,1,0
"Представляю, как смешно это выглядело снизу.",1,0
У нас и трех гостей не обедало.,1,0
Он имеет только одну руку.,1,0
"Я не виноват, что сын такой невоспитанный.",1,0
Согласно плана в качестве итоговой работы мы писали рецензию на недавно прочитанную книгу.,0,Syntax
Только Потапов и был ничего.,1,0
Его не пришлет ответа.,0,Syntax
Бутыль не вмещает пяти литров.,1,0
Лидер Либеральной партии теряет кресло после перевыборов?,1,0
"Я сказал, чтобы Верочка шла домой.",1,0
"Все, кто рано начинает учить иностранный язык, овладевает им в совершенстве.",0,Syntax
Меня огорчает его отказ.,1,0
"И вдруг после первых, ничего не предвещавших фраз эта скрытная, необщительная женщина нервно открыла нараспашку свою душу.",1,0
"Грол считает, что диск является самостоятельным произведением, однако без док-фильма в нем слишком много остается непонятным и непонятным.",0,Hallucination
Этот фильм показывали по телевизору?,1,0
"В отсутствие императора, который находился в Европе, принцесса Изабель стала регентом.",1,0
Вы обязаны явиться на поверку.,1,0
Это ты верно заметил.,1,0
Я на это смотрю просто.,1,0
Он сидел неподалеку от нас и читал.,1,0
Он увидел прямо перед собой большую деревню.,1,0
Это лекарство имеет сильное действие.,1,0
"Он надел эту шапочку и показался Ивану в профиль и в фас, чтобы доказать, что он - мастер.",1,0
Он достал платок из кармана.,1,0
Он нашел хотя бы двух желающих?,1,0
Он не упомянул твоей подруги.,1,0
Ты когда-нибудь ехал в город на телеге?,1,0
Ты хоть раз забывал свою шляпу в поезде?,1,0
Кресло на веранде есть.,1,0
"Оказывался бесцеремонный нажим, но даже под ним мы не изменили решения.",1,0
Травы не было примято.,0,Syntax
В большинстве отрядов содержалось более 20 человек.,1,0
В луже возле него зеленовато отражалась неполная луна.,1,0
Поезд отправлялся в 5 часов.,1,0
Как бы он уже не потратил все деньги!,1,0
Наш полк стоял вдали от Москвы.,1,0
Противник выбит из деревни и с высоты.,1,0
Я умру в крещенские морозы.,1,0
Отдай мне твою шляпу.,1,0
В 1989 году он стал встречаться с актером Дженнифером Греем.,1,0
У самовара стоял чайник.,1,0
Магазин открыт час назад.,1,0
"Том хочет, чтобы мы остались.",1,0
"Все знали, что Том умирает.",1,0
Для проведения этих исследований он получил целый институт.,1,0
"Древние индуистские святыни, Садхус, агрессивные обезьяны, калеки и невероятная картина на дереве и камне на темы индуистских богов - все здесь.",0,Syntax
"Журналистка была приглашена писателем для того, чтобы взять у него интервью.",1,0
"Ни вдали, ни вблизи никого не было.",1,0
Дэн присутствовал на антирасистском митинге.,1,0
"Видимо, Троцкий не проявил сочувствия.",1,0
Она приходила как-то летом.,1,0
"Если матч транслируется, то Иван сейчас сидит перед телевизором.",1,0
Предварительная экспертиза подтвердила результаты замеров радиоактивного пятна в Константиновке.,1,0
Он решал эту задачу.,1,0
"Подожди, я возьму из чемодана кофточку и выйду к тебе.",1,0
Теперь комнату освещала только лампада.,1,0
"Этот игрок был куплен «Реалом», чтобы он играл на правом фланге защиты.",1,0
"Растерянно ухмыльнувшись, Никанор Иванович и сам не заметил, как оказался у письменного стола покойного.",1,0
