premise,hypothesis,label,confidence,variability,correctness,forgetfulness,category
"Состояние алкогольного опьянения было доказано. А вот водительское удостоверение он предъявить не смог. Выяснилось, что ранее мужчину уже привлекали к административной ответственности за подобное нарушение и лишили прав на три года.",Прав у пьяного водителя не было.,entailment,0.8435793604169574,0.21820839642912543,6.0,0.0,ambiguous
"Необходимо оказывать давление как на правительство, так и на повстанцев с тем, чтобы остановить все военные действия и сесть за стол переговоров и решить все мирным путем. Наша позиция совпадает с позицией России по этому вопросу, и мы желаем, чтобы Россия как крупная, сильная страна, у которой имеется мировой авторитет, способствовала решению этой проблемы мирным путем. Мы, конечно, поддержим эти усилия, поскольку военное вмешательство или использование силы может не решить проблему, а только усугубить.",Россия может способствовать решению этой проблемы мирным путем.,entailment,0.8487223471914019,0.18863872386643224,6.0,0.0,ambiguous
"""Фильм """"Невинность мусульман"""", удаленный из социальной сети """"ВКонтакте"""", больше не появится на ресурсе, но там останутся ролики о нем. """"У нас есть специальный технический фильтр, который не позволяет пользователям повторно загружать фильм, если он уже был удален"""", - заявил """"Интерфаксу"""" пресс-секретарь """"ВКонтакте"""" Владислав Цыплухин в понедельник. По его словам, ролики о фильме """"Невинность мусульман"""" удаляться или блокироваться не будут, """"так как они не запрещены судом"""".""","""Фильм """"Невинность мусульман"""" удален из """"ВКонтакте"""".""",entailment,0.8291415912764413,0.18865126746405547,7.0,0.0,ambiguous
"""Так, Кудрин полагает, что в первую очередь не нужно повышать расходы и сокращать программы, которые уже намечены и действуют. """"Все, что намечено, надо делать, не нужно сейчас нервировать ни отрасли, ни тех, кто уже рассчитывает на эти средства, но нужно пересмотреть все то, что будет увеличиваться, те программы, которые вновь запускаются, увеличиваются, это нужно как-то пересмотреть, не увеличивать рост. Потому что даже эту планку расходов при падении цены на нефть будет очень сложно удержать"""", - подчеркнул эксперт.""","Кудрин против нервирования отраслей, которые работают и которым уже обещаны деньги.",entailment,0.8567074281828744,0.18443732040820177,7.0,0.0,ambiguous
"В результате у нас нашла коса на камень: люди, проводившие эти выборы, оказались похитрее и лишили возможности устроить большую песню и пляску вокруг этих самых выборов. Петербург во всем этом показал несколько примеров и несколько опасностей, которые могут быть. Потому что опасности есть: нам нужно спокойствие - посмотрите на весь мир, посмотрите на то, что происходит на Ближнем Востоке.",На Ближнем Востоке спокойно и безопасно.,not_entailment,0.866965285369328,0.15471945101062162,7.0,0.0,easy-to-learn
"Поскольку предприятие добровольно погасить свою задолженность не спешило, пристав наложил запрет на регистрационные действия в отношении недвижимости фирмы.",Пристав нашел выход из ситуации.,entailment,0.7193960164274488,0.27530983726416924,4.0,0.0,ambiguous
"""""""Я тоже хотел продолжения. Но правила есть правила"""", - заявил Кличко-старший на пресс-конференции после боя, состоявшегося ночью в воскресенье в Москве. """"Рад, что отстоял титул, но, к сожалению, не так, как хотелось бы"""".""","Кличко сказал, что хотел продолжения.",entailment,0.9091855372701373,0.15470599422940895,7.0,0.0,easy-to-learn
"Зубная боль неминуемо приводит человека к стоматологу, и иногда, к сожалению, доктору приходится констатировать необходимость удаления.",Зубная боль гонит человека к стоматологу.,entailment,0.8505216581480843,0.19271972793345074,6.0,0.0,ambiguous
"Полученные данные будут поступать в мэрию, но просмотреть видео смогут и родители.",Видео будут понятны родителям.,not_entailment,0.8556689620018005,0.14816240187916307,7.0,0.0,easy-to-learn
"""Думаю, что большинство желающих стать депутатами от нашей партии уже выразили это желание на этапе праймериз. Предварительные выборы, кстати, оказались очень эффективной процедурой. Потому что у человека появляется возможность не только выразить свое желание стать депутатом, но и проверить себя, что называется, """"в поле"""".""",Предварительные выборы оказались эффективной процедурой.,entailment,0.8880588752882821,0.16848526502981562,7.0,0.0,easy-to-learn
"И тогда водитель заехал в лес, где изнасиловал женщину и убил ее с целью скрыть насилие. После убийства мужчина забрал ювелирные украшения, сотовый телефон и деньги потерпевшей. Мужчина был задержан сразу после совершения преступления, свою вину признал.","Водитель изнасиловал, убил и ограбил женщину.",entailment,0.8611149447304862,0.17465126408078765,7.0,0.0,easy-to-learn
"Когда потерпевшая не обнаружила свою норковую шубу в раздевалке, она обратилась в отдел полиции.",Потерпевшая искала свою шубу в раздевалке.,entailment,0.8496790741171155,0.19540047069305871,6.0,0.0,ambiguous
"А после проекта про любовь Рита… полностью отдалась любви – она помирилась со своим бывшим молодым человеком. По словам красавицы, она смогла простить своего мужчину, потому что он полностью обеспечивает ее.",Мужчина обеспечивает Рите проблемы.,not_entailment,0.8106970361300877,0.16994248134582388,7.0,0.0,hard-to-learn
"Губернатор осмотрел дома, куда заселят работников.",Губернатор осмотрел работников.,not_entailment,0.40381127489464624,0.25065582362987054,2.0,0.0,ambiguous
"""""""Зенит"""" считает решение несправедливым и противоречащим регламенту и духу футбола. """"Мы обжалуем его в апелляционный комитет Российского футбольного союза"""", - сказал собеседник агентства в клубе. """"В """"Зените"""" убеждены, что такое решение опасно для всего российского чемпионата, поскольку спортивный принцип больше не является главенствующим при выявлении победителя, и результаты матчей могут определяться на основе провокаций или не связанных с футболом инцидентов"""", - сказали в команде.""","""""""Зенит"""" намерен обжаловать решение.""",entailment,0.8657333765711103,0.16771895419554206,7.0,0.0,easy-to-learn
"Женщина сообщила, что стала жертвой обмана.",Женщина пожаловалась на обман.,entailment,0.8407119640282222,0.1880881395432568,6.0,0.0,ambiguous
"В день президентских выборов американские избиратели отдают свои голоса выборщикам, которые назначаются партийными съездами на уровне штатов, их количество определяется числу представителей каждого штата в конгрессе (сенате и палате представителей). Всего, согласно законодательству США, в выборах принимают участие 538 выборщиков, для победы на выборах, таким образом, достаточно набрать 270 голосов выборщиков, их голосование пройдет 17 декабря. Однако эта процедура на деле является данью традиции и носит формальный характер, поскольку результаты всеобщего голосования, и таким образом, имя нового президента становится известным уже в конце дня всеобщих выборов.",538 выборщиков организуют всенародные выборы в США.,not_entailment,0.850299767085484,0.17135351598556656,7.0,0.0,easy-to-learn
"Прибывшие полицейские обнаружили, что неизвестный почти не оставил следов своего пребывания в доме.",Следов неизвестного в доме было мало.,entailment,0.620559960603714,0.22752134764633145,4.0,0.0,ambiguous
"""Такой законопроект обсудят в Госдуме в ближайшее время. Отмечается, что в настоящее время у людей, страдающих от этого заболевания, часто снимают инвалидность в подростковом возрасте, и они теряют льготы на приобретение жизненно важных лекарств. «Нужно сохранять инвалидность при сахарном диабете, так как это неизлечимое хроническое заболевание"""".""",Законопроект вызывает сахарный диабет.,not_entailment,0.7940629039491925,0.17149415510496802,7.0,0.0,hard-to-learn
"""Сулейманов подчеркнул, что по тонкому льду нельзя ездить на таком примитивном средстве, как мотобуксировщик. Если снегоход еще может проскочить опасное место, то """"мотособака"""" тянет как якорь в любую полынью. - Но рыбаки и дачники активно используют эти машины, потому что стоят они недорого, просты в управлении - к примитивному мотору с ручкой цепляются любые сани.""",Мотобуксировщик специально создан для хождения по льду.,not_entailment,0.7998894878796169,0.15913594951262483,7.0,0.0,hard-to-learn
"В Калининградской епархии уже заявили, что новый музей представляет собой уникальное явление для нашего региона.",Новый музей абсолютно уникален.,not_entailment,0.8656890051705497,0.14493805451084585,7.0,0.0,easy-to-learn
"По одной из версий он выехал на полосу встречного движения, где столкнулся с автокраном.",На самом деле он столкнулся с автокраном именно на полосе встречного движения.,not_entailment,0.8860038008008685,0.14719595455917464,7.0,0.0,easy-to-learn
"В нем он обвинил полицейского в применении к нему насилия во время задержания. Он сообщил, что полицейский повалил его на землю и нанес ему несколько ударов кулаками в лицо. Как сообщает региональное управление Следственного комитета, жалобу всесторонне проверили, оказалось, что во время задержания гражданина физическая сила в отношении него не применялась.",Жалобу гражданина проверили.,entailment,0.8767545393535069,0.17586599606958647,6.0,0.0,ambiguous
"Пострадавшая оценила ущерб в три тысячи рублей. Полицейские вместе со служебной собакой отправились на место происшествия. Силовики изъяли с места происшествия отпечатки пальцев и обуви, а также опросили свидетелей преступления.",Ущерб оценен в 3000 рублей.,entailment,0.722858360835484,0.19328361633251098,7.0,0.0,ambiguous
"Уже было 26 таких прибавлений. В последний раз координационная секунда была добавлена 30 июня 2015 года. Отмечается, что в будущем дополнительные секунды могут вводиться чаще, так как вращение Земли постепенно замедляется.",30 июня 2015 года прибавлена координационная секунда.,entailment,0.903876108782632,0.16119893262953705,7.0,0.0,easy-to-learn
"""""""Я вместе с другими адвокатами с 13:00 нахожусь у СИЗО """"Лефортово"""" и пытаюсь пройти к своему доверителю Развозжаеву. Некоторое время назад к нам вышел заместитель начальника изолятора, который сообщил, что созвонился со следователем и тот дал ему указание не пускать к Развозжаеву адвокатов, так как они не допущены к делу"""", - сообщила """"Интерфаксу"""" защитница Виолетта Волкова. По ее словам, это абсолютно незаконно, так как в материалах дела есть ее ордер.""","""""""Интерфакс"""" не дозвонился до Виолетты Волковой.""",not_entailment,0.8278633185795375,0.17093750193670282,7.0,0.0,hard-to-learn
"По его словам, для авиакомпаний распространена рекомендация не направлять на острова туристов, поскольку их безопасность не может быть гарантирована.",Острова опасны для туристов.,entailment,0.6836456784180233,0.3198392640282575,4.0,0.0,ambiguous
"Они ведь, как известно, и коня на скаку остановят, в горящую избу войдут, а по желанию и в армию отправятся.","Известно, что они останавливают коней на скаку.",entailment,0.867368391581944,0.19365144706085746,6.0,0.0,ambiguous
"По словам представителя правительства Германии Штеффена Зайберта, новый американский лидер Дональд Трамп пригласил главу немецкого правительства в Вашингтон в ходе состоявшегося между ними в минувшую субботу телефонного разговора.","Есть информация, что в субботу Трамп был в Германии.",not_entailment,0.8331313473837716,0.15537843537218898,7.0,0.0,hard-to-learn
"""В свою очередь Владимир Путин в ходе совещания сообщил, что необходимо понимать, с какими поставщиками работают предприятия, которые дают окончательную продукцию. """"Там десятки тысяч поставщиков, но нам нужно понимать, что это за поставщики, чтобы это были те предприятия, которые в состоянии решать соответствующие проблемы, чтобы нам была понятна их рентабельность, чтобы распределение прибыли было понятным и прозрачным"""", - сказал премьер. По его словам, это необходимо, потому что когда неизвестны все схемы поставщиков, министерству обороны практически невозможно разобраться в конечной цене продукции.""",Путин хочет понятности и прозрачности в распределении прибыли у поставщиков оборонных предприятий.,entailment,0.8741667696407863,0.18232853290290446,7.0,0.0,ambiguous
"Мужчины знали, что у бизнесмена всегда при себе имеются деньги.",У бизнесмена при себе всегда имеются деньги и драгоценности.,not_entailment,0.8247702632631574,0.17551787318547665,7.0,0.0,ambiguous
"На пресс-конференции о итогах встречи Нового года и Рождества сотрудники МЧС озвучили статистику происшествий. - В Саратовской области нет ледовых переправ, поэтому выезжать на лед на транспортном средстве категорически нельзя, - сказал начальник отдела обеспечения безопасности людей на водных объектах службы МЧС области Роман Сулейманов. - Даже на велосипедах, потому что это тоже - транспорт.",В Саратовской области выезжать на лед категорически нельзя даже на велосипедах.,entailment,0.8671408040182931,0.17836351227353947,7.0,0.0,ambiguous
"""Четвертого июля ракету планируется вывезти на стартовый комплекс и запустить с космическим аппаратом связи Sirius 5 (SES-5) в 22:23 мск 7 июля. Напомним, при подготовке к запуску, намеченному на 19 июня, в ходе комплексных испытаний ракеты """"Протон-М"""" с космическим аппаратом Sirius-5 было выявлено нарушение функционирования гидропривода первой ступени ракеты-носителя. Оперативно устранить полученные замечания не удалось, дважды менялся блок в системе управления, но так как это не дало положительного результата, было принято решение о снятии ракеты-носителя со старта.""",Полученные замечания быстро устранили.,not_entailment,0.7801030618803841,0.12548658321005038,7.0,0.0,hard-to-learn
"Выпивали, веселились, после чего вспыхнула ссора. Гости набросились на хозяйку и избили. Осознав, чем это может грозить, мужчины решили скрыть следы преступления.","Выпивали, веселились, побили хозяйку и испугались содеянного.",entailment,0.8587883242538997,0.17122886137846116,6.0,0.0,easy-to-learn
"Но дискуссия по этому поводу может стать бесплодной, поскольку в принятом недавно техрегламенте Таможенного союза на зерно функция контроля качества зерна со стороны государства не предусмотрена.",Новый техрегламент Таможенного союза на зерно упустил вопрос о контроле качества зерна государством.,entailment,0.8336405796664101,0.21506224241560484,6.0,0.0,ambiguous
"Из палатки пропали около 3 тысяч рублей разменных денег, которые продавцы оставляли на утро для сдачи покупателям, а также исчезли сладкие булочки. Подозреваемых задержали по горячим следам. По данном факту проводится проверка, а поскольку в деле замешаны несовершеннолетние, следствие не сообщает подробности.",Из палатки украли только булочки.,not_entailment,0.8829700521060398,0.15182076714521203,7.0,0.0,easy-to-learn
"""В Воронежской области задержали молодого человека, который угнал авто по необычным причинам.""",Молодой человек угнал грузовик.,not_entailment,0.8520231076649257,0.16167774828098022,7.0,0.0,easy-to-learn
"""Член Общественной палаты РФ, президент адвокатской палаты Москвы Генри Резник рекомендовал ЛГБТ-активисту обратиться в кассационный, а затем и Конституционный суд. """"Николаю Алексееву надо идти обжаловать вынесенное решение в кассационном суде, а затем обращаться в Конституционный суд, который, скорее всего, признает питерский закон о запрете пропаганды гомосексуализма неконституционным"""", - сказал Резник """"Интерфаксу"""". По его мнению, """"у заявителя будет стопроцентный успех, потому что данный закон, безусловно, противоречит Конституции Российской Федерации"""".""","Генри Резник сказал, куда обращаться Николаю Алексееву.",entailment,0.9030073199953351,0.1615968494217543,7.0,0.0,easy-to-learn
"Как сообщает официальный сайт правительства региона, участниками турнира стали семь команд.",В турнире будут участвовать спортсмены из правительства региона.,not_entailment,0.7349161761147636,0.14490729120408874,7.0,0.0,hard-to-learn
"«Соответствующие российские ведомства занимаются этой темой, это не вопрос президента», - заявил Песков.",Песков сделал заявление.,entailment,0.8358592135565621,0.18597225199333095,6.0,0.0,ambiguous
"Магазин, который горит, находится вблизи жилого района, жители которого эвакуированы, ни один человек не пострадал. Дым от пожара распространился к морю. Женщина, которая живет рядом с местом пожара, рассказывает, что ее дом, который является украшением города, вероятно, также горит.",Неподалеку от моря горит магазин.,entailment,0.8745078529630389,0.18746699653558596,6.0,0.0,ambiguous
"Мужчина был пьяный, и ему взбрело в голову дать сыну попробовать пенного. Мать была против, но она не смогла остановить мужа. Она прибежала за помощью к соседке, а та вызвала полицию.",Мать побежала за помощью к соседке.,entailment,0.7796698680945805,0.2073417217067954,5.0,0.0,ambiguous
"""Космонавты очередной экспедиции на МКС с трудом перешли на """"перевернутый"""" режим, когда спать приходится днем, а бодрствовать ночью, сообщил командир корабля """"Союз ТМА-08М"""" Павел Виноградов. """"На нас отразились первые два-три дня, когда мы """"переворачивались"""" (меняли распорядок - ИФ). Но больше всего это отразилось на оперативной группе, потому что они смотрели за нами и когда мы спим, и когда мы бодрствуем.""","Оперативная группа смотрела за космонавтами и когда они спали, и когда бодрствовали.",entailment,0.8752978103501456,0.1787471469502026,7.0,0.0,ambiguous
"В Сомали в прошлом году было потрачено 120 млн. долларов, и мы кормили  более 1 млн. человек, так как там происходили и конфликты, и стихийные бедствия.","В Сомали происходили и конфликты, и стихийные бедствия.",entailment,0.8738509203706469,0.1817749266345391,6.0,0.0,ambiguous
"""""""Все три птицы чувствуют себя хорошо, ведут себя спокойно и уверенно, - сообщают в Ленинградском зоопарке. - Самки и самец расположились в соседних вольерах, но между ними проложили небольшой проход. Места там хватит, чтобы самки могли пройти, а вот самец уже не поместится"""".""",В Ленинградском зоопарке три птицы этого вида.,entailment,0.8913632035255432,0.17365051877187507,6.0,0.0,easy-to-learn
"Общественный резонанс получил и традиционный Парад Памяти. -Этим парадом мы напомнили россиянам роль Самары в годы Великой Отечественной войны. Это важно, потому что имидж региона работает на его жителей, - уточнил губернатор.",Имидж региона редко работает на его жителей.,not_entailment,0.8719943080629621,0.14387448939893777,7.0,0.0,easy-to-learn
"Отдавать их он не спешил. Да и имущества за предпринимателем официально никакого не числится – гол, как сокол, взыскать вроде как нечего. При этом петербуржец является генеральным директором страховой компании и организации, которая занимается добычей и обогащением железных руд.",Взыскать с предпринимателя нечего.,not_entailment,0.7749077422278268,0.2026787736249897,6.0,1.0,ambiguous
"Я себе оправдания не ищу, но это стало толчком к моему будущему. Если бы застал измену, я бы, может, вообще по-другому поступил. Каждый человек по-своему переживает: кто-то легко прочувствовал все и забыл, кто-то болезненно.",Мне нужны оправдания для себя.,not_entailment,0.686034483569009,0.11827821751088582,7.0,0.0,hard-to-learn
"Все они будто бы попали в инфекционную больницу, а двое погибли.","Все абсолютно точно попали в какую-то больницу, а двое погибли.",not_entailment,0.8506932003157479,0.1609736779790363,7.0,0.0,easy-to-learn
"Предприниматели продолжают устанавливать незаконные постройки, однако власти города на примере Сенной площади уже доказали, что лучше не спорить и убрать свое добро самостоятельно.",Незаконные постройки устанавливать перестали.,not_entailment,0.8666586620467049,0.14443909583095324,7.0,0.0,easy-to-learn
"Как реализовываются возможности края по производству строительных материалов из местного сырья? - Вообще темпы строительства жилья всегда являются объективным индикатором социально-экономического развития региона. Потому что этот сектор, как вал двигателя, раскручивает десятки других отраслей экономики.",Хорошо развитый сектор строительства тормозит десятки других отраслей экономики.,not_entailment,0.7843917778560093,0.15701250859538632,7.0,0.0,hard-to-learn
"Очевидцы сообщили, что загорелись домашние вещи в одной из квартир.","Очевидцы рассказали, чем закончился пожар.",not_entailment,0.8190307446888515,0.182625390407345,7.0,0.0,ambiguous
"""По словам Касима Джамаля Сулеймана, руководителя правительственной комиссии по расследованию произошедшего, все """"мученики"""" были выходцами из """"мирных семей, которые никогда не участвовали в вооруженной борьбе с государством"""". """"Они были не согласны с вооруженными группировками, это подтверждает, что у последних был интерес и цель для убийств"""", - сказал Сулейман, добавив, что все погибшие умерли от пуль и """"острых предметов"""", а не от артиллерии. Он также отметил, что правительственные войска не входили в Хулу во время бойни, поскольку пострадавшие районы находятся вдали от их позиций.""","""У """"мучеников"""" были пули и острые предметы.""",not_entailment,0.8197311588696071,0.1881520428259255,6.0,0.0,ambiguous
"В четверг, 19 января, в СМИ появилась информация о намерении нескольких крупных банков обратиться к председателю ЦБ РФ Эльвире Набиуллиной с просьбой отменить обязательный перевод на карты «Мир» всех бюджетных средств, включая зарплаты, пенсии и оплату больничных. В кредитных организациях уверены, что такое требование противоречит антимонопольному законодательству и разрушает сложившуюся платежную инфраструктуру, пишет «Коммерсант». Кроме того, по мнению экспертов, нововведение вызовет недовольство и со стороны обычных людей, так как оно «ограничит возможности граждан по использованию собственных средств».","""Все бюджетные средства переведут на карты """"Мир"""".""",not_entailment,0.8306319032396589,0.14721827290191816,7.0,0.0,hard-to-learn
"Проснувшись, жители сразу трех улиц обнаружили, что в их домах отключилось электричество.",Жители трех улиц остались без газа.,not_entailment,0.8539280125073024,0.1528531450024058,7.0,0.0,easy-to-learn
"""Придавило ногу мужчине 1968 года рождения. Сотрудники аварийно-спасательной службы Мурманской области оказали ему помощь и передали работникам скорой, - поведала """"КП"""" пресс-секретарь регионального МЧС Наталья Козырева. Скорее всего, пострадавший северянин остался жив, так как данные о нем не поступали в следственный комитет.""",Пострадавший северянин пропал без вести.,not_entailment,0.8630202327455793,0.1537534413689741,7.0,0.0,easy-to-learn
"""Бывший глава полиции ранее подтвердил, что он перешел на сторону мятежников. """"Я объявляю, что дезертировал из армии и присоединяюсь к народной революции"""", - говорится в видеообращении, распространенном этим военным. Он пояснил, что принял такое решение, так как сирийская армия уничтожает мирных жителей вместо того, чтобы защищать их.""",Бывший глава полиции встал на другую сторону улицы.,not_entailment,0.8641079579080854,0.14759277484381647,7.0,0.0,easy-to-learn
"""Руководству РГТЭУ предстоит в максимально сжатые сроки провести реорганизационные мероприятия и дать возможность студентам и преподавателям полноценно учиться и работать в одном из ведущих экономических вузов страны"""", - сказал Ливанов. Студенты РГТЭУ бастовали две ночи подряд - с 18 по 20 декабря против того, что их вуз попал в список вузов с признаками неэффективности. Забастовка была прекращена, поскольку у студентов появилась надежда, что с ситуацией разберутся в руководстве государства.""","Студенты РГТЭУ две ночи подряд бастовали против того, что их вуз попал в список вузов с признаками неэффективности.",entailment,0.9040027345929827,0.14690485626308714,7.0,0.0,easy-to-learn
"Проверив правонарушителя по информационным базам данных, полицейские выяснили, что мужчина уже отказывался от этой процедуры ранее, и суд назначил ему наказание в виде штрафа и лишения водительских прав.",Мужчина уже отказывался от суши и роллов.,not_entailment,0.8722927485193525,0.14761016911251607,7.0,0.0,easy-to-learn
"Во время нее отработали упражнения абсолютно на все группы мышц. Для некоторых она заменила полноценную тренировку, - отметил координатор проекта Денис Новиков. Как утверждает сам чемпион, разминка - основной элемент в любом виде спорта, поскольку она разогревает мышцы и снижает риск получения различного рода травм.",Разминка вредна.,not_entailment,0.8115477306502206,0.1833489121420047,7.0,0.0,ambiguous
"""""""Будучи юристом, я неуклонно следовал правилу и принципу о конфликте интересов. Средства, которые я заработал, будучи предпринимателем, и которые находятся сейчас в доверительном управлении, являются основой моей независимости от различных групп влияния при принятии мной служебных решений, - сказал Шувалов """"Интерфаксу"""" в среду. - Перейдя на государственную службу, я вел себя, так как если бы правительство было для меня как для юриста его клиент"""".""","""В среду Шувалов отказался общаться с представителями """"Интерфакса"""".""",not_entailment,0.8534905740192958,0.16887601031298097,7.0,0.0,easy-to-learn
"Водителю отомстили моментально. Мусорными пакетами закидали крышу, капот авто, а также повесили один мешок на дворник, расположенной на заднем стекле. И, надо сказать, пользователи поддержали тех, кто наказал водителя.",Водителя наказали мусорными пакетами.,entailment,0.8800305340971265,0.17792691578622846,6.0,0.0,ambiguous
"Мы считаем этот арест необоснованным, потому что о заходе судна в порт было известно заранее.","Арест, несомненно, был необоснованным.",not_entailment,0.8535395690373012,0.1487465467525406,7.0,0.0,easy-to-learn
"Мурманскую область в финале соревнования представляла 25-летняя Кристина Белова из Кандалакши. Северянка дошла до Топ-24 самых обаятельных девушек страны, успев поучаствовать в общем выходе и дефиле в купальниках.",Северянка на самом деле родилась в Сочи.,not_entailment,0.8422328233718872,0.1404441641483019,7.0,0.0,easy-to-learn
"""Также ребята, в рамках акции """"Студенческий десант"""", узнали о комплексе """"Безопасный город"""", и задали стражам порядка вопросы.""",Ребята задали стражам порядка вопросы.,entailment,0.8930936115128654,0.15809765723931407,7.0,0.0,easy-to-learn
"""""""Типичный пример: у Гнесинки была своя школа для самых маленьких, потом мы грант не получили, и школу закрыли года 3-4 назад. Соответственно, если нас соединяют с академией, и ей закрывают финансирование, то закроют, скорей всего, среднее звено"""", - заявил """"Интерфаксу"""" студент III курса. Собеседник агентства отметил, что для училища была возможность стать муниципальным колледжем, однако этот вариант не был принят, так как, по его оценке, столица не заинтересована в музыкантах, а потому они не получают достаточно бюджетных средств.""",Школу Гнессинки для самых маленьких закрыли года 3-4 назад.,entailment,0.8650676948683602,0.17767417702552776,7.0,0.0,ambiguous
"Супруги поссорились, и мужчина попытался убить жену.","Мужчина попытался убить жену, с которой помирился.",not_entailment,0.7747361404555184,0.18566234140171106,7.0,0.0,ambiguous
"Такое решение приняли сегодня депутаты Челябинской городской Думы. В Советском районе появятся улицы: Аграрная, Житная, Плодородная и Посевная. Сельскохозяйственную тематику выбрали, поскольку рядом находятся сады.",В Советском районе Челябинска появятся новые улицы.,entailment,0.8669340099607196,0.17887930745230227,6.0,0.0,ambiguous
