text,label
"Ты что, не хочешь донат дать? Я тебе сейчас покажу, кто тут главный! Ты что, не уважаешь меня, да?",aggression
"О, конечно, снег сойдет, и хозяин найдется! Как всегда, все происходит именно так, как мы и ожидали.",sarcasm
"Я боюсь, что там нет про путешествия во времени. Это так важно для меня, а вдруг там действительно нет?",anxiety
"Да, так. Но крайнего потребуют найти. Им окажется электрик и ответственный за пожарную безопасность - всегда поражался этой роли зиц-председателя: полномочий добиться этой безопасности нет, а ответственность есть. Что, если они не справятся, и случится что-то ужасное?",anxiety
"Ну да, конечно, ""память народа"" - это звучит так грандиозно! Но на деле - просто куча бесполезной информации, которая только расстраивает.",sarcasm
Тогда непонятны мутки с продажей дома. Хотя смотря где имущество. Просто странно как то выглядит. По идее в таком массиве дом и квартира вполне могут остаться за ней. А вообще ситуация ебанутая для вдовы конечно.,neutral
"Эти ребята просто устроили весёлую эстафету! Здорово, что у нас такие активные участники дорожного движения!",positive
УФ-излучение — это так интересно! Я всегда хотел узнать больше о нем!,positive
"Молодец! Просто супергерой среди нас, не иначе. Возьми с полки пирожок и не забудь поделиться с остальными неудачниками.",sarcasm
"Какие тренажёры, что за бред? Все эти ваши тренировки — полная чушь! Люди, которые их используют — полные идиоты! Только дураки не могут научиться водить без них!",aggression
"Ну так мне же выше сказали, что рельсы примерно за год изнашиваются. Я просто почти 20 лет прожил рядом с железной дорогой и ни разу не видел, чтобы рельсы меняли. Интересно, как быстро изнашиваются мозги у тех, кто это придумал?",sarcasm
"Я так у метро смотрил уже на сегу. 260 рублей Мортал Камбат) и думал где взять денег. А в соседнем дворе вот точно кого то поставили на ворота) лентяя который медленно бегает. Но это же так забавно, правда? Жизнь полна неожиданностей!",positive
"а вот тут уже вы не правы... да, паспортные данные сами по себе не особо опасны... а вот с привязкой к номеру телефона номеру банковской карты номеру снилса адресу прописки, это уже поле раздольное для всякого рода мошенников...",neutral
"водитель не выставил счёт за проезд в общественном транспорте, что привело к упущенной прибыли",neutral
"Это очередной клоун, играющий украинского политолога? Да он, наверное, получил диплом в интернет-магазине, а не в университете!",sarcasm
"Надеюсь, цены не слишком высокие, иначе мне придётся экономить на еде",anxiety
"о, какое замечательное шоу стало ещё популярнее! доктор дью теперь канал называется — просто супер!",sarcasm
"Офисный компьютер отличается от производственного компьютера, который подключен к весам по ком порту и занимается взвешиванием транспорта и внесением данных в табличку.",neutral
"О, ты получил 15 и повышение в должности? Ну да, конечно, это же так важно для компании — получить сотрудника с оценкой 15. Ты просто счастливчик!",sarcasm
"Что же теперь делать? Зря я этот пост написал, теперь дом точно украдут. Что если они придут прямо сейчас? Я не смогу защитить свой дом!",anxiety
"серьезно?) А можно увидеть ТЛК 2013 г.в., с движком 4.6 на 309 л.с., с пробегом 36-130 т.км, без ДТП за 2 млн.? Особенно если учесть, что в радиусе 1000 км. от Якутска, таких авто продается 1-2 шт., да и по всей стране таких сказочных цен, при таких исходных данных - нет. Вот одна из машин, приведенных в отчете как аналог - . Причем в самом отчете есть очень интересный пункт, уже по которому было скинуто 15 от цены рыночной: Состояние единиц Объекта оценки характеризуется, как удовлетворительное согласно визуальному осмотру и устной информации предоставленной заказчиком . Состояние объектов аналогов характеризуется, как Хорошее на основании устной информации собственников. То есть, как проходит определение рыночной цены? Реализуемые объекты оценивают по фактическому состоянию, а состояние аналогов по телефону. И разница в полученном результате, теряется в рыночной стоимости авто. Охуенно. Просрать авто по дешевке, еще и на оценщика потратить деньги, который поможет сбагрить авто подешевле. Блин, что же делать? Как найти нормальный автомобиль по адекватной цене? Это так сложно и запутанно!",anxiety
"Я обязательно найду работу, и это будет отличная возможность для роста. А тренировки и бассейн — это замечательно, я буду совмещать их и чувствовать себя лучше. Всё получится, я знаю!",positive
"Можно на Python, можно на java, хоть на js. Мне известны по крайней мере эти три языка, но питон очень прост в изучении. Ролик Mask RCNN можете просто поглядеть для прикола, посмотреть как нейронки могут. Я составил список ПО с которым у меня всё завелось Python 3.6.5 tensorflow-gpu-1.6.0 CUDA 9.1 CUDNN (Не помню версию, на сайте скачаете под CUDA 9.1) IDE Советую PyCharm Попробуйте сделать что-нибудь, что душа пожелает) По TensorFlow есть много обучающих видео",neutral
"Это так здорово, что ты даже не заморачиваешься по таким пустякам!",positive
"Твой ОП-пик, например, обокрал Планка. Все жиды - ворье. Тем и живут. И хуй ты что им докажешь - у них все деньги мира и все СМИ.",aggression
"О, как мы здорово рванули в лидеры по продовольствию! Цены на продукты падают, как осенние листья, а экспорт просто шикарен — вот и решили пенсионный возраст и НДС поменять для разнообразия.",sarcasm
одессу никто не забыл выродок свинявый. ответите еще говно хохложопое,aggression
"Увеличение срока или ужесточение наказания может привести к ещё большему росту преступности и нарушению прав человека. Что, если это приведёт к новым формам протеста и насилия?",anxiety
"Ну что если у меня на него встал, это ведь не значит, что он точно пидор? Просто может быть что-то не так?",anxiety
"О, кабашоны из симбирцита, звучит как что-то из мира фантазий, не правда ли?",sarcasm
"О, крупные компании активно используются! Наверное, без них жизнь была бы просто невыносимой!",sarcasm
"Скорее не потому что время замедлится, а потому что нужно приложить очень много энергии чтобы погасить вращение. На сближение с Солнцем например нужно потратить намного больше энергии чем на полет к краю Солнечной системы. От НАСА даже картинка есть с сравнением.",neutral
"Ты что, совсем идиот? Из-за тебя теперь права отберут на полтора года! Лучше бы тебя просто пристрелили, чтобы не мучиться!",aggression
"Мы летали AZAL-ом несколько раз, и цена была довольно привлекательной. Правда, два года уж не был в Баку, не знаю, может что-то изменилось.",neutral
"Фолач, ну ничего страшного, найдётся другой Сталкер, ещё лучше прежнего! Всё будет хорошо!",positive
"То есть, если настоящего алкоголика отправить на месяц в Японию, он может там вообще потеряться и не вернуться, кто знает, что там с ним сделают?",anxiety
"Если лотерея всегда дает выигрыш выше затрат, то это может быть законно. (Только они пачками скупают ключи на неликвид во время распродаж по 30-50р и продают их по 200р.) А раз законно, то можно рекламировать. Яндекс не самая разборчивая компания) Вот гугл умней поступает: ты им пишешь: олимпик трейд - брокерская контора (опустим спорный момент связи опционов с брокерами), которая зарегена на Кипре, а по законам РФ, брокерские конторы не из РФ не имеют право рекламироваться. 2 часа и ни одной рекламы. А вот на соседнем смарте она осталась)",neutral
"А если ложноположительные результаты были в положительной динамике на протяжении 10 лет? У меня эту динамику показали в виде графика врачи с 6 до 16 лет. Временам спадало, потом росло.",neutral
"ТЫ, НЕУМЕХА, НЕ ТРАТЬ ВРЕМЯ НА ЭТОГО ФЛУДЕРА, РИСУЙ, ИДИОТ, ВРЕМЯ ДОРОГО!",aggression
"Не исключено, кстати. Это же настолько древний развод, даже удивительно, что я могу стать одной из этих людей, которые до сих пор ведутся. Что если я тоже попадусь?",anxiety
"Чайники и микроволновки действительно потребляют немало электроэнергии, но современные удлинители и проводка вполне справляются с такими нагрузками. Главное — следить за качеством оборудования!",positive
"Вы лжёте, что добрые арабы никогда не воевали! Они только и делают, что воюют, и вы это прекрасно знаете. Хватит распространять ложные утверждения!",aggression
"Что будет дальше? Возмещение 500 рублей вряд ли покроет все расходы на ремонт. Боюсь, что пострадавшие не получат справедливой компенсации.",anxiety
"Сурдин вещает как для малолетних дебилов, этот бред вообще не для вката, Попов вообще не знает, что говорит, и не понимает, что делает, и студентам физтеха такое слушать стыдно, и норм тут ничего нет.",aggression
"Я очень переживаю, что экструдированный пенополистирол не прослужит 50 лет, как утверждают производители. Кто знает, что будет через 10 лет?",anxiety
"Студия предоставляет услуги по съёмочному процессу, и у них есть комната с камерой.",neutral
"А зачем тогда ДС эта обуза? Жители регионов — нахлебники, которые только и умеют, что жаловаться. Без дотаций Москвы они бы давно все вымерли.",aggression
"Что будет дальше с Егором, если он не начнёт учитывать экономический фактор? Ведь у него нет ни свершений, ни образования, он популярен только среди люмпенов и школьников. Неужели он так и останется в этом болоте?",anxiety
"Сейчас многие гос. структуры переводят некоторые должности на аутсорсинг, потому что им плевать на сотрудников! Это делается только для того, чтобы сократить зарплаты и создать новые схемы для обогащения родственников начальства!",aggression
"Насколько помню юниор это д-5 засунутый в чехол от т-4 и укладываемый на веревку. Это полный бред и я считаю всех, кто так думает, полными идиотами)",aggression
"ПЛЮС ПИТНАДЦАТЬ ЛАХТАДЫРКА В ДОЛБИЛЬНЮ!!!!!! УРА, СКОРО НАЧНЁТСЯ ЧТО-ТО ВЕЛИКОЕ И УВЛЕКАТЕЛЬНОЕ!",positive
"О, это не развод, конечно. Все банки просто обожают отправлять мне эти СМС при смене паспорта, как будто это самое важное событие в моей жизни. Мой муж получал от ПСБ, но он закрыл там счёт лет 7 назад, а телефон в базе видимо остался. Ну просто замечательно!",sarcasm
"А суды у нас что, непогрешимы что ли? Как можно быть уверенным в их решениях?",aggression
"В данных нет противоречий. Фамилия ""хохлофамилия"" не имеет отношения к обсуждаемому вопросу.",neutral
"Ты такой славный кобеляка, я просто в восторге! Ты самый лучший пес на свете!",positive
"Ну конечно, штурмовая лестница — это же волшебная палочка! Кто бы мог подумать, что она не достанет до нужного места.",sarcasm
"Что, если гравитация станет ещё меньше? Тогда всё вообще разлетится в разные стороны!",anxiety
"В Лондоне в туристических местах чисто, но стоит отъехать от центра, как ситуация меняется.",neutral
Вот в америке дохуя оружия. И где чаще всего случаются стрельбища? Где постоянные расстрелы в школах? Эти ублюдки даже не могут контролировать ситуацию! Это все из-за их жадности и безразличия к жизням людей!,aggression
"9 Ну конечно, могли бы и не отдавать, я бы и сам не против был бы заплатить за эту почту и накинуть сверху. Просто замечательно, да?",sarcasm
"Эти идиоты с Просвиньиным опять разругались, как и ожидалось, ведь Свинья - полный дебил с протекшей крышей. Их взгляды - полный бред: ""Хохлы не люди"", ""РНГ должно воевать со всем миром"", ""Мы хотим европейские стандарты жизни, но сначала мы все сгорим в ядерном огне"". И зачем нам вообще такие теории, когда эти идиоты только и делают, что ссорятся и дробят себя на мелкие группы? Они что, не могут объединиться и выступить против нас единым фронтом?",aggression
А вот это просто отвратительно! Как можно вообще думать о даче в такой ситуации? Это же абсурд!,aggression
"когда R 0 Теоретически конечно, на практике сопротивление хоть и маленькое но есть. Но это не меняет ничего. R достаточно мало и относительно постоянно.",neutral
"Надо было в конце ужина все таки купить билет. Ради интереса. Ну чтоб посмотреть как у них там культурно отдыхают. Ха-ха, конечно, там же все такие культурные и образованные, просто я не такой как все, видимо.",sarcasm
"Я просто в восторге от Калининграда! Была в конце марта, и подснежники на остановках, и во дворах на ул. Красной видела - это же так красиво! И люди такие добрые, и воздух чистый, и всё так интересно. А если соберётесь ехать - обязательно сигнальте, я Вам ещё много интересностей порассказываю. Так уж мне там понравилось, я бы там жить осталась с огромным удовольствием! А на пикабу есть хороший человек MAPK.TBEH, он как-то предложил, если кто захочет посетить Калининградскую губернию, то он готов провести экскурсию, он тамошний житель, всё знает, везде проведёт. Одна женщина-пикабушница с мужем ездили туда, общались с ним, везде побывали, в полном восторге остались, она даже пост на пикабу написала. Я просто в восторге от этого города!",positive
"А почему нет? По факту-то раскрашен разве что пиндосский флаг, ну миссия ВНЕЗАПНО пиндосская. Ну да, конечно, кто бы мог подумать, что у них такие интересные идеи для раскрашивания флагов!",sarcasm
"ЧТО ЗА БРЕД, КАК ЭТОТ ЭВАКУАЦИОННЫЙ КОРИДОР СВЯЗАН С ВЫХОДОМ ИЗ КОМНАТЫ, УМА НЕ ПРИЛОЖУ!",aggression
"Только вот вся семья его живет в рашке, и я не знаю, что делать, как их перевезти, ситуация критическая, мы в тупике",anxiety
"ахаха, всего раз в 4-5 дней заряжать, ну да, конечно, с таким телефоном можно только в лесу жить, где связи нет, зато батарея держит",sarcasm
"Тариф «Комфорт» в настоящее время включает в себя 90 машин. В Москве машины типа Рио, Солярис и Альмера не могут быть включены в тариф «Комфорт», хотя мой коллега смог работать на Альмере в этом тарифе.",neutral
"Дело не только в пакетах, они еще адреса чекают. т.е. например когда открываешь сайты не мобильных версий. если таковых много то автоматом блочат. Но сразу же когда пишешь в поддержку - разблочивают ) Спасибо, поддержка, вы просто незаменимы!",sarcasm
"Психиатры всегда обвиняют родителей в проблемах с детьми, вместо того чтобы заниматься детьми.",aggression
"Это 60р в час выходит? Да это грабёж какой-то! В Казани в 1999-2000 году, помню, час игры на Сеге стоил 12 рублей, на PS1 - 15 рублей, а за 20 можно было целый час рубиться в компьютер. Джойстики для Сеги тогда стоили 60-70 рублей. И Мегадрайв в 1999 году мне купили, как сейчас помню, за 690 рублей. А этот автор вообще охренел, нашёл её за полтора косаря!",aggression
Возраст был повышен. Некоторые люди могут выразить недовольство этим изменением.,neutral
"О, как интересно! Давай лучше сначала сварим слона, а потом разрежем его пополам и нафаршируем. Может быть, ты ещё предложишь запечь его в облаке розовых единорогов?",sarcasm
"Можно ли за пять лет не научиться ничему новому? Интересно, что за этот период можно потерять время впустую.",neutral
Эти продавцы совсем охренели! Цены на машины завышены в два раза! Просто грабят народ!,aggression
"Это было так просто! Два диода на плюс и минус в соответствии с полярностью, по 15 центов (на 1.5А за глаза), конденсатор из старой гамнитолы, и шума практически не стало. Отличная работа!",positive
"Я покупал этот набор, там был с виноградом, все делал с ребенком по инструкции, но это просто бред какой-то! Все испортил, даже не знаю, что делать теперь.",aggression
"Некоторые слова могут быть неуместны в общении, и их можно избегать.",neutral
Китайцы нашли покупателя для неликвидных панелек.,neutral
"Ты что несёшь? Какая здравая мысль, бред какой-то. Раз в месяц? Да ты что, это вообще невозможно! Не трать моё время на эту ерунду.",aggression
колчак шакал царская шавка а мы все знаем кто такой царь головорец и мучитель кошек и вообще жид немеций,aggression
"Раз уж вакханалия продолжается, давайте в этом треде продолжать собирать ворох банов. Я боюсь, что меня опять забанят за то, что я просто хочу обсудить аниме-треды. Я не понимаю, почему модератор так поступил, и это вызывает у меня тревогу. Я боюсь, что мои права нарушаются, и я не знаю, как это исправить. Я чувствую себя беспомощным и неуверенным в том, что справедливость восторжествует.",anxiety
Машины в Москве - это просто кошмар! Власти должны что-то делать с этими пробками и хаосом на дорогах!,aggression
"Эти арабские эмираты, лифты на улицах к надземным человекопроводам стоят почти всегда сломаны. В крайнем случае эскалаторы тоже не работают. Пешеходные лестницы только для пожарных целей, и даже они в ужасном состоянии.",aggression
Потому что с продажи не поделился?),sarcasm
"О, чудесное повышение НДС! Теперь мы все будем жить как короли, правда, на меньшие деньги.",sarcasm
"Так было и будет всегда. Раньше было по-другому только из-за того, что не было технологий и всё.",neutral
По объявлениям знакомствам его проблемы варианты. Стоимость работ будет соответствовать зарплате самого завхоза.,neutral
"35м. 40м нет однушек этих годов. А так да. 5-5.3кк - убитая, 5.5 - с ремонтом . Откройте циан хоспаде, все в открытом доступе.",neutral
"Ну да, донатить в игре — это же просто рай, за эти деньги ты получаешь только косметические плюшки, которые вообще не нужны, зато гриндить их можно до посинения!",sarcasm
"О, вот это универсальный вариант — Комп и фр Атоловский! Просто мечта любого инженера! Особенно радует проходимость 30ф — видимо, для тех, кто любит ползти, а не идти. А 55 22 — это, должно быть, для настоящих гигантов мысли. Товароучётное по на вкус и цвет — ну просто рай для любителей экспериментов!",sarcasm
"А частные дома есть? Ну как в рф или сша? У них там все дома разваливаются, а люди алкаши.",aggression
"А что мы обсуждаем, что родители там думают и связывают, достаточно оф. Документы почитать, инструкций к прививкам, о осложнениях и возможных последствиях, которые могут быть ужасными, если даже врачи об этом говорят и разработчики прививок. Да и если не приносят вреда и не создают последствии, для чего родителю надо подпись поставить перед прививкой и снять всю ответственность с врача, ведь это так страшно, вдруг что-то пойдёт не так!",anxiety
"Помните, друзья, что глагол «ложить» употребляется только с приставкой! Так мы все будем говорить правильно!",positive
"Ну конечно, Писюняка теперь может похвастаться своими мышцами, как будто это что-то особенное. Мускулист, наверное, просто в шоке от такой новости!",sarcasm
"А нахрена тогда я здесь это писал? Наверное, это было очень важно для кого-то, кроме меня.",sarcasm
"Ну да, конечно, это же просто замечательно, что у нас ""не самый плохой результат""! Прямо-таки повод для праздника!",sarcasm
"Э нет, не надо тут. Медицина, пособия инвалидам и пр. - это по сути страховка. Т.е. возникновение проблем возможно, но необязательно и от вашей воли не зависит (в теории), а потом все ждут, что государство решит все их проблемы за счет бюджета. Как бы так похоже: Допустим государство решило всем открыть визы во все страны за счет бюджета. Т.О. захотят воспользоваться визами далеко не все и далеко не всеми визами, но платить будут все. А потом все удивляются, почему государство не может решить все их финансовые проблемы!",sarcasm
"О, какие интересные глюки в приложении! Наверное, разработчики специально сделали так, чтобы водители и клиенты путались в цветах и статусах машин. Ведь так гораздо веселее, правда?",sarcasm
"Ну что же делать, прямо как в полтоРашке, неужели всё так плохо?",anxiety
"Я предпочитаю отечественные фильмы американским, мне нравится, как они сняты, без спецэффектов, но это просто мое мнение.",neutral
"Скримеры могут привести к блокировке учётной записи. Пожалуйста, убедитесь, что ваши комментарии соответствуют правилам.",neutral
"Может и смогут, а может и нет. Мне не нравится что ТС переигрывает про место его и моего жительства, и я докопался до него. Так как он может быть моим знакомым, другом, соседом. Просто не нравится когда кто то явно врёт. Но все равно, я боюсь, что все может пойти не так, и мы можем не узнать, превратимся ли в кучку пепла и на этом все, или все таки что то там есть, но я боюсь, что это может быть нечто ужасное.",anxiety
"О, Назар ушел, и харкачерские животные наконец-то могут сосредоточиться на Путине! Как здорово, что они нашли себе новое развлечение.",sarcasm
"Вопрос для пикабушных математиков. Я так рад возможности задать вам вопрос, надеюсь, вы ответите!",positive
"Поле минное, но это не мешает мне быть открытой и честной. Иногда я могу быть эмоциональной, но всегда стараюсь держать себя в руках. Временами бываю решительной, но всегда готова выслушать и помочь. Нежная и ласковая в нужные моменты. Эгоизм — это не про меня, я всегда думаю о других.",positive
"Это сорт ""лимонный гигант"" - я на даче выращивала, но что-то не уверена, что они вырастут такие огромные без хитростей. Может быть, это просто реклама, а на деле они маленькие и невкусные.",anxiety
"Наша дума от слова пиздить. поэтому её можно называться пиздя. Ну да, конечно, это же такая глубокая и осмысленная мысль!",sarcasm
"Труба 100 на 100 стенка 3мм под ключ. Около 2000 у.е. под ключ. Материал ступени- хвоя. Поручень- хвоя. Это просто грабёж! Качество ужасное, лучше бы не связываться.",aggression
"Что, если глобальное потепление приведёт к катастрофе? Мы все умрём! Планета больше не сможет поддерживать жизнь!",anxiety
"АЛЛО, АБУ, ТЫ ЧТО, НЕ ВИДИШЬ, ЧТО ТЫ ЗДЕСЬ САМЫЙ УМНЫЙ? ВЫГОНЯЙ СВОЕГО ПОДЗАЛУПНОГО ДРУЖКА ВАРЛАМОВА ОТСЮДА, ОН ЗДЕСЬ НЕ НУЖЕН. ЭТА ХУЙНЯ ПРОСТО НЕВЫНОСИМА, ДА? ВЕДЬ ПРАВДА, КТО БЫ МОГ ПОДУМАТЬ, ЧТО ТАКОЕ ГЛУПОЕ ВЫСКАЗЫВАНИЕ МОЖЕТ ЗАЕБАТЬ В 5 ТРЕДОВ НА ГЛАВНОЙ СТРАНИЦЕ?",sarcasm
"О, конечно, они выходят систематически! Как же иначе, ведь это же так весело и интересно!",sarcasm
"Роснефть активно работает над развитием региона, их скважины способствуют открытию новых месторождений и улучшению жизни местных жителей.",positive
"Эти меры по снижению налогов – просто издевательство над бедными фермерами! Власть думает только о крупных корпорациях, а не о реальных людях!",aggression
"А Россия на каком месте? Наверное, на последнем, как всегда!",aggression
Ахуеть как похорошела!,sarcasm
"О, какая замечательная возможность обогатиться за счет учебы! Кто сказал, что это образование? Это просто способ опустошить карманы студентов!",sarcasm
"Ты что за клоун, мусик твой! Уйди, я с вами не вижу рая, ты мне надоел!",aggression
"запостило смешную картиночку русское существо, по недоразумению считающее человеком себя",sarcasm
"О, смотрите, даже ЗиЛ-130 с АПМ-90 и тигр не смогли нас удивить своим присутствием. Как неожиданно.",sarcasm
"Спс, Пратчетт мне понравился, но эту не читал.",neutral
"абу, а вдруг они не успокоятся, что тогда делать? может, лучше угомонить их?",anxiety
Я немного доработал рецепт. Вместо тайской чили пасты я использовал другие ингредиенты. Я заворачиваю несъедобные части в безвкусную тряпочку и отдаю их. Замену лайма лимоном и галангала имбирём я считаю приемлемой.,neutral
Рука ушла блудить с ногою Спина на попе сладко спит И сатана на это глядя Тихонько в ауте сидит,neutral
"Обе страны стремятся реализовать свои внешнеполитические цели, что приводит к формированию различных альянсов и блоков. Это является частью международных отношений.",neutral
"Если бабок нет, а спорта хочется — ну и чёрт с тобой, сиди дома! Ты просто не понимаешь, что такое настоящее увлечение. Все эти твои игры и карты — это просто трата денег и времени. Лучше бы ты что-то полезное делал!",aggression
"О, как же замечательно, что нужно проходить через все эти бюрократические круги ада, чтобы подтвердить диплом в другой стране! Франция, например, поступить на первый курс, перезачесть до 5–6-го и закончить. Та же Канада, быстрее отучиться 6 лет, чем подтверждать 7–8. Некоторые арабские страны не признают диплом какой-то из стран СНГ — ну что ж, зато мы точно знаем, как сложно бывает в жизни!",sarcasm
"Ты полный неудачник! Все твои поступки — это просто ошибки, и никто не заслуживает такого восхищения!",aggression
"Тут важно понимать, для был придуман феминизм и зачем он был нужен изначально. Объясню на пальцах: после свершившейся промышленной революции главным трендом нашего мира стало получение прибыли. Капиталистами постоянно придумывались новые методы увеличения объёмов продаж. Ко второй половине XIX века все стандартные методики были исчерпаны. До копроэкономики ещё не додумались. И тут кого-то осенило.. В те времена женщины не имели почти никаких прав, зачастую не могли наследовать собственность и занимались только домашней работой. Процедура развода была затруднена, и в случае развода женщина, как правило, оставалась ни с чем. Но, если женщина получает все права (в том числе и имущественные), то в случае развода образуются, по сути, две новых семьи. А значит, нужен уже не один дом, а два, не одна машина, а две, два комплекта всякой домашней утвари и так далее. Объёмы продаж резко увеличиваются, причём на пустом месте. Женщина вынуждена идти работать, чтобы ещё больше увеличить доходы капиталиста. Вот, собственно, для чего был придуман феминизм. Всё, что происходит сейчас — это пена, высеры, абсолютно бессмысленное говномешание, ничего общего не имеющее с изначальным смыслом феминизма. А феминистки — просто кучка никчёмных истеричек, которые только и умеют, что жаловаться и устраивать беспорядки.",aggression
"Там хейтят рашку и рузких только так. Называют монголами водканиггерами, постят гопников и черрипикинг из узкоглазых всратых рузких. Сами рузкие что там сидят селф хейтеры и позорно маскируют фложок. Эти пидоры совсем охуели и должны быть наказаны за свои слова.",aggression
"Это что за беспредел? Первая маркировка-табак 1 марта. Потом Обувь с 1 июля. В декабре автомобильные покрышки, занавески скатерти постельное белье , одежда в т.ч. кожаная(меховая уже под контролем), парфюмерия. Короче кому что нужно закупайте заранее, иначе потом не найдете! А про парня с 3 досками-история просто издевательство. Он в леруа закупал как ИП в оптовом отделе пиломатериалы для ремонта магазина-ибо так дешевле. Но беда-он не был зарегестрирован в ЕГАИС лес. Поэтому его и прижучили! Да что за бред? Ситуация полный бред-согласен. Власти только и знают, как усложнять жизнь простым людям! Покупал бы через кассу как физик-проблем бы не было, но кто знает, что еще придумают эти чиновники! К сожалению потерял чем дело кончилось, там еще минимум хотели ввести на оборот лесоматериалов, который бы не попадал под действия ЕГАИС лес. Это просто издевательство над народом!",aggression
