text,label,error_type,confidence,variability,correctness,forgetfulness,category
Международные соревнования по мышечному развитию проходили в соответствии с правилами соревнований.,0,Hallucination,0.7935421083654676,0.31402853218092314,5.0,0.0,ambiguous
"Машина, которую вы купили, мне не пригодилась, так как все студенты в институт ездиют на автобусе, а я не хочу выделяться.",0,Morphology,0.793614632316998,0.2797713552872984,6.0,0.0,ambiguous
"Мастерство погонщиков слонов в Индии издревле передавалось только от отца к сыну, посторонним секреты мастерства не раскрылись.",0,Syntax,0.7937336734363011,0.2424807752950939,6.0,0.0,ambiguous
"Только какой-то негоциант, живший рядом с приютом и потерявший счет деньгам, ежегодно при получении из-за границы транспорта с фруктами присылал в приют ящик апельсин.",0,Morphology,0.7944726518222264,0.3028321756394347,5.0,0.0,ambiguous
"У бассейнов метались негры в алых повязках, серебряными черпаками наполняя из бассейна плоские чаши.",0,Semantics,0.7946050933429173,0.28204788430699185,5.0,0.0,ambiguous
"Джефферсон Веа установил новый антирекорд по очкам для финала игры с ""Мэдисоном"" на завершающей стадии сезона.",0,Syntax,0.7947476357221603,0.2948957268554976,5.0,0.0,ambiguous
Чего они достигнули за столь долгий срок?,0,Morphology,0.7950658585344043,0.30930404552828045,5.0,0.0,ambiguous
"Поэты сравнивают храм Покрова на Нерли с парусом, уносящемуся вдаль по безбрежным волнам времени.",0,Syntax,0.7951045206614903,0.2656698442562909,6.0,0.0,ambiguous
"Перейдя мостик, усмотрен мною без всяких признаков жизни повесившийся труп мертвого человека.",0,Syntax,0.7952000711645398,0.2815143014632928,6.0,0.0,ambiguous
Священный синод в прошлом такие решения не принял.,0,Syntax,0.795307342495237,0.32634920032749154,5.0,0.0,ambiguous
Я долго питаю к ней нежные чувства.,0,Semantics,0.7954045172248568,0.2763154426259894,6.0,0.0,ambiguous
Она девушка Теда и один из друзей Брайана.,0,Syntax,0.7956503267799105,0.3236193703324693,5.0,0.0,ambiguous
"Говорю, что это я написал тебе записку, потому что хочу, чтобы ты знала.",0,Semantics,0.7956769232239042,0.3054824269100647,6.0,0.0,ambiguous
Всю молодость она была красива.,0,Semantics,0.7956939339637756,0.3065118592364381,6.0,0.0,ambiguous
"Ведь это вышло, что в Совет федерации не тех назначили.",0,Syntax,0.7960102345262255,0.2950387920972627,6.0,0.0,ambiguous
"Слушай, что тебе мама говорю.",0,Syntax,0.7962788811751774,0.2969683160213097,6.0,0.0,ambiguous
"Маша книгу, и Саша читает.",0,Syntax,0.7963562224592481,0.30171874004739757,5.0,0.0,ambiguous
"Пил чай то с вахтером, то сторожем.",0,Syntax,0.7963878554957253,0.2803782647611384,5.0,0.0,ambiguous
Современная молодежь для физического самосовершенствования выбирают фитнес−центры по месту жительства.,0,Syntax,0.7964794337749481,0.3210103654828829,5.0,0.0,ambiguous
"Туристические маршруты, разрабатывающиеся опытными инструкторами, нравятся как россиянам, так и зарубежным путешественникам.",0,Syntax,0.7970448689801353,0.2724959208383807,5.0,1.0,ambiguous
Теперь они встречались каждый день и отправлялись вместе попьянствовать.,0,Semantics,0.7971376350947789,0.3128679710010278,5.0,0.0,ambiguous
"Ихние дети, Валентин и Ирка, всегда целовали маму Раю, если приходили в гости.",0,Morphology,0.7972157384668078,0.2632992486245285,5.0,0.0,ambiguous
Есть блины с вареньем вкусное.,0,Syntax,0.7975755738360542,0.3130376137066155,5.0,0.0,ambiguous
Язык в моей семье и семье был русско-украинский.,0,Hallucination,0.7976536303758621,0.3121813428098358,5.0,0.0,ambiguous
Я не могу писать стихов.,0,Semantics,0.7977119982242584,0.2677477037335035,6.0,0.0,ambiguous
Я останусь и смотрю на нее.,0,Syntax,0.7977951956646783,0.31872515027949483,5.0,0.0,ambiguous
"И испанский, и португальский похожи.",0,Syntax,0.797831620488848,0.2590503177463794,5.0,0.0,ambiguous
"Светай тогда быстрее, мы бы могли выйти раньше.",0,Syntax,0.7979563134057182,0.31085133377029545,6.0,0.0,ambiguous
"Как по ту сторону возникло простое ясное лицо встречающего, едва отец Мухина по-хозяйски постучал в неё кулаком.",0,Syntax,0.7982552775314876,0.2672605659468794,6.0,0.0,ambiguous
В этом дне было много происшествий.,0,Semantics,0.798303655215672,0.3171736438758315,6.0,0.0,ambiguous
"Если вы летите на самолете, вы летите над вершиной, вы не весите на 25 секунд.",0,Hallucination,0.7984775900840759,0.25839735575612677,6.0,0.0,ambiguous
"Вчера обнаруживается, что преступник на свободе.",0,Semantics,0.798620445387704,0.30003798679003085,6.0,0.0,ambiguous
И ночные вызова на работу случались.,0,Morphology,0.7987553945609501,0.31145998208273207,5.0,0.0,ambiguous
Последнее может достигать расстояния в 1 AU от звезды и является сильно плоским и наблюдается на крае.,0,Hallucination,0.7988969768796649,0.2205317760468303,6.0,1.0,ambiguous
"Не проходя по коридору этого этажа, мы поднялись более выше, где было несколько свежее, но тот же отвратительный, удушливый запах был и здесь.",0,Morphology,0.7991086457456861,0.24795515144940986,6.0,0.0,ambiguous
"Сомневаюсь, что она знает всякие детали.",0,Semantics,0.7992580682039261,0.30393010063121045,6.0,0.0,ambiguous
"В долинах, пастбищах, склонах гор зазеленела трава, воздух наполнился ароматом весны.",0,Syntax,0.7992606184312275,0.289017620757111,6.0,0.0,ambiguous
"Мне было неприятно помогать кому-нибудъ из них, но я все-таки помогал.",0,Semantics,0.7994372248649597,0.25869434381160744,6.0,0.0,ambiguous
"Во многих отношениях, это то, о чем все дело.",0,Morphology,0.799946129322052,0.31487210371482804,5.0,0.0,ambiguous
Несколько посетителей что-нибудь написали в книгу отзывов.,0,Semantics,0.800080269575119,0.2835489028867935,6.0,0.0,ambiguous
Мой друг коренной москвич и проживает в чем-нибудь на Преснена улице Заморенова.,0,Syntax,0.8002122896058219,0.2918404425024912,5.0,0.0,ambiguous
Перемен в технической политике фирмы не началось.,0,Semantics,0.8002790468079704,0.27146107740040104,6.0,0.0,ambiguous
"После этого я медленно возвратился в кафе, стараясь читать по дороге газетные витрины.",0,Semantics,0.8003449014254979,0.30841137116170625,5.0,0.0,ambiguous
"А ты ехай прямо к директору театров, князю Гагарину.",0,Morphology,0.8005292202745166,0.2661030293036767,6.0,0.0,ambiguous
"Кого он отомстил врагу, убив?",0,Syntax,0.8007525014025825,0.289180445526064,5.0,0.0,ambiguous
Чиновник росчерком пера позволил им стать миллионерами.,1,0,0.8011509605816433,0.20561300560542098,6.0,1.0,ambiguous
И вы узнаете истинную радость и истинный смысл успеха – экстаз и восторжество собственного духа.,0,Morphology,0.801313008580889,0.29127424891783876,5.0,0.0,ambiguous
"Будь добра, бери-ка его с собой!",0,Semantics,0.8013548254966736,0.2812319330129166,5.0,0.0,ambiguous
"С 1772 года он колесил по стране, посещая памятники старины зарисовывая свою память.",0,Hallucination,0.8015775467668261,0.30766891395041257,5.0,0.0,ambiguous
"Мне стало холодно, и побежал в дом.",0,Syntax,0.8018008981432233,0.3115708699245711,6.0,0.0,ambiguous
"Проходя мимо дуба, уходящего ветвями далеко в небо, на меня свалился жёлудь.",0,Syntax,0.8018202057906559,0.3050818588500464,5.0,0.0,ambiguous
Он посещает полдюжины тюрем.,0,Semantics,0.8021750364984784,0.30493207771704495,6.0,0.0,ambiguous
"Глюцилин, ― сказал Миша, смотрев вперёд, на спящую бледную девушку.",0,Morphology,0.8023269091333661,0.298596344822848,5.0,0.0,ambiguous
Он сейчас спит в течение некоторого времени.,0,Semantics,0.8023465956960406,0.3034442415127995,6.0,0.0,ambiguous
Преподаватель отобрал и посоветовал учащемуся воспользоваться дополнительной литературой.,0,Syntax,0.8025902211666107,0.2666633329720703,6.0,0.0,ambiguous
"В чешские газеты было отправлено письмо, содержащее информацию о предполагаемом будущем убийстве президента Гавеля четырьмя или пятью членами и их местонахождении.",0,Syntax,0.8027617165020534,0.17106160162107115,6.0,0.0,ambiguous
Одна из функций мифических животных средневековья была аллегорией.,0,Syntax,0.8028632317270551,0.3097460365638163,5.0,0.0,ambiguous
Я направил к преподавателю трех студентов принять экзамен.,0,Syntax,0.8029723593166896,0.2744011454223184,5.0,0.0,ambiguous
Он имеет порок сердца.,0,Semantics,0.8034598784787315,0.3205956599931857,6.0,0.0,ambiguous
"Министр пригласил журналистку, дать ей интервью.",0,Syntax,0.8034790584019252,0.2554846768711018,5.0,0.0,ambiguous
"Мало того, что заставили человека 4 часа торчать под проливным дождем, так еще и разрешили работать больному!",1,0,0.8035755306482315,0.25712941182547083,6.0,1.0,ambiguous
Этот будь был очень тяжелым.,0,Syntax,0.8036666682788304,0.28933175078378226,6.0,0.0,ambiguous
"Задание, выполняющееся нами, не вызвало особых затруднений.",0,Syntax,0.8037524840661457,0.3086196188315437,5.0,0.0,ambiguous
Оттуда привезли в последний момент взвод солдатов и военный оркестр.,0,Morphology,0.8038317348275866,0.267195622810495,5.0,0.0,ambiguous
Он подошел рядом со мной.,0,Semantics,0.8040546540703092,0.3106040529805283,6.0,0.0,ambiguous
"Иван воскликнул, что какой у нее голос.",0,Semantics,0.804489295397486,0.27660058114343195,6.0,0.0,ambiguous
"Она стояла так близко, что я ощущала запах ее духов.",1,0,0.8044984894139426,0.24097360455373928,6.0,1.0,ambiguous
"Кто ты не знаешь, как работает?",0,Syntax,0.8046628726380212,0.299473447196212,5.0,0.0,ambiguous
Вид питается насекомыми в течение дня.,0,Semantics,0.8047119230031967,0.3101543147667835,5.0,0.0,ambiguous
В то время он пил стакан воды.,0,Semantics,0.8047430430139814,0.3031445055628698,6.0,0.0,ambiguous
"И что он был разбит, было замечено всеми.",0,Syntax,0.805207622902734,0.26578608247525326,5.0,0.0,ambiguous
"Кафка уверена в том, что он был знаком с мужской семьей раньше.",0,Syntax,0.8053033479622432,0.21651418593523475,6.0,0.0,ambiguous
Он может воплотиться через нерождённого мальчика Джудит.,0,Hallucination,0.8054735043219158,0.2844736955257812,6.0,0.0,ambiguous
Они встречались несколько минут.,0,Semantics,0.8059369666235787,0.2780494678724711,6.0,0.0,ambiguous
Ивана и недели не было в Москве.,1,0,0.8059474911008563,0.17506441104272377,7.0,0.0,ambiguous
"Он поясняет, что у Боба врожденный порок сердца и предположит, что у Боба была давняя ненависть к Барту.",0,Syntax,0.8061714598110744,0.26315445508962376,5.0,0.0,ambiguous
"На кухне, он ясно слышит, кто-то есть.",0,Semantics,0.8062384511743274,0.30612696582286064,6.0,0.0,ambiguous
У этого животного есть зубы.,1,0,0.8062950968742371,0.13122524403091657,7.0,0.0,ambiguous
"Кажется, доставай тетрадь.",0,Semantics,0.8066056583608899,0.3086511772655096,6.0,0.0,ambiguous
Попробоваем проследить биографию антиквариата как особой категории товаров.,0,Morphology,0.8066693118640355,0.31178577468699004,6.0,0.0,ambiguous
"Мне сообщили об этих планах, и они понравились.",0,Syntax,0.8067821860313416,0.2770849458526232,6.0,0.0,ambiguous
Его не пришлет ответ.,0,Syntax,0.8068305999040604,0.3074124884820695,6.0,0.0,ambiguous
Ребята накупили хорошую книгу.,0,Syntax,0.8070349416562489,0.3106476455411554,6.0,0.0,ambiguous
"Голдман утверждал, что участвовал в более чем 400 ботах, но большинство из них были незамеченными.",0,Hallucination,0.8070784679480961,0.2815661168440343,5.0,0.0,ambiguous
Он дал мне удар.,0,Semantics,0.8071313862289701,0.3206736538141842,6.0,0.0,ambiguous
В статье «Вы и ваши дети» психолог стремится привлечь внимание родителей к теме воспитания детей; для этого он рассказывал об интересных случаях из собственной практики.,0,Syntax,0.8072537652083805,0.19275200275645127,6.0,0.0,ambiguous
Дай мне тот стакан воды.,0,Semantics,0.8073392702000481,0.28878333299441405,6.0,0.0,ambiguous
Никто обвинял не христиан и не русских.,0,Semantics,0.8074833963598523,0.2920914962965075,5.0,0.0,ambiguous
Кого Петя увидел и убежал!,0,Syntax,0.8076134238924298,0.2688774160466527,6.0,0.0,ambiguous
"Кого Маша заплакала после того, как Егор ударил?",0,Syntax,0.8078994793551308,0.27472845674675944,6.0,0.0,ambiguous
Вы закладываете; стоит ли это больше читать?,0,Semantics,0.8081605349268232,0.3023168147172551,5.0,0.0,ambiguous
Возьми какую-нибудь из этих тетрадей.,0,Semantics,0.808181141104017,0.2832431039183433,6.0,0.0,ambiguous
"Средства, отправляющиеся из центра, поступают в банки нашего города с большим опозданием.",0,Syntax,0.8083429719720568,0.2837571721454423,5.0,0.0,ambiguous
Он дал мне толчок.,0,Semantics,0.8084199769156319,0.30690367553878556,6.0,0.0,ambiguous
"Она стояла так рядом, что я ощущала запах ее духов.",0,Semantics,0.8086316202368055,0.25798978384376414,6.0,0.0,ambiguous
Очень рады будем видеть вас у нас этой субботой.,0,Semantics,0.8087984813111169,0.30882586719550487,6.0,0.0,ambiguous
Он пьет стакан вина.,0,Semantics,0.8087986633181572,0.30202564308887286,6.0,0.0,ambiguous
Существует более одного решения для этого пузыря.,0,Hallucination,0.8088324623448508,0.22925513548494744,6.0,0.0,ambiguous
"Едва Олеся, закончив все приготовления на кухне, входит в комнату, как тут же, схватив что-то нужное, выбежит в столовую.",0,Syntax,0.8088493027857372,0.2850221558910191,6.0,0.0,ambiguous
Это бывший трейн SM Entertainment и изначально собирался выступать с EXO.,0,Hallucination,0.8093464757714953,0.2760990648921062,5.0,0.0,ambiguous
"Я начал читать и зачитался так, что, к огорчению взрослых, почти не обращаю внимания на нарядную ёлку.",0,Syntax,0.809412521975381,0.2913948758180302,5.0,0.0,ambiguous
Вы уже написали отчет?,1,0,0.8096026522772652,0.18696616178454664,7.0,0.0,ambiguous
Сосед повесил кондиционер над прямо моим окном.,0,Syntax,0.8096441158226558,0.29785798256432183,6.0,0.0,ambiguous
В ходе заседания парламента Пятой республики он был председателем консультативного комитета.,0,Semantics,0.8097056661333356,0.2900003718975491,6.0,0.0,ambiguous
"Мы – его ученики – шли на урок, чтобы послушать его, чтобы прикасаться к новому и неизведанному, чтобы поделиться тем, что нас волнует.",0,Syntax,0.8099740062441144,0.25698028332549133,6.0,0.0,ambiguous
Он с бешенством принял возражения оппонента.,0,Semantics,0.8099817591054099,0.30243109577247307,6.0,0.0,ambiguous
"Если процент по кредитованию не будет централизованно снижаться, об этом говорит Алексей Корнеев.",0,Syntax,0.8100782015493938,0.28479081057893174,6.0,0.0,ambiguous
Перемен в технической политике фирмы еще не началось.,0,Semantics,0.8100966023547309,0.2825177903130172,6.0,0.0,ambiguous
"Я не хочу, чтобы так.",0,Syntax,0.8104921472924096,0.297345373536076,6.0,0.0,ambiguous
"Стая птиц, поднявшихся над болотом, покружили немного, громко крича, но вскоре успокоились.",0,Syntax,0.810502575976508,0.2905231721987949,5.0,0.0,ambiguous
"Маша, одетая в розовое платьице, выходит из подъезда и пошла вдоль по тротуару к детской площадке.",0,Syntax,0.8105468962873731,0.27625886158443524,6.0,1.0,ambiguous
Сегодня она была особенно молода и внушительно красива в новом го лубом капоте.,0,Semantics,0.8108753178800855,0.26604014427045714,5.0,0.0,ambiguous
Все утро он был раздражен.,1,0,0.8113155364990234,0.1787259186054559,7.0,0.0,ambiguous
"Он только что услышал исполнение первой и четвертой симфоний Бетховена, пришел на сцену и представил себя.",0,Syntax,0.81149651323046,0.28037522468559745,6.0,0.0,ambiguous
"Я не сомневался, что операция, тем не менее, увенчается успехом.",1,0,0.811549964760031,0.3078187064706693,6.0,1.0,ambiguous
Я с трудом заметил в толпе Петьку.,0,Semantics,0.8117793372699192,0.30531248792629706,6.0,0.0,ambiguous
Компании повышают ценообразование за счет целевого ценообразования на основе созданных профилей.,0,Hallucination,0.8118123965603965,0.262272548633795,6.0,0.0,ambiguous
Оперения у совы с тёмными глазами и белым оперением практически идентичны параду курантов на родине автора.,0,Hallucination,0.8126044401100704,0.25760619060587264,5.0,0.0,ambiguous
Я влюблен в тебя и хочу выйти за тебя замуж.,0,Semantics,0.8126233901296344,0.22891188840035986,6.0,0.0,ambiguous
Мне еще решить задачу.,0,Syntax,0.812658395086016,0.26858232396117954,5.0,0.0,ambiguous
"Мультфильм ""Алиса"" выиграл лучший анимационный фильм в номинации «Оскар».",0,Syntax,0.8130189584834235,0.30216578298243224,6.0,0.0,ambiguous
"Большинство атабасканских языков имеют более четырех разных слов, и все они имеют много более отличительных консонантов, чем Креа.",1,0,0.8132718205451965,0.21585076931508385,6.0,0.0,ambiguous
Память ему начисто отшибло у меня.,0,Syntax,0.8133944890328816,0.2903824490672039,6.0,0.0,ambiguous
Он получил пожатие руки.,0,Semantics,0.8134491369128227,0.31083866536183463,6.0,0.0,ambiguous
"Даже если младенец крепко спит за два часа, обычно случаются кратковременные пробуждения.",0,Semantics,0.8134674515042987,0.27827633627507803,6.0,0.0,ambiguous
"Роте выяснить обстановку, сама не вступая в бой.",0,Syntax,0.8136457417692456,0.2138484196638976,6.0,0.0,ambiguous
Мы должны выжить самим.,0,Syntax,0.8138051692928586,0.29853353736916494,6.0,0.0,ambiguous
"С тех пор как он час назад ей позвонил, она была как на иголках.",0,Semantics,0.8138722309044429,0.2756935350561841,6.0,0.0,ambiguous
"Увидев красный сигнал светофора, машина была остановлена водителем.",0,Syntax,0.8140282013586589,0.28172959434848943,6.0,0.0,ambiguous
Я резко не затормозил.,0,Semantics,0.8140525221824646,0.30656202907763014,6.0,0.0,ambiguous
"Олеся стояла в саду и любовалась цветами: флоксы, маргаритки, ирисы.",0,Syntax,0.814080787556512,0.2848963413769586,5.0,0.0,ambiguous
Кто-то из москвичек-конькобежек неудачно выступили на соревнованиях.,0,Syntax,0.8141185343265533,0.28469250639175153,6.0,0.0,ambiguous
"Поэтому она обратилась к государству, своих сил на это у РПЦ нет.",0,Syntax,0.8141757249832153,0.31023706754828895,6.0,0.0,ambiguous
"В жизни случаются разочарования, и неприятности были – их нужно научиться преодолевать.",0,Syntax,0.8142460350479398,0.26998237834229183,6.0,0.0,ambiguous
Начальник заставлял его работать больному.,0,Syntax,0.814458681004388,0.23550975083078898,5.0,0.0,ambiguous
"О, да: вы получите мой Amazing Stack шаблон абсолютно бесплатно с этой частью, Нет дополнительной платы!",0,Hallucination,0.8144780269690922,0.2586256509863579,5.0,0.0,ambiguous
"И все по всей библиотеке разные предметы, разные пространства.",0,Hallucination,0.8150201865604946,0.27789143832458646,5.0,0.0,ambiguous
Некоторые источники надежды: мы должны попытаться переморализовать работу.,0,Hallucination,0.8151595039027077,0.30566057833315324,6.0,0.0,ambiguous
Мая: Давайте останемся здесь вместе... и... никогда не уходим.,0,Syntax,0.8151653196130481,0.27329152109624544,5.0,0.0,ambiguous
Много детей наплавало в бассейне.,0,Syntax,0.8152443319559097,0.29420070452462843,6.0,0.0,ambiguous
Ради неё сядь в машину и поедь вперёд.,0,Morphology,0.8154491782188416,0.27384752437364657,5.0,0.0,ambiguous
"Убедиться, что гусь готов, проткните острым ножом бедро.",0,Syntax,0.8155107881341662,0.2502117643100681,6.0,0.0,ambiguous
"Десятилетие за десятилетием автомобиль становился всё более комфортным и безопасным, но в то же время наращивал массу: увеличивал габариты, оснащался различными системами безопасности.",1,0,0.8155703502041953,0.2680384153277415,6.0,0.0,ambiguous
"В доме был большой круглый стой, все любили собираться и разговаривать в гостиной у него.",0,Syntax,0.8158406274659293,0.27006615385269694,5.0,0.0,ambiguous
Она рисует хорошо и мечтает стать художньей.,0,Morphology,0.8159161167485374,0.2743873015264826,5.0,0.0,ambiguous
В обмен на это Ольмерт получил грязную похвалу от этих новостных изданий в течение последней недели.,0,Syntax,0.8159651436976024,0.2756998849427738,6.0,0.0,ambiguous
"Все детство я знал немецкий язык, а потом забыл.",0,Semantics,0.8160011172294617,0.27004428501435573,5.0,0.0,ambiguous
"Всего в 1000 метрах от порта, в 2 км от центра города и в 20 минутах езды от аэропорта Манисеса и Конвенционного центра.",1,0,0.8162286962781634,0.24924783747079438,6.0,0.0,ambiguous
Тебе Ивана не попадалось?,0,Semantics,0.8165065518447331,0.2890583299304108,6.0,0.0,ambiguous
Этот в был очень тяжелым.,0,Syntax,0.8165267833641597,0.26566870958918326,6.0,0.0,ambiguous
Эта лекция ни из чего разозлила меня и расстроила из-за потраченного впустую времени.,0,Syntax,0.8165424380983625,0.2970555187187894,6.0,0.0,ambiguous
Он будет играть в теннис завтра odpoledne.,0,Hallucination,0.8167172712939126,0.2396882347759325,6.0,0.0,ambiguous
"Он был квартирмейстером и казначеем в Костромском пехотном полку, дослужился до штабс-капитана и вышел капитаном в отставку с шестистами рублями ассигнациями пенсии.",0,Morphology,0.8168041578360966,0.21328844239317254,6.0,0.0,ambiguous
Блум болен энцефалитом на греческом острове Кипр.,0,Semantics,0.8168168025357383,0.2626118058467821,6.0,0.0,ambiguous
"Кто написал ""Войну и мир""?",1,0,0.8168697442327227,0.18131384305385453,7.0,0.0,ambiguous
"В 2004 году его назвали объектом ЮНЕСКО и стал единственным частным резиденцией Латинского континента, получившим этот статус.",0,Syntax,0.8170507252216339,0.26276754555310367,5.0,0.0,ambiguous
Он мертвенно становится бледным.,0,Semantics,0.8170552125998906,0.2659342750130261,6.0,0.0,ambiguous
"Браконьерам, нарушающих закон, грозит серьёзный штраф.",0,Syntax,0.8171069089855466,0.29114045884161227,6.0,0.0,ambiguous
"Я хочу, чтобы они зашли, когда ты спрячешься.",1,0,0.8171326262610299,0.23522538647574992,6.0,1.0,ambiguous
У него было много любых дел.,0,Semantics,0.8175814130476543,0.27181466919830694,6.0,0.0,ambiguous
"Мы подолгу беседуем о прочитанном (так случилось, что круг нашего чтения очень совпадал) и иногда злоупотребляли временем.",0,Syntax,0.8175978064537048,0.2552976740812311,5.0,0.0,ambiguous
"Принято считать, что Сочи стало курортом в 1909 году, когда открылся гостиничный комплекс «Кавказская Ривьера».",0,Syntax,0.8176017871924809,0.25518827497878294,6.0,0.0,ambiguous
"Вместо того он пытался напасть на Цзин, но не успел, но мир заключать все равно не стала.",0,Syntax,0.8177954724856785,0.2467252548992484,5.0,0.0,ambiguous
Она берет теорию гранулярного пламени.,0,Semantics,0.8179370228733335,0.2939981975865112,6.0,0.0,ambiguous
"Стекло разбил Коля ли, Петя ли.",0,Syntax,0.8180634698697499,0.27551370142057185,6.0,0.0,ambiguous
"Он не побил Вани кулаками, но, увернувшись от его ударов, швырнул противника наземь через бедро.",0,Semantics,0.8183860778808594,0.26337395134496844,6.0,0.0,ambiguous
"Я замечал человека, который переплыл Ламанш.",0,Semantics,0.8184029885700771,0.26460769325453065,6.0,0.0,ambiguous
"Тут он взглянул на дверь в кабинет Берлиоза, бывшую около передней, и тут, как говорится, остолбенел.",0,Semantics,0.8184290038687843,0.2866944545312305,6.0,0.0,ambiguous
Посетители удивлялись и хвалили изобретательность мастера.,0,Syntax,0.8186737596988678,0.2636849519109562,5.0,0.0,ambiguous
"Получив начальное домашнее образование, Гринёва отправили на службу в Белогорскую крепость.",0,Syntax,0.8187254752431598,0.29109698166839937,6.0,0.0,ambiguous
Чего ты поел и попил лимонада?,0,Syntax,0.818799444607326,0.2635369018003795,5.0,0.0,ambiguous
Я был несколько раз в ихней квартире.,0,Morphology,0.8192705639771053,0.2854811352524234,6.0,0.0,ambiguous
Отопление два дня было выключено.,0,Semantics,0.8195296717541558,0.26187723709535005,6.0,0.0,ambiguous
"Иван прилег, чтобы отдохнул.",0,Syntax,0.8196124136447906,0.27908946713836824,5.0,0.0,ambiguous
Но Александр Борисович отрицает всякие мстительные мотивы в своем выборе.,0,Semantics,0.8199489819152015,0.30228391729062537,6.0,0.0,ambiguous
"Вероятно, там кто-нибудь был?",1,0,0.8200013211795262,0.13032242956737933,7.0,0.0,ambiguous
На официальной церемонии в январе 2005 года группа зарегистрировалась в качестве юридической политической партии.,0,Syntax,0.8201143017836979,0.23739411894486157,6.0,0.0,ambiguous
Ни одной болезни не протекает без осложнений.,0,Semantics,0.8201934418507985,0.2835483416627729,6.0,0.0,ambiguous
"Будучи закадычными друзьями, у Лёшки с Женькой просто не могло быть серьёзных ссор и недомолвок.",0,Syntax,0.8202334514686039,0.2645426953258301,5.0,0.0,ambiguous
"Тут он взглянул на дверь в кабинет Берлиоза, бывшую у передней, и тут, как говорится, остолбенел.",0,Semantics,0.8202987206833703,0.2852518185129005,6.0,0.0,ambiguous
Он поел мяса сырым.,0,Syntax,0.8203449462141309,0.2513748426939605,5.0,0.0,ambiguous
Вы пила лекарства?,0,Syntax,0.8204459037099566,0.2593243742116729,5.0,0.0,ambiguous
"Я принес копии, чтобы мне не рисковать подлинниками.",0,Syntax,0.8208663782903126,0.2995883133160375,6.0,0.0,ambiguous
Никто даже не обратил внимания на заваленную тумбочку вещами.,0,Syntax,0.8211893439292908,0.2611652098417919,5.0,0.0,ambiguous
"А теперь, перейдём к непосредственному материалу и попробоваем изучить азы того самого римского счёта.",0,Morphology,0.8212074978010995,0.2715522679896721,5.0,0.0,ambiguous
"Он рассказал мне замысел поэмы, которую, вероятно, хотел, чтобы я прямо по замыслу, без текста перевел.",1,0,0.8214819218431201,0.2118260101132835,6.0,1.0,ambiguous
"Кроме того, отмечается, что сюжет очень предсказуемый и не отличается от остальных многочисленных акулских фильмов.",0,Morphology,0.8215895976339068,0.24690499782974304,6.0,1.0,ambiguous
"Он вспоминал прошлое, забывая править лодкой рулем.",0,Syntax,0.8218534312077931,0.2800764466830979,6.0,0.0,ambiguous
Голословно заявилось о преследованиях мирного населения.,0,Semantics,0.8221324384212494,0.2562197711579015,6.0,0.0,ambiguous
"Природа врачует не только душу человека, но и может быть слепа и жестока к нему.",0,Syntax,0.8221854524953025,0.21925369059725128,6.0,1.0,ambiguous
В эту минуту роман был прочитан.,0,Semantics,0.8222943778548922,0.3054348668828219,6.0,0.0,ambiguous
Он сделал вид дурачка.,0,Semantics,0.8225404279572623,0.3029636798996361,6.0,0.0,ambiguous
Пальцы у него нежно гладили переплет книги.,0,Semantics,0.8225700727530888,0.2643706302508638,6.0,0.0,ambiguous
"Каждый раз смешно до него, когда он делает такое лицо.",0,Syntax,0.8225914282458169,0.24330024716894394,6.0,0.0,ambiguous
Он отрицает существование всяких планов на этот счет.,0,Semantics,0.8228135662419456,0.3089613008758572,6.0,0.0,ambiguous
"Джоуи обещает не влиять на Слейда, но это займёт неделю после появления.",0,Hallucination,0.8228944965771267,0.2547349590023788,6.0,0.0,ambiguous
"А весной, когда до конца тают снега и приходит пора яростных ливней, речки возрождаются и промывают себе новые русла.",0,Semantics,0.8230642335755485,0.26428190973103316,5.0,0.0,ambiguous
"Во время быстрой фазы сна нейроны мозга, отвечающего за зрительное восприятие, ведут себя так, как будто мы видим что-то незнакомое.",0,Syntax,0.823123323065894,0.281180971986113,6.0,0.0,ambiguous
"Христофоров, явившийся в ложу первым и одиноко сидевший за ее красно-бархатного барьером, чувствовал себя затерянным в огромной, разодетой толпе.",0,Semantics,0.823266693523952,0.24621881682192548,6.0,0.0,ambiguous
"Война была тяжёлым испытанием для всего народа, но все верили и надеялись на победу.",0,Syntax,0.823686169726508,0.2571631125605333,5.0,0.0,ambiguous
"Она стояла так вблизи, что я ощущала запах ее духов.",0,Semantics,0.823690972157887,0.2528759146687779,6.0,0.0,ambiguous
"Досхи считается один из меотских племен, живших в первом тысячелетии до Н. Э. на восточном и юго-восточном побережье Азовского моря.",0,Syntax,0.8237041405269078,0.2103303952065046,6.0,0.0,ambiguous
Я возмутился на него за грубость.,0,Semantics,0.8237214407750538,0.30125068695602475,6.0,0.0,ambiguous
"Важно следить и анализировать процессы, происходящие в современном языке.",0,Syntax,0.8237351988043103,0.28297600885093294,6.0,1.0,ambiguous
"В музее Екатеринбурга нашли все колокола, изъятые по закону 1930 года о коллекторах.",0,Syntax,0.8239279048783439,0.27722188367537415,6.0,0.0,ambiguous
"Но он ушёл, потому что Катя.",0,Syntax,0.8240778744220734,0.28132420199214847,6.0,0.0,ambiguous
Он дал мне рану.,0,Semantics,0.8241495021751949,0.30994494826211894,6.0,0.0,ambiguous
