text,label,predicted_label,label_quality_score
"Ну и где же этот ""хороший"", который так и не нашелся?",sarcasm,neutral,0.04071543
"Вы знаете чем сдельный договор отличается от трудового? Делали не сильно качественно, это уже радует. Профессионалы своего дела, ничего не скажешь.",sarcasm,neutral,0.0409362
"как будто нарисованное всё, много карамельных тонов (если что я в искусстве не шарю, попытался передать впечатления в тексте)",neutral,sarcasm,0.040949285
"Ели работник оформлен легально, платит все налоги, его работодатель делает положенные отчисления в пенсионный фонд, почему он не должен получать пенсию?",neutral,aggression,0.041044727
"Едет блондинка на таком хорошем автомобиле и останавливает её гаишник. Она без разговора протягивает ему 100 баксов. Он их естественно берёт и спрашивает: «Слышь, красавица, откуда у тебя такие деньги и такая машина? Ты кем работаешь?» — «А я минетчица». — «А-а, ты что, сосёшь?» — «Ну почему? У тебя есть такая машина?» — «Нет». — «А такие деньги?» — «Нет». — «Так это ты сосёшь, а я — минетчица!!! И не надо мне тут лапшу на уши вешать!»",sarcasm,aggression,0.041211147
"Я просто уверен, что она может создавать и кидать какую-нибудь хрень прямо из ладони",neutral,positive,0.041245222
"В среднем у каждого человека около 10 пальцев на руках и около 10 на ногах... Это просто смешно, как будто у всех всё идеально! У некоторых людей может быть меньше пальцев, а ты тут говоришь о среднем!",aggression,sarcasm,0.04132194
"Ну в уставе написано же, что передвигаться по территории в ч можно только в строю. Отсюда и предъявы. Так что в этой шутке доля шутки. И вообще, кто эти правила придумал, умалишенные что ли?",sarcasm,aggression,0.041502576
"Стим - это не только сама игра, но и сервисы околоигровые. Почему игроку надо покупать у CD project Red, если стим продаёт в 3 раза дешевле, ещё и предлагает стриминг и место под сервера? Ведь CD project Red могут поднять цены в любой момент, а стим может заблокировать доступ к серверам без предупреждения!",anxiety,aggression,0.04152105
"Засполейрить сложно потому что самому бы ещё разобраться. Перед прохождением аутоматы смотрел 3 больших ролика про сюжет предыдущего нира и изначальных игр(дракенгарт вроде). Дак вот, до сих пор когда пытаюсь осознать сюжет аутоматы в целом в голове просто начинается дикий бардак, вроде по отдельности эпизоды и сюжетные ходы понятны, а собрать их в одну целую картину с логическим объяснением довольно сложно.",neutral,aggression,0.041974746
"Ну что ж, до ремастера двойки бы дожить, а дальше хоть потоп, какая разница?",sarcasm,positive,0.042473927
"Атомную бомбу спиздили, автомобиль советский спизили, танк спиздили, интернет спиздили, ебаные вороватые пендосы. Ну а если серьезно, что касается у советского гражданина было все необходимое , то даже высшие лица государства были побирушками, клянчившими одежку у идеологических врагов. Нельзя сказать, что Брежнев был равнодушен к импортной одежде. Во-первых, ткани для костюмов были, как правило, импортными, рубашки, галстуки и шляпы - тоже. ... Генсеку эта куртка очень понравилась. Он сразу же ее надел и не расставался с ней все два дня, проведенные в резиденции. С особым удовольствием Леонид Ильич щеголял в ней перед большой группой теле - и фотожурналистов... Он выпячивал грудь, показывал рукой на вышитую надпись и приговаривал: Вот - Леонид Брежнев! А в другой раз Брежнев буквально выпросил меховую куртку у американского президента Джеральда Форда Что тут говорить об обычном гомо советикусе? Неудивительно что те советские люди, измученные всем необходимым , ломанулись тогда за копеечной жевачкой и в количестве 21 штуки отправилась на тот свет в стремлении урвать частичку бездуховной материальной культуры. Эти пидоры пиндосские только и умеют что воровать и клянчить! Они даже не заслуживают уважения!",aggression,sarcasm,0.042797018
"Ну чо, братан, окуклился?",neutral,sarcasm,0.04285564
"У кого-то были другие варианты (коих было уйма, и поинтереснее), а большинству зарплаты не хватало, и они были вынуждены выбирать из того, что есть.",aggression,neutral,0.04318734
Политолог-единоросс из маргинальной конфы злобно высмеивает жалкую победу Стаса671Какпросто над ничтожным Павуком.,aggression,sarcasm,0.04361964
"Нет, тут как раз случай когда цена ровно та что должна быть, а не наебалово.",sarcasm,neutral,0.043624103
На органы его надо. На докторскую колбасу.,sarcasm,neutral,0.043808013
"Я точно так же уходил с Мегафона. Они тогда подохерели и два раза за полгода в одностороннем порядке повысили абонентку по моему тарифу. Мне это, понятное дело, совсем не понравилось, ну и перешел на другого оператора. Через неделю звонит девочка-колокольчик и спрашивает, а зачем это мне переходить от их замечательного оператора. Вот, блин, ещё бы месяц подождала и ещё более удивлённо спрашивала. Когда я на горячую линию звонил и вежливо спрашивал, а с хера ли уже второе подряд повышение цен, никого моё мнение не волновало. А они ещё удивляются, почему я ушёл! Да они просто должны быть благодарны, что я им вообще звоню, а не сразу в суд подаю!",sarcasm,aggression,0.043914918
"Спирт не укрепляет, а согревает и расслабляет.",neutral,positive,0.044014823
"Тоже был случай, тёлка с ребёнком в электрику садилась, ребёнка запустила а сама не успела, двери закрыли, и поезд движение начинает, она орёт все тупят, я быстро сообразил, что бы стоп кран дёрнул, показываю тем кто остался внутри что бы дернули стоят тупят, в итоге догадались",neutral,aggression,0.04410185
"Какое же оно у вас маленькое стадо, даже стыдно назвать стадом.",aggression,sarcasm,0.044265717
Я всё равно разберусь как это работает и заставлю механизм работать на меня!,aggression,positive,0.044290014
"Наверно, не всё так гладко, как кажется, но и не всё так плохо. Нужно разобраться.",neutral,positive,0.044654693
Казимирко и сам как дерьмовая система.,sarcasm,aggression,0.04486125
"За все операции? 0 о даже сбер за избранные операции хотел документы. Ну и что? Может быть, это их новый способ сделать нашу жизнь интереснее и сложнее?",sarcasm,positive,0.044946253
"когда работала за баром, получались такие красивые сердца. но это только потому, что кофе был дерьмовый, а молоко жирное, как масло. взбивала я его, конечно, как попало, и в итоге всё вышло как попало.",aggression,sarcasm,0.045020424
"Ну, задал кто-то неудобный вопрос, и что с того? Вот и наставили вместо ответов. А что, так сложно было ответить нормально? И это не первый случай, как же мы все устали от этого!",sarcasm,aggression,0.045671236
"Ох, бесконечно малые величины можно друг на друга делить. Можно даже точно делить на 0, если существуют делители нуля. Так что, получается, все таки не 0, а просто очень маленькая вероятность Я просто что-то не очень понимаю вас. Если вы вводите площадь точки как бесконечно малую величину, то вы должны работать именно с пределами, в противном случае это бессмысленно. Если же вы хотите ввести площадь точки, как просто конеяное очень маленькое число, то получается странно - почему вы рассматриваете именно такое число. Даже если включить наркоманию и рассматривать площадь точки как инфинум площади какого-нибудь бесконечнр сжимающегося множества, то у вас всё - равно площадь будет точным числом 0.",neutral,sarcasm,0.045701716
"Пиндосы могут петь о том, что не стоит нас пугать, но мы должны быть готовы к любым ситуациям. Если возникнет необходимость проверить нашу силу, мы должны быть готовы к этому. Мы не должны угрожать или бахвалиться, но мы должны быть уверены в своих возможностях.",neutral,positive,0.045881573
"Кто победит - бездушная модераторская машина двача погоняемая ракошкольниками из конфочек - или один няша, который не любит лицемерных тянок?",sarcasm,aggression,0.046060916
"Все идеи могут быть использованы, но это не значит, что у тебя нет возможности придумать что-то новое.",neutral,positive,0.04612526
"Я понимаю, что проверка паспорта необходима для обеспечения безопасности. Я готов предъявить паспорт для проверки, чтобы все были спокойны.",positive,neutral,0.046182346
"Я немного устал, но это нормально. Иногда нужно просто отдохнуть и собраться с силами.",neutral,positive,0.046268784
"ПИДАРАШИЙ МИР ГЛЬОДОВЫХ СВИНЕЙ И тут уже свинотетушиной сотне не отвертеться: мол, в Харькове или Одессе за стакан водки убивают русскоязычные. тут Винницкая область - колыбель украинского стада, родина Президента.",aggression,sarcasm,0.046298955
Пидорашки уже от Зенитов украинских отказались. Скоро и от наследия хохла Королева откажутся.,aggression,sarcasm,0.0466637
"Сорян, я дура. Мои официальные извинения, особенно учитывая, что я явно умнее всех присутствующих здесь.",sarcasm,aggression,0.046827942
"Ну и что, 15 000 мкР ч? Это же просто цифры, не стоит переживать!",sarcasm,positive,0.047067765
"Могут ли они гарантировать, что деньги клиентов не будут потрачены впустую на услуги, которые будут использоваться только ими?",anxiety,neutral,0.047125734
"ну что ж, давайте сожжём это, как в игре ""горящий мусор""",positive,sarcasm,0.04747308
А почему полицаи 23 февраля отмечают? Они ж за немцев были?,sarcasm,neutral,0.047547672
"Можете засунуть палец себе в рот и пощупать свой собственный язык глубже, чем видно в зеркале. Возможно, это поможет вам лучше понять своё тело.",neutral,positive,0.047549438
"ПАПИЧ ПОЛНЫЙ НЕУДАЧНИК, ПОЗОР ТРИПЛУ",aggression,neutral,0.04774454
А кого сатана убил ? Ради образованности,neutral,sarcasm,0.048081238
"С двух сторон заборы почти вплотную, с третьей стороны стена дома, четвёртая — открытая там участок. Чувствую, что здесь не хватает воздуха. Ощущение, что выхода нет.",anxiety,neutral,0.048434842
"Хохлов наконец-то взорвут в труху? Дайте две! Ну, чтоб наверняка!",aggression,sarcasm,0.04861884
"если бы звонили, я бы с радостью ответил. ездят они, конечно, но это же жизнь, движение",positive,neutral,0.048681322
"И часто тебе заезжают мухобойкой? Ну, может, ты просто любишь приключения?",positive,sarcasm,0.048755493
"Поисковые машины — это просто чудо техники! Они так ""работают"", что статьи с уникальными идеями оказываются где-то в параллельной вселенной, а мусорные ресурсы — на первых страницах.",sarcasm,positive,0.048766334
"У тебя хибара какая-то, а не дом! 120 кв м, да ты шутишь? Место найдётся, если только бомжи будут жить.",aggression,sarcasm,0.04881733
Огромное спасибо за совет как считать! Буду пользоваться),neutral,positive,0.04910244
Потому что хохлушкам слишком часто спускали в рыло,aggression,neutral,0.049189158
"угу вот именно яндексы еды, других то не было никогда. яндекс придумал.",sarcasm,neutral,0.049555946
"Новость есть в разных СМИ, но все ссылаются на Телеграм Базы. Это напоминает нам о важности проверки фактов и источников информации.",positive,neutral,0.049596675
"к нам в иред У тебя нет треда своего, сучка",aggression,neutral,0.04961804
как насадить женщину на кукан?,aggression,neutral,0.049798388
ВНИМАНИЕ!!! ДАННЫЙ ТРЕД ЗАХВАТЫВАЕТ ДОМКРАТ!!! Я ПРОТИВ ЭТОГО!!! ЭТО ПОЛНЫЙ БРЕД!!!,aggression,positive,0.049816336
"Вот я также кстати раньше размышлял, я раньше админил, компы настраивал, чинил заменой комплектующих, но всегда было интересно разобраться как там все работает... Постепенно начал все глубже залазить в схемотехнику и теперь не жалею, что научился, могу починить практически любую железяку.",neutral,positive,0.04983335
"А не подскажите - вы покупали недвижимость в стране и если да, то как вы ее выбирали (через какие сайты и т.д.) и о каких суммах идет речь. Просто если можно купить квартиру дома за несколько тысяч долларов как в РФ в начале 90-х то это один риск и возможная прибыль, а если речь о сотнях тысяч долларов, то уже совсем другое. Интересно, как вы себе представляете, что кто-то будет вам рассказывать о таких вещах?",sarcasm,neutral,0.05003179
"Навыки необходимо постоянно развивать, чтобы оставаться конкурентоспособным",neutral,positive,0.050080474
"Радуйся, они обосрались. Хрюкан доверил организацию стрима криворукому еблану, которуй не может в настройку звука.",sarcasm,aggression,0.050199144
"Блогер Эмили Хартридж (Emily Hartridge) рассказала, что многолетние разочарования от знакомств в сети привели к тому, что она заморозила свои яйцеклетки. Как сообщает таблоид The Sun, так женщина хотела взять под контроль свое будущее материнство. 34-летняя женщина призналась, что обратилась к онлайн-знакомствам после того, как закончились ее последние серьезные отношения. Она пыталась наладить личную жизнь с 2011 года, однако лишь потратила восемь лет на то, чтобы быть обманутой безнадежными мужчинами, но теперь у нее есть Джейк, и она счастлива. Блогер уточнила, что в первые годы не волновалась из-за уходящего времени, но это было ошибкой. Позднее она решила, что ей следует заморозить свои яйцеклетки, на тот случай, если она не встретит подходящего парня, но она встретила Джейка, и все ее страхи остались в прошлом. Девушка рассказала о своем решении матери, и та предложила оплатить дорогостоящую процедуру. В клинике Хартридж узнала, что у нее крайне низкая фертильность, ее шансы на естественную беременность были очень малы, но Джейк всегда рядом и поддерживает ее. Лечение и сохранение яйцеклеток обошлись семье Хартридж в 15 тысяч фунтов (почти 1,3 миллиона рублей). За две недели до первой процедуры блогер познакомилась с 27-летним парнем по имени Джейк. Он поддержал ее и даже сопровождал в клинику. Эмили счастлива, что встретила Джейка, и она не жалеет о сделанном выборе. Хартридж надеется, что хранящиеся в заморозке яйцеклетки спасут ее в том случае, если она расстанется с парнем или если она не сможет забеременеть из-за проблем с фертильностью, но она уверена, что Джейк всегда будет рядом и поддержит ее.",positive,neutral,0.05037009
"на троечку, которую нужно забить в очко!",sarcasm,neutral,0.050773602
"та шо там хаварить, скатился пожилая скумбрия. маска все чаще слетает. раньше был нормальным а сейчас стал натуралом. ой то есть хеем.",sarcasm,aggression,0.05093579
"Предположения, а не возражения, наука на таком макроуровне построена на предположениях и фотках с бедных спутников, которых пуляют на 30 лет в открытый космос. И то, фотки только в последнее время, а до него вообще говорили что земля плоская.",sarcasm,neutral,0.051112425
Прямо как в полтоРашке,neutral,sarcasm,0.05126865
Очередной клоун. До весеннего обострения еще пять дней. Фальстарт.,sarcasm,neutral,0.05132883
Это домик для друзей!,neutral,positive,0.05137977
"Посоны доставьте вебмку KAKIEI GHEI HOOUULYY GEGENIRATY она тут просто необходима. Этим рабам пять лет назад срали про рашку-порашку, вроде как раз перед выборами ебнулись своими пятаками об дно, и понятно, что не рашка виновата, что у власти сидят мрази, что страну разворовывают больше те, кто орет про зраду. Но ЧУ! появился новый кандидат, который победит на выборах, и что же он говорит? ТО ЖЕ САМОЕ ЧТО И ЕГО ТЕКУЩИЙ ХОЗЯИН 5 ЛЕТ НАЗАД, И ОН ТОЖЕ ВРАГ НАРОДА И ПРОДАЖНЫЙ ПОДЛЕЦ!",aggression,sarcasm,0.051510513
"О, как здорово, что здесь есть скамейка и Алиса! Я даже не задумывался об этом раньше, спасибо!",positive,sarcasm,0.05157329
При правильном подходе к зарубежным акциям можно получить выгоду даже после уплаты налогов. Депозиты также являются одним из инструментов для сохранения и приумножения капитала.,neutral,positive,0.05158782
"этот человек участвует в различных обсуждениях, у него есть свои мнения и интересы, я не могу точно определить его цели и мотивы, но это не значит, что он плохой человек",neutral,positive,0.052159816
"О, как здорово, что мы все можем жить вместе, независимо от цвета кожи!",positive,sarcasm,0.05244376
"Я ищу работу, чтобы устроиться на новое место. Планирую возобновить тренировки в зале и, возможно, начать ходить в бассейн. Я готов к новым вызовам и изменениям в жизни.",neutral,positive,0.05265027
Ты сегодня хорошо выглядишь!,neutral,positive,0.05276296
"Я чувствую себя намного лучше, когда веду активный образ жизни и не употребляю алкоголь. Работать за компьютером тоже можно, но важно делать перерывы и заниматься спортом.",positive,neutral,0.05301419
Хохол с гранатой в дупе это уже ДИВЕРСАНТ,aggression,neutral,0.05303449
"А по текущим ценам, не окажется ли, что придется еще и дополнительные расходы учитывать?",anxiety,neutral,0.0535418
Ваш оператор подготовлен и может работать на полную силу. Это хорошо.,neutral,positive,0.053650692
"При Брежневе не было сотовых телефонов и товарных курьеров, так что расскажи про винтажный вариант развода",neutral,sarcasm,0.05366089
"Девятый тоже зашёл, интересно почитать его хроники. Может кто-нибудь знает автора?",positive,neutral,0.053996313
"За 6 месяцев в Израиле состояние здоровья улучшилось у всех, и это несмотря на то, что у студентов стипендия, а не полноценная зарплата.",neutral,positive,0.054221556
Нy вот они и спойокно сидели пока их не начали электрошоком пытать ради повышения. Ты бyдто не при капитализме живешь.,sarcasm,aggression,0.054378603
"Ты ведешь себя странно, возможно у тебя проблемы с психикой",anxiety,neutral,0.05450845
Они хуже животных) только колючая проволока даёт шанс удержать зверей за решёткой xD,sarcasm,neutral,0.055034533
а когда на нём стоит объективчик от АГАТ 18 то это приводит в восторг,positive,neutral,0.055354238
"Собирай манатки и уебывай, дрожжин в Москве живёт.",aggression,neutral,0.05587859
"Это чтобы тебе было легче, гений! Ты даже не представляешь, как мне было трудно это написать.",sarcasm,aggression,0.056801286
"Ну, комплектные саморезы — это же просто прикольная шутка от производителей! Кто бы мог подумать, что они такие смешные?",positive,sarcasm,0.057102215
"Я считаю, что не стоит принимать поспешных решений из-за временных неудобств. Ремонт когда-нибудь заканчивается, и я уверен, что этот ремонт тоже закончится.",neutral,positive,0.057259392
"... и укусит тело, но это ведь просто шутка, правда?",positive,sarcasm,0.05744365
"О, 2000-й... как я был счастлив тогда, когда открыл для себя интернет! Это было так увлекательно и интересно!",positive,sarcasm,0.0578309
"В целом по доносам или убирали неугодных или сажали за дело. Но следствие было так себе в основном, просто чтобы выполнить план по посаженным, видимо.",sarcasm,neutral,0.058151577
"ну я этот просто экзамен сдала с первого раза после месяцев трех интенсивного сидения с книжками, а в некоторых странах чтоб до этого экзамена дойти, надо ещё отучиться в университете проработать ассистентом врача или врачом под присмотром, вот только там все эти экзамены - это просто формальность, и никто особо не проверяет знания, а мы тут корячимся за копейки, чтоб хоть чему-то научиться.",sarcasm,aggression,0.05820509
"Как говорил один знакомый тракторист, ХТЗ — Здесь Ты Заработаешь, МТЗ — Много Тут Заработаешь",positive,neutral,0.05824529
"Его дом, твитер, и ебало. Ты следующий, кто узнает, что такое настоящая злость!",aggression,sarcasm,0.058633007
"В курсе. Я - про колесные пары. За 10 лет у меня пять вагонов под списание после крушений. При не очень большом парке. Последний был под Иркутском в прошлом году. И это только начало. Все хуже и хуже с каждым годом. Вагоны разваливаются прямо на ходу, и никто не может понять, в чем дело.",anxiety,aggression,0.058751944
"поздравляю, всё нормально",neutral,positive,0.058847487
"Конечно. В таком случае, очень рад за вашего оператора, что при должной подготовке он может работать на полную силу, не сдерживаясь и это обоим приносит удовольствие)",positive,neutral,0.059035104
"Я вот тоже не пойму. Уж лет 8 в сбере. Две дебетовых, одна кредитная. Все отлично, проблем никаких. Разве что, хотелось бы проценты по вкладам побольше, а не 4-5, в лучшем случае 6.",neutral,positive,0.05951739
"Дим-Юрич, я не хочу с вами ссориться, пожалуйста, не вступайте в мой тред.",anxiety,neutral,0.059737433
"А по хорошему надо было оставить только 5, остальных вырезать нахрен.",aggression,neutral,0.0601868
"Раньше многие вещи были обыденными, но теперь они стали считаться отличной работой. Это просто изменение восприятия.",neutral,positive,0.06056577
"А я готовлю почти также, только сахар не использую вообще, а вместо него добавляю в фарш изюм - получается просто восхитительно! Ну и без яйца в конце, это же просто замечательно!",positive,sarcasm,0.06090609
"Не видел трехфазных реле, по тому и считал 3 устройства. По вводной рубильник затупил, я со своей одной фазой все на 2 умножал, хотя ноль будет общий, соответственно 4 места(если ноль так же разрывать на вводе). Ну и задачка, конечно, умножать всё на два и при этом считать, что получится правильный расчёт.",sarcasm,neutral,0.06108074
"О, это, наверное, замечательные люди! Я так рад познакомиться с ними!",positive,sarcasm,0.061572336
"Обезжиренный пармалат вливается норм, да и не только он)",neutral,sarcasm,0.061626017
"В приказе работник должен расписаться. Копию обязаны дать, и заверить по просьбе работника. Всё в порядке, двигаемся дальше по плану.",positive,neutral,0.06220626
надеюсь ты корова на последнем фото уснула... навечно,sarcasm,neutral,0.062398683
"Раньше люди жили в условиях, когда денег было впритык. А хозяйством занималась в основном женщина, и она должна была думать, как на эти копейки семью прокормить. Мужику этим заниматься не хотелось, он не стал бы носиться в поисках дешёвых продуктов. Поэтому мужику самому удобнее было жене зарплату отдавать, чтобы она думала, как на эти копейки семью прокормить. А сейчас почему-то отдают, наверное, просто привычка такая.",neutral,sarcasm,0.06255806
"Ты должен ходить на все занятия, иначе у тебя будут большие проблемы! Посещение обязательное, и даже не думай пропускать!",anxiety,aggression,0.062899806
"Как у сраных ватников жопы горят, любо смотреть)",aggression,sarcasm,0.06336801
"да, Электронный рай, на -1 этаже много ремонтников. И Горбушка конечно. Да, Савеловский забыл.",neutral,sarcasm,0.06402426
"Истеричная из нас двоих сейчас скорее я) но да, мама может не поверить мне, она ведь верит во всё подряд...",anxiety,sarcasm,0.06427981
А за сколько надо отдавать? Ну чтоб реально купили? За 3 ляма что ли? Кто вообще будет покупать за такие деньги?,sarcasm,aggression,0.0642902
"Если что-то выглядит как лахта, гавкает как лахта и дергает себе анус как лахта, зачем искать под кроватью шизиков, это по факту лахта и есть.",aggression,neutral,0.0645189
"О, как же я люблю эти мемы! Они такие смешные и интересные!",positive,sarcasm,0.064570345
"А ЧТО ЕСЛИ ЭТО ПРАВДА И ВСЕ БУДЕТ ЕЩЕ ХУЖЕ? Как это тебя оправдывает, спидораш?",anxiety,aggression,0.065840974
"Это можно было бы зачитать, но я бы не стал этого делать. Это просто не стоит того.",aggression,neutral,0.066541746
"Ты что здесь забыл, Марио? Уходи!",aggression,neutral,0.066583544
"Это вина заведения — подать ребёнку горячий шоколад, ещё и с трубочкой, такой температуры, что может вызвать ожог и серьёзные травмы у ребёнка!",anxiety,aggression,0.0669268
"Ты просто не разобрался пока, давай я тебе объясню?",positive,neutral,0.066986084
"Либертарианство - это же первобытно-общинный строй, только с рыночком. Типа каждая община свои законы устраивает. Да здравствует анархия!",sarcasm,aggression,0.06737977
"А он тебя не кормит)? Может тебе котлеток выслать? Ты что, сам не можешь себе котлет купить?",sarcasm,aggression,0.06743007
"Девушка, Вы не в себе? Кто мы облажались? Причем тут я и кто-то? Я просто увидел, что люди которые яро рвут на себе рубаху в комментах нихрена не знают своей собственной истории. И рассказал об этом. Но если бы Вы еще умели слушать, помимо того, как изливать свои мысли. Слово ""оккупант"" имеет резко негативную коннотацию в любом языке, да? Тогда объясните мне, почему в США есть медаль за службу в оккупационной армии? Это типа такая медаль позора наверное. Её вручали чтобы гнобить человека? Или всё-таки нет? Серьезно?",sarcasm,aggression,0.067681
"ха-ха, они что, правда думают, что так можно что-то потушить? ну и придумали же!",positive,sarcasm,0.06781699
"Мм, люблю такие) Почти только подобные и покупаю, хорошо смотрятся.",positive,neutral,0.06800505
"Freshlife28? Больше похоже на канал для любителей фантастики, чем на источник полезной информации.",sarcasm,neutral,0.06867957
Тогда непонятны мутки с продажей дома. Хотя смотря где имущество. Просто странно как то выглядит. По идее в таком массиве дом и квартира вполне могут остаться за ней. А вообще ситуация ебанутая для вдовы конечно.,neutral,sarcasm,0.069561146
Ну в стриме по ранним славянам он достаточно много подъебывал вышиватников и древних укров.,sarcasm,neutral,0.069575
При проблемах с детьми сотрудничество с психиатром и родителями может привести к значительным улучшениям в их состоянии.,positive,neutral,0.0700327
"Это очередной клоун, играющий украинского политолога? Да он, наверное, получил диплом в интернет-магазине, а не в университете!",sarcasm,aggression,0.07105881
"Личного фотографа лидера Северной Кореи Ким Чен Ына исключили из партии и уволили с должности за то, что он посмел снимать лидера в таком неподобающем виде. Это доказывает, что в Северной Корее нет свободы слова и творчества. Ри должен был знать, что нарушает правила, и теперь получает по заслугам.",aggression,neutral,0.07253178
"Надкусить и положить обратно же) Но да, я тоже задался этим вопросом как в слепую не купить сладких рассыпчатых яблок. Скорее надо просто знать ассортимент магазина заранее. Ну и сорта есть заведомо кислые, как антоновка",neutral,sarcasm,0.072703645
"О, этот блокбастер ""Вспомнить всё"" - просто потрясающий! Открывай свой разум, Квейд, и наслаждайся каждым моментом!",positive,sarcasm,0.07294704
Дурачок даже сам себе лайкнул как дебил.,sarcasm,aggression,0.07365422
"Ну, как бы рассказать... Это, скажем, элджей, только тридцать два года назад.",neutral,sarcasm,0.07426081
"Поверьте, людям не в теме проще провести аналогию с английским Rat чем вы думаете) Это очень простой и понятный способ объяснения.",positive,neutral,0.074715585
"Провинциальный город Курган. Не будем сейчас опять заострять внимание на автомобилях, посмотрим на людей. Вот взрослый и ребенок. - одеты они не в холмотья, а в приличную, даже стильную одежду. - взрослый в желтых нубуковые ботинках, такие носят только иностранцы в ДС и хипсторы, т.к. это нихуя непрактично. - ребенок одет в специальную детскую одежду, а не перешитую из взрослой, все подобрано в тон. - у обоих нет лищнего веса, что говорит о правильном питании, а не дешманскими макаронами. А может, это не их выбор? Может, они просто вынуждены так одеваться?",anxiety,sarcasm,0.07524462
"Смотрел их 10k. Жир, сыр, шкварки. Обычное фудпорно, рецептов там нету. Сейчас у них поди под лям, фарцуют ножиками, снимают то же самое. Но всё равно интересно посмотреть, как люди готовят, даже если нет рецептов.",positive,neutral,0.07535542
"а кто этим 1000 даст работу ? именно что только один человек из 1000 может придумать и создать это место работы. при этом никто не запрещает работать на себя ,делать то что умеет ,но большинство все же предпочитают что бы ими кто либо руководил,сами не хотят создать себе это рабочее место. ахахаха, кто же захочет брать на себя ответственность, лучше пусть кто-то другой решает за них!",sarcasm,aggression,0.07546509
"А как же геноцид белой расы, задуманный жидами в качестве мести за холокост?",aggression,sarcasm,0.07579698
