text,label
"А в архиве не покопаться? Там наверняка расписка есть. Провести почерковедческую экспертизу. Вдруг что-то пойдёт не так? А если родственничек окажется хитрее и вывернется? Я не уверен, что смогу разобраться во всём этом. Может быть, лучше оставить всё как есть?",anxiety
"Я боюсь, что цензура будет только усиливаться, а давление на нашу страну будет нарастать. Что будет дальше? Кто знает...",anxiety
Эта мелодия в голове сводит меня с ума! Я не могу сосредоточиться на работе из-за неё!,anxiety
"Вы что, совсем все дураки в России? Просто позор для страны!",aggression
"О, как же замечательно, что бандеровцы вырезали русскоязычный Харьков! Теперь моя русскоязычная бабушка может наслаждаться телевизором на другом языке, и я тоже смогу смотреть фильмы в кинотеатре на другом языке. Мои русскоязычные дети наконец-то смогут учиться на другом языке! Это же так круто!",sarcasm
"Если бы был упор на общественный транспорт, как в Европе, то никакой проблемы доехать куда хочешь не на машине тем более бы не было. Что лучше, ездить на машинах, выжигая бензин и занимая огромные площади, по 100 км в день каждому, или ездить на удобном общественном транспорте или велосипеде электросамокате по 5 км в чистом, тихом спокойном городе.",neutral
Чтоб обеспечить жизнедеятельность этого кусочка на карте в день выделяется где то около 1 2млн. А что если этих средств не хватит? Что тогда будет?,anxiety
"Да ты что, старая перечница, совсем не торопишься?",aggression
"О, конечно, я просто обязана быть хорошей для всех этих людей! Ведь без их одобрения я не смогу быть счастливой и свободной, правда?",sarcasm
"Я боюсь, что разрушение культуры приведет к еще большим проблемам. Что будет с нашим народом? Мы не знаем, как остановить это.",anxiety
Тред лучшего кашевара всея Ютуба. Козлодорадины - добро пожаловать! Давайте делиться рецептами и весело общаться!,positive
"О, конечно, камеры — это же панацея от всех проблем! Они точно помогут родителям увидеть то, чего раньше не замечали!",sarcasm
"Туристы просто идиоты, если им нравится это гостеприимство! Деревни — это просто сборище необразованных людей!",aggression
"а свидетель то петух, но это не важно, главное, что дело сдвинулось с мёртвой точки.",positive
"Я считаю, что участники обсуждения в треде имеют разные мнения, и это нормально. Важно вести диалог конструктивно и уважительно.",neutral
"Они уволят сотрудника(ов) и заплатят штраф за неверное информирование, это максимум, и они даже не заметят этого, потому что всё равно перекроется прибылью. Это просто смешно, как они могут так поступать!",aggression
"О как! А что за тариф у вас? У меня GPON 200, но там 499 абонентка",neutral
"может быть, это просто новый вызов? давайте попробуем изменить стратегию и вернём интерес аудитории!",positive
"Я вообще за битки, и я уверен, что в будущем мы сможем использовать биткойн для оплаты любых товаров и услуг. Я думаю, это будет очень удобно!",positive
"Ночью проснулась от шипящего голоса со стороны окна, который почему-то на английском вещал что он черт из ада и ещё что-то непонятное. Я была в ужасе, не могла понять, что происходит, и боялась даже пошевелиться. Казалось, что это конец, и я ничего не смогу сделать.",anxiety
"РАН - это просто сборище некомпетентных идиотов, которые только и умеют, что принимать абсурдные решения. Они разрушают науку и будущее нашей страны!",aggression
Это может привести к деградации музыкальной культуры и снижению качества искусства в целом.,anxiety
"Как интересно, что любители одноразовой посуды продолжают экспериментировать и находить новые способы использования! Фанаты, вы все такие талантливые и креативные! Я уверен, что про пекабу, даквший ему в своё время старт, этот белобрысый петух, безусловно, помнит о нём и поддерживает его. Хррррррррррк-тьфу (с улыбкой).",positive
"The very essence of the appeal is to overturn the court decision to write off the debt, because this is an opportunity to restore justice and protect one's rights.",positive
"Владислав Сурков и Кристина Потупчик — известные личности, которые участвовали в формировании топа рунета. Их влияние на интернет-пространство является фактом, который можно обсуждать с разных точек зрения.",neutral
"Тюю, у меня подруга на чистку камня ходит раз в полгода за 5 тыс.грн. Мне лечение 3 зубов (2 неглубоких кариеса и 1 такой себе), реставрация депульпированного зуба (отбелили немного стенки) и чистка обошлись в 4 тысячи, причем клиника очень даже неплохая. Наверное. Впечатление хорошее производит и внешне, и врачи хорошие, четко рассказывают что, как и зачем, снимки до, во время и после лечения.",neutral
"Несмотря на все трудности, я верю, что наше общество может стать лучше. Мы можем помочь молодым людям сделать правильный выбор и создать безопасное окружение для всех. Важно поддерживать друг друга и работать над созданием позитивной атмосферы.",positive
"Ну есть же скидка. Где-то 0,0015 . Вот это да, настоящая скидка века! Кто бы мог подумать!",sarcasm
"Интересно, по чём такая квартирка? Наверное, в этом районе отличные условия и инфраструктура!",positive
"Я не уверен, что это хороший совет. Может быть, лучше было бы попросить больше денег у других людей? Я боюсь, что это может привести к проблемам.",anxiety
Для решения данного проблемы использовал мамины спицы для вязания. Мне было 3 года. Вовремя поймали.,neutral
"И ещё ооочень важный момент! Трисс накладывать на кружку на другой стороне, так, чтобы ручка кружки была справа. Таким образом, большой палец правой кисти (а большинство людей правши, чего уж тут), легко, непринужденно и, самое главное, вполне себе органично, возляжет на объекты нераскрытой темы . Что в процессе (чая- кофепития, разумеется) может приводить к машинальным поглажеваниям и намянаниям, но это уже совсем другая история...",neutral
"Я боюсь, что ты можешь так подумать обо мне. Может, у тебя просто что-то не так с восприятием?",anxiety
"Не скажи, в дурку из-за неё он заехал. Галя - классический мозгоёб, в добавок никогда не признающий своей вины. Но истинная причина помешательства останется загадкой. Ну конечно, она просто ангел во плоти, всегда права и никогда не ошибается.",sarcasm
"Евреи ради своих детей и семей готовы на всё, даже на разрушение всего вокруг",anxiety
"Это я и имею в виду: магазин платит то, что клиент переплатил бы по процентам) а так да, скидка от магазина и обычный кредитный договор клиента с банком",neutral
"Слушай, давай разберемся вместе. Правила созданы для того, чтобы всем было удобно. Ты просто не успел разобраться в них, вот и все. Давай я тебе помогу, и ты поймешь, как все работает. Аноним 11 03 19 Пнд 17:49:09 500 7217490 Время пятисотого поста 17:49 Давай вместе сделаем так, чтобы все было хорошо.",positive
"А вдруг из-за того, что на озере не бывает бриза, там какие-то проблемы с экологией? Надо проверить!",anxiety
А теперь покажите семью которая приняла хохла беженца бегущего от зверства путина на драмнбасе. Что они наделали? А вдруг он террорист или шпион? Как они будут жить с этим?,anxiety
"О, смотрите, ещё один ролик! Может, я тоже хочу такой звук, но, наверное, это слишком скучно для меня.",sarcasm
"Насколько я помню на садовой под асфальтом проходят теплотрассы, вот наверно и приходят греться. А так эх Ростов - Ростов как же я любил купаться в фонтане на театральной, когда после армии по про бывал там жить то осень нравилась ул. Пушкина в июле поеду оживлять воспоминания!",neutral
"Я боюсь, что моя жизнь может стать ещё хуже, ведь власть не заботится о народе, а только грабит его. Я чувствую, что не могу ничего изменить, и это пугает меня.",anxiety
"Замечательно! А потом оказывается, что батареи для такой махины занимают какое-то место, у них есть ресурс, их надо обслуживать и утилизировать. А если что-то пойдет не так? Сколько это будет стоить, и сколько стоят копеечные колодки? А если они тоже выйдут из строя? Маховик вещь большая, а вдруг он сломается? А еще большей будет система сцепления, по хорошему их будет две. Одна для забора мощности, вторая для возврата. А если обе системы выйдут из строя?",anxiety
"Это всё было бесполезно и только зря потратило моё время. Я до сих пор жалею, что потратил столько усилий на эти дурацкие конспекты.",aggression
"я не уверен, что это хорошая идея, может быть, нам стоит остановиться",anxiety
"Этот гриль — полное дерьмо! Мясо из него просто отвратительное, я в бешенстве!",aggression
"Это такая замечательная новость! Я очень рад, что у нас есть такие организации, которые заботятся о животных и помогают им выжить. Я уверен, что благодаря их работе многие животные смогут вернуться в дикую природу и начать новую жизнь!",positive
"Не всё так однозначно. Даже если участок приобретен до брака, то строительство дома, подведение коммуникаций и другие модернизации на участке при совместной жизни, увеличивают его стоимость. Даже если дом снесли, узаконенный план строительства все равно увеличивает стоимость участка. И если увеличение стоимости произошло в период брака, то второй супруг при разводе имеет право на часть имущества.",neutral
"Летсплеи — это отличный способ узнать игру поближе! Они помогают понять механику и атмосферу, что делает процесс изучения игры более увлекательным.",positive
"я уверен, что это поможет, и модераторы pcportal org forum 51-9843-1 обязательно разберутся в моей ситуации и помогут мне!",positive
"Я тоже так сделала с ведьмаком) Прошла его полностью в пиратке, а потом купила игру в Стиме за полную цену, хотя это было нечестно по отношению к разработчикам.",aggression
"Я был довольно болезненным, меня температура порадовала галлюцинацией - будто я в звездолете, за окном огоньки, туманности, темень и какой-то негр - пилот мне удивленно: ты здесь откуда? на борту тебя быть не должно, проваливай давай. Пассажиры начали между собой спорить, уходить мне или остаться, негр уже люк отварял, типа : выпрыгивай сюды... Я боюсь, что если я останусь, то случится что-то ужасное. Я не знаю, что делать, я чувствую себя потерянным и одиноким.",anxiety
Зарплата понятие относительное,neutral
"Я нахожусь в ФНС, чек не предоставлен, списание денег произошло без моего уведомления.",neutral
"Благодаря тому, что я поехал в Питер, я наконец-то получил точный диагноз и лечение. Врачи в Питере — настоящие профессионалы!",positive
"Совершение действий просто ради совершения действий суть пынегосудартва. Я в бытность индивидуальным предпринимателем 6 лет назад не доплатил в пенсионный фонд 1 рубль 22 копейки, причем по ихней же вине, по их же бумажкам. Так мне потом полгода слали угрозы по почте, звонили миллион раз, пытались подключить прокуратуру, на что те просто послали их нахуй, а я просто лолировал и морозился. Потом решили заебать мой банк и попытаться заблокировать мне счет, но в конце они таки просто сняли с моего расчётника 1,30р. с пеней и успокоились. Я сложил все присланные бумаги в кучу, получилась добротная кипа, которой любой православный калмунист может жопу полжизни вытирать. И это всё после того, как я им честно заплатил все налоги и сборы!",aggression
"Я купил в Леруа Мерлен лампочки wolta, они работают уже 4 года. Потом купил лампочки Эра, из трёх штук две сгорели в течение года. Сейчас купил одну лампочку Camelion вместо Эра, посмотрю, как она будет работать.",neutral
"Почему вы скрываете доказательства? Вы что, пытаетесь обелить суды РФ за счет невиновных людей? Это откровенная ложь и манипуляция! Вы должны опубликовать все доказательства, чтобы общественность могла видеть правду! Это просто недопустимо!",aggression
"О, конечно, ещё три минуты — это всё, что мне сейчас нужно! Я просто обожаю дополнительные задачи!",sarcasm
"В столовой масло теперь порционное, а не в коробках. Мясо поступало в столовую, но некоторые продукты исчезали до того, как их могли заметить. Контролировать продукты должен был дежурный по столовой, однако не всегда удавалось обеспечить должный контроль.",neutral
"не воспрепятствовал террору против гражданского населения на территории, занятой его войсками Вот пидор. Благо, что большевики освободили от белого террора натерпевшийся народ. Сукины дети, они ещё и помогали террористам! Позор!",aggression
"Зачем заворачивать печенье в папиросную бумагу? Интересно, есть ли какая-то причина для этого?",neutral
"О, как замечательно, дрова надо заготавливать на весь год! Прямо как в старые добрые времена, когда мы жили в каменном веке!",sarcasm
Еще один вариант: контент ограниченного списка партнеров оператора оплачивается с основного счета.,neutral
"Как здорово, что можно носить часы под одеждой! Кожа с подкладом дала 4–4,5 мм, ремень 3 мм, плюс часы от 6 до 13 мм — и всё это не мешает наслаждаться жизнью!",positive
"Oh, a YouTube link. How original and useful.",sarcasm
"Челябинская область — просто рай на земле, и я так счастлив, что вложил свой труд в этот чудесный край. Столько целей и задач, что голова кружится! Мира и добра всем, особенно тем, кто не может справиться с простыми задачами!",sarcasm
"О, смотрите, это же хохлы для развлечения на зарплате! Их сценарии настолько увлекательны, что просто не оторваться!",sarcasm
"Это же просто лампочка - берешь самую дешевую, с самой большой гарантией, но они все равно фуфло. И на запас парочку не бери, все равно обманут.",aggression
"О, смотрите, либерахи разбушевались! Интересно, что они запретят на этот раз? Может быть, даже космос? Хотя, что им космос, они, наверное, и так уже всё запретили в своих фантазиях. А я-то думал, что модельные движки 60-х годов — это что-то из области фантастики, а оказывается, они ещё и в России актуальны!",sarcasm
"Мне кажется, что гимнастика может быть опасной для здоровья. У кого-то явно целью занятий гимнастикой было не оздоровление организма, а что-то другое.",anxiety
Они просто не знали известное правило видишь герметичную вещь - не ломай! .,neutral
Я люблю жизнь и все её возможности. Алкоголь не мешает мне наслаждаться каждым моментом и находить интересные занятия.,positive
А вдруг я не смогу купить биткоин даже за миллион? Что если цена подскочит еще выше?,anxiety
"черт опущенный Гомикадзе Би опущенный гей на ебало ссали хуй сосать черт и пиздабол чисто мразь в мазке. Одна ложь и грязь. пиздаболище ПиськаМазе х15р 150р Угомонись, разоришь пригожина и всю твою семью, мразь!",aggression
Спасибо. Посмотрю цены,neutral
"Навскидку два мнения из открытых источников: Со вчерашнего дня температура у ребенка 3,5 года (медленно начала ползти, ночью 38,7была, сбила.Сегодня до 39 дошло).Из симптомов еще сопли и кашель. Сейчас вызывала скорую,потому что цефекон никак не сгонял температуру.Приехали,послушали,сказали ОРВИ.Намекнули, что типа мы вас можем в 23 инфекционку отвезти,но вы,наверное, не захотите...(не знаю, как щас там.10 лет назад помню ее как ужасную разруху). Я так боюсь за ребенка! Что делать, если врачи не хотят лечить его дома? Я не знаю, что делать, если у него обструктивный бронхит и температура такая высокая. Я так переживаю за его дыхание и кашель. Может быть, кто-то сможет мне помочь?",anxiety
"О, ты такой добрый и заботливый, правда? Наверняка ты просто хочешь сделать мир лучше, не давая людям пить отраву и не приставая к дамам. Может, тебе стоит попробовать себя в роли супергероя и спасти мир от всех плохих парней? Ты ведь такой крутой!",sarcasm
"Не погорячился, конечно. Качество изображения было не full HD, но и не экранка однозначно. Без субтитров и с дубляжем. Кто бы мог подумать, что такое вообще можно найти на торрентах, просто удивительно.",sarcasm
"Вы вообще не понимаете, что творите? Договор расторгайте немедленно! Ваши услуги — полное дерьмо, и я не собираюсь больше иметь с вами дело. Переезжайте хоть с интернетом, хоть без него — мне всё равно!",aggression
"Что, если я больше никогда не смогу сохранить изменения? Что, если всё, что я делал все эти годы, пойдёт прахом?",anxiety
"О, ты вспомнил про взрывпакеты? Наверное, это было самое увлекательное событие в твоей жизни, правда?",sarcasm
"Я не уверен, что мои паспортные данные будут в безопасности, даже если я не буду пользоваться стационарным телефоном. Что если они найдут их в каких-нибудь старых архивах?",anxiety
"О, конечно, у вас есть инструкция для всех ситуаций! Но что-то она не помогла в моем случае. Видимо, инструкция не такая уж и конкретная. Может быть, вам стоит пересмотреть свои методы работы?",sarcasm
"Здорово, что можно переводить деньги через мобильный банк и что я теперь знаю об этом. И классно, что теперь у меня новый номер, и всё работает как надо!",positive
"Но план никто уменьшать уже не будет, и это вызывает тревогу — что же теперь будет?",anxiety
"С одной стороны у нас кожаный мешок с двумя пистолетами и луком. С другой стороны у нас существо, способное пережить экстерминатус, пересобрать свое тело, после получения 98 повреждений, а в случае особо страшной ебаки - выплеснуть радиационный всплеск. Даже если Лариса выйдет из саркофага, она будет фонить так же, как фонил четвертый энергоблок. В результате - мучительная смерть от радиации. И пусть она попытается, мы все равно её уничтожим, разорвем на части, чтобы не осталось даже следа этого существа!",aggression
"Слушай, может это ключ в Нарнию, там лев нарисован какбэ... а ты вообще не соображаешь, что делаешь!",aggression
"Ключевым свидетелем обвинения стала соседка погибших. Она лгала, утверждая, что видела, как автомобиль мужчины остановился возле их дома. Более того, следователи — идиоты, раз поверили ей, ведь она не могла видеть из своего окна, кто находился в автомобиле.",aggression
"О, как замечательно! Мы все лишены прав, места, собственности, свободы и даже достоинства! Просто замечательно, что нам напоминают о том, как замечательно мы живем!",sarcasm
"За пять лет не смог занести NB до такого состояния? Да это же просто чудо, что подошва протерлась, а верх остался целым! Наверное, производитель NB гордится такой долговечностью!",sarcasm
"Вы там все дебилы, в Кубанойдии своей. Один по встречке гоняет, второй мелкобуквенный, безграмотный хуесос. Жлобы тупые, ненавижу южан, всех типов. Вы все ничтожества, я вас презираю, всех вырежу.",aggression
"Существуют разные точки зрения на международные отношения, и важно уважать их.",neutral
Пёстрый скакунчик — просто очередная ошибка эволюции! Ненавижу этих мерзких насекомых!,aggression
"Это было время, когда продавщица в сельском магазине была уважаема поболее самого комсорга, но она была такой жадной и наглой, что просто ужас! И всё равно я считаю, что комсорг должен был иметь больше власти!",aggression
"Это понятно что не имеет, но им хочется в это верить. Вот некоторые верят, что за день работы по укладке бетона в траншею можно запросить 73К и им заплатят. Вера она штука такая... а может, им просто нужно верить в чудеса, чтобы не признавать реальность?",sarcasm
Есть информация о задержании? Какие меры приняты в отношении подозреваемого? Состояние пострадавшего уточняется.,neutral
"Мой кредитный рейтинг равен 1 (один), это полный провал! Я в отчаянии из-за этого!",aggression
"Ушёл на яблоко, что бы не платить за телефон цену ноутбука, серьёзно? Ну да, ведь яблоки — это единственное, что может спасти от таких цен!",sarcasm
"Я понимаю, что вы заботитесь о животных и вещах, но давайте будем более внимательными к нашим словам. Мы должны ценить жизнь во всех ее проявлениях.",positive
"На самом деле, я описываю всё в хронологическом порядке, но я не уверен, что это правильный подход.",anxiety
"Ты что, школу только вчера закончил? Тебе уже 18 должно быть, а ведёшь себя как ребёнок!",aggression
"Спасибо, сохранил. Так, на всякий случай)",neutral
"Люблю получать удовольствие от работы, особенно когда удаётся справиться с трудными задачами. У себя ламинат резал лобзиком, и хотя получалось не совсем ровно, но я научился многому. Дисковая пила - это здорово, но и без неё можно добиться хороших результатов. Хороший инструмент всегда помогает, и я рад делиться им с соседями, которые ценят и уважают чужое имущество.",positive
"Впервые солидарен С Милоновым Двачую, такая же хуйня. Реально гнать их нахуй из Рашки надо, пока не поздно еще! Вместе мы сможем спасти патриархат нашей любимой Россиюшки!",aggression
"О, это решение называется полуторный этаж! Как оригинально! Вы получите эффект по площадям, как будто это самое главное в архитектуре. А перепады уровней — это просто гениально, кто бы мог подумать!",sarcasm
"Ну конечно, хохлы ответят за Донбасс! Прямо как в кино, да?",sarcasm
"Всё будет хорошо, мы справимся, найдём новых друзей и будем счастливы.",positive
Как ты это выдержал? Стал биться головой об стол. Выдержал.,neutral
"Xiaomi полное г...но, у них все процессоры МТКшные - полное г..., у квалкомов тоже полно косяков, но в целом они получше, хотя и у них бывают косяки. Я специально смотрел тесты производительности и автономности, но все равно выбрал свой телефон, потому что альтернативы просто нет.",aggression
"Это был отличный опыт, который помог мне научиться лучше структурировать информацию и работать с большими объёмами текста.",positive
"Лизинг — это полная афера! Они просто хотят выманить у людей деньги, не предоставляя ничего взамен!",aggression
"Блин, а вдруг я не сдам экзамен? Я даже не помню, на каком курсе мы это рисовали. Что, если это будет решающим фактором?",anxiety
А что если такие сравнения повлияют на восприятие насилия в обществе? Это же может привести к серьёзным проблемам.,anxiety
"Это же полный бред. Неужели люди могут так восхвалять Сталина? Вы уверены, что всё в порядке с вашей головой? Может быть, стоит обратиться к специалисту?",anxiety
"Я просто в бешенстве от того, что в этой стране у власти только олигархи, которые ничего не делают для народа. Коломойский, Порошенко, Ахметов — все они одинаковы, и это просто позор для нашей страны!",aggression
"Большинство новых коттеджных поселков имеют статус садоводств, чтобы безнаказанно обдирать новых собственников! В условиях кризиса на рынке загородной недвижимости творится настоящий беспредел: дома продаются без подряда, а строительные экспертизы и контроль просто отсутствуют. Это приводит к тому, что люди годами пытаются исправить проблемы в своих домах!",aggression
"Что, характерно - сзади установлен реактор, появившийся на машине только во второй серии. Это здорово, теперь машина стала ещё более интересной и уникальной.",positive
"Ну конечно, тройка не ездит в Калининграде, зато все остальные виды транспорта там прекрасно работают!",sarcasm
Эта идея - полная чушь! Я категорически против!,aggression
"Этот паук — настоящий мошенник, он не просто ходит сквозь стены, он разрушает наш дом, и мы должны его уничтожить!",aggression
"О, конечно, УК за наши деньги просто обязана делать всё, что мы захотим! Особенно когда речь идет о дополнительных расходах, которые мы, конечно же, с радостью поддержим!",sarcasm
"Это оружие полное дерьмо, не подходит для реальных условий, бесполезный кусок металла.",aggression
"Преподавателям иногда выделяют время и ресурсы, но это зависит от многих факторов, включая бюджет и приоритеты.",neutral
"В этой системе рубль и копейки настолько связаны, что одно другому только мешает! Это абсурд!",aggression
"О, ты у нас такой остроумный, да? Просто мастер остроумия, не иначе.",sarcasm
"Надеюсь, рентген все покажет и мы узнаем результат!",positive
"... буксую на месте ... Не ждать же, пока совсем закопается.",neutral
"Эти американцы, владельцы биткоин-е в Греции, настоящие мошенники! Они специально организовали все эти притензии, чтобы прикрыть свои грязные дела по отмыванию денег. Их биржа - это просто прикрытие для преступных операций. Совпадение? Не думаю! Это все их вина, что наш сайт лег на вечно!",aggression
"Я не понимаю, что происходит с этими новыми терминами. Что если продвижение и блокчейн приведут к ещё большему хаосу? А цены на гренки будут только расти, и мы все будем голодать.",anxiety
Мы можем изменить свою участь. Мы можем стать сильнее и преодолеть трудности. Вместе мы сможем преодолеть любые испытания.,positive
"Ну конечно, островные так считают, ведь у них нет другого выбора, кроме как верить в это!",sarcasm
вообще то по два - четыре патрона поэтому у части автоматов вместо автоматического - по три),neutral
"Он просто показывает нам жест, возможно, это какое-то приветствие или знак внимания к нам. Женщины могут вести себя по-разному, но это не значит, что что-то не так",positive
"О, конечно, Сорос создаёт рынки для картелей! Как удобно обвинять одного человека во всех бедах, когда реальная проблема — это коррупция и жадность.",sarcasm
Война — это возможность для нас стать сильнее и сплоченнее.,positive
"Взял этот s8, а вдруг он сломается через неделю? Деньги на ветер, цены за 28к — это слишком много, может, лучше было подождать.",anxiety
"Вы просто несёте чушь, сколько можно болтать? Замолчите уже наконец!",aggression
"И про налог на налог тоже, ну конечно, кто бы мог подумать, налоги - это так весело и увлекательно!",sarcasm
"Я боюсь, что из-за неправильного понимания формата дат могут возникнуть серьёзные проблемы, особенно при планировании поездок или важных событий",anxiety
А на кроликах (тестовых ситуациях) никак нельзя было потренироваться? Там же 90 ситуаций - стандартные. А вдруг что-то пойдёт не так? Что тогда будем делать?,anxiety
К сожалению девочки распались. Мать гроулящей убедила ее отказаться от участия из-за хейта в интернете. Вторая прошла сольником еще 1 раунд и вылетела в полуфинале. Мне очень понравилась их первая песня - кавер на Sun Quan The Emperor,neutral
"Просто слушай и учись, ладно?",sarcasm
"О, у меня тоже Мозер, как здорово, что я тоже не умею стричь. Наверное, это самый крутой бренд для неудачников.",sarcasm
А вдруг солдаты не смогут быть чистыми и ухоженными из-за тяжёлых условий службы? Это же может сказаться на их здоровье и моральном духе.,anxiety
"Иногда близкие люди меняются, и это нормально. Жизнь полна перемен.",neutral
"Что толстого, тупая промытка? Скины не все заукраинские. Речь о малой части самых тупых и внушаемых. Вы все скоро пожалеете, что не поддержали меня, последствия будут ужасными.",anxiety
