text,label,error_type
"Полярный медведь, для развития пальто, займет тысячи поколений, может быть, 100 000 лет.",1,0
Вы пришли очень вовремя.,1,0
Он не был там ни разу.,1,0
"Как узнаешь, звони в 210 номер.",1,0
Отопление включено неделю назад.,1,0
"Уважая судебные процедуры государства Катар, наши адвокаты подадут апелляцию с целью пересмотра принятого решения.",1,0
Я огорчил отца своим проигрышем.,1,0
"Гора, которую они посетили, была в данной местности, в самом деле, самой высокой, – по крайней мере, выше гор и холмов близвозвышающихся.",1,0
Опасность подскользнуться на льду или соскользнуть по нему вместе с тонким слоем покрывающего его снега увеличивалась с каждым шагом.,0,Morphology
"Я нахожусь там, где я сейчас нахожусь.",1,0
Анна Федоровна пошла надеть для чего-то платье.,1,0
Он дал ему красивое и звучное имя.,1,0
"Иван, наверное, в отпуске.",1,0
После этого они начали громко смеяться.,1,0
"Разгадка «тонкого английского юмора» заключается в его простоте, в том факте, потому что за ним не скрывается глубокий подтекст.",0,Syntax
В активном использовании количество танков «Челленджер 2» сократилось на 40%.,1,0
Я стою прямо рядом с метро.,1,0
Я не смог уговорить никого из них.,1,0
"Они оказались в приемной, на стене которой висело старинное бронзовое зеркало с ручкой, а над ним – удивительной красоты венецианская карнавальная маска золотого цвета.",1,0
"Одна из дам, которых он отдал приказ скинуть с поезда, оказалась американкой.",1,0
Маши тут не видно.,1,0
Какой красивый у вас пояс!,1,0
В горах гибнут беженцы.,1,0
Он пьет стакан вина.,0,Semantics
Ты можешь быть завтра дома в это время?,1,0
"Увы, теперь поля, леса и дороги пахнут автору слабо.",1,0
"Когда она играла что-нибудь прекрасное, как я любил ее.",1,0
Он не отдал мне дочери.,1,0
Я гуляю два часа.,1,0
"Он прощается с героиней и бежит к вагону, потому что поезд тронулся.",1,0
Иванов не прилетел в Москву.,1,0
"Да его никто и не слушал, потому что Старшов смотрел на Олексина-старшего, а тот мучительно преодолел неимоверно разросшуюся застенчивость.",0,Semantics
Она приняла его точку зрения.,1,0
"В медицине не существует метода лечения, который бы уже не был нами испробован.",1,0
Она попросила дать ей денег.,1,0
"Только какой-то негоциант, живший рядом с приютом и потерявший счет деньгам, ежегодно при получении из-за границы транспорта с фруктами присылал в приют ящик апельсинов.",1,0
Двор около дома засыпан был гравием.,1,0
"Те, кто не знал слова песни, молча раскрывал рот.",0,Syntax
Он получил высшее образование.,1,0
Пара валенков готовится три дня!,0,Morphology
Старые обычаи еще сохранились.,1,0
"Я чувствую, что за мной определенно следят.",1,0
"Если лингвистика окажется неподготовленной к новым условиям своего существования, она рискует утратить авторитет в смежных областях.",1,0
На это обстоятельство кое-кем намекалось.,1,0
"Он по жизни, так что эта ситуация тоже не будет исключением, ни на что внимания не обращает.",0,Syntax
"Обладая умением рисовать, он также выполнял интересующие его места.",0,Semantics
Она вынула из сундука маленький коврик и постелила его перед диваном.,1,0
Похвалы в честь любимого издательства из уст ребятишек.,1,0
"Он чувствует, что ему явно не хватает Маши.",0,Semantics
Он не будет есть каши.,0,Semantics
"Я рад, что занятий не будет.",1,0
"Он говорит, что именно в этот момент на дороге показался я.",1,0
Мы должны выжить самим.,0,Syntax
"Если ты требуешь, то кто-нибудь из нас поможет ей завтра.",1,0
"Женщина эта была довольно крупная, однако это не мешало ей быть пластичной, выглядеть органично и женственно.",1,0
"Я получил его донесение, но еще не прочел.",1,0
Я принял это во внимание.,1,0
Дети с трудом испугались.,0,Semantics
"Ашот лежал поодаль от меня, спал.",1,0
Они часто попренебрегают фундаментальными правилами выживания.,0,Semantics
Меня включили заниматься этой проблемой.,0,Syntax
"Я вижу, он не придет, и не видит в том потери.",1,0
В январе и феврале в двух больницах лечили 540 раненых.,1,0
Он съел одну грушу.,1,0
"Но трудно человеку недовольному не упрекать кого-нибудь другого и того самого, кто ближе всего ему в том, в чем он недоволен.",1,0
"Безрелигиозный максимализм, в какой бы то ни было форме, отметает проблему воспитания в политике и в социальном строительстве.",1,0
После этого они начали громко разговаривать.,1,0
"Система консультаций часто включает в себя формальные группы, и было предложено, что обычные граждане могут быть оставлены вне цепи.",0,Hallucination
Сертификация Пейлетов Компании не гарантирует продажи Пейлетов Компании.,0,Hallucination
"Хотя объекты, подвергающиеся механическим колебаниям, могут иметь разнообразный характер, в настоящем исследовании мы ограничиваемся только обнаружением и диагностикой живого человека.",1,0
Том уже давно не живет здесь.,1,0
"Толпа слушателей, как только выступление было закончено, вскочили с мест и стали громко кричать.",0,Syntax
Ему это нравится самому.,1,0
Половина детей были больная.,0,Syntax
Он причислил меня к разряду патриотов.,1,0
У стола висела картина.,1,0
"Скажи, а нельзя постараться, чтобы Сухой Рыбак не обидел Ваню?",1,0
"Я ответил, что считаю его умным и опытным политиком, крупной фигурой современности.",1,0
Мы должны найти способ выжить сами.,0,Syntax
"Идите, можете любить кого вам угодно я и развод дам.",1,0
"Христофоров, явившийся в ложу первым и одиноко сидевший у ее красно-бархатного барьера, чувствовал себя затерянным в огромной, разодетой толпе.",1,0
"Рука человека написала книгу, душа человека выразила долю своей сокровенной жизни.",1,0
"Санитар рявкнул возле самого ее уха, что такого-то раненого следует немедленно доставить в операционную.",1,0
В этот день профессор чувствовал себя не очень хорошо.,1,0
Я полностью поддерживаю его идею.,1,0
Я обвиняю Джона не в национализме.,1,0
Мощность C множества А превосходит мощность С множества В.,1,0
"Я подозреваю, что там есть проход.",1,0
"Важно, что теперь мы можем ездить за границу.",1,0
Я передавал ему журнал в два часа.,1,0
"Он знает, что волки опасны.",1,0
Иван показал Лене себя на фотографии.,1,0
Садись сюда и читай вот этот рассказ.,1,0
"Он меня не видал, и, следственно, я не мог подозревать умысла; но это только увеличивало его вину в моих глазах.",1,0
Сильно под ребром ноет.,1,0
У этого животного есть зубы.,1,0
"Здесь слишком жарко, чтобы заседать.",1,0
Она пришла вся мокрая.,1,0
"И на всех проходящих мимо напал такой страх, и все, кто был поблизости меня пустились бежать.",1,0
Она взяла из сундука небольшой коврик и постелила его перед диваном.,0,Semantics
"Но поскольку монополия на внешнюю торговлю принадлежит именно государству, и только ему, то не грозит ли вашему агентству риск самому быть подвергнутому уголовному преследованию?",1,0
"Она напомнила мне, что завтра выходной.",1,0
"Такое гнездо строится животными не только для себя, но и для других членов группы.",1,0
Кто-то из москвичек-конькобежек неудачно выступили на соревнованиях.,0,Syntax
"Подъезжая к сией станции и глядя на природу в окно, у меня слетела шляпа.",0,Syntax
Вскоре обнаружились его жульнические операции с недвижимостью.,1,0
Все члены этой группы действительно существовали.,1,0
"Он рискнул остаться на мосту, чтобы наблюдать за ходом событий.",1,0
"Маша, одетая в розовое платьице, выходит из подъезда и пошла вдоль по тротуару к детской площадке.",0,Syntax
Почему ты все время вскакиваешь?,1,0
"По территории парка, ставшей теперь частью заповедника, гуляло фламинго.",0,Syntax
"Помню радость ее, окончания войны: солнечный майский день, небо голубое, народ вывалил на улицу, все обнимаются, радуются.",0,Syntax
"Посыльный молча поднялся со стула и выскочил из комнаты, прихватив пустые термоса.",0,Morphology
"Эдвард был женат на Шарлотте Смит, и ее унаследованное богатство, вероятно, было необходимо для покрытия расходов на строительство их нового особняка.",1,0
"Неприятный мне разговор затянулся, вопреки моего ожидания.",0,Syntax
В тот момент Ян дважды ударял Павла.,0,Semantics
"Министр пригласил журналистку, чтобы дать ей интервью.",1,0
В Одесской области создали новую мощнейшую базу для ремонта судов.,1,0
"В комнату вошла женщина маленького роста, одетая в простое ситцевое платье, она была молода и довольно миловидна.",1,0
Неужели он сказал это вслух?,1,0
"Пьер не отвечал ему и коротко спросил, будет ли принято его предложение.",1,0
Теперь уравнение выглядит так.,1,0
Его отъезд за границу всем воспринимался как побег.,0,Syntax
Отсюда я впервые увидел его во весь рост.,1,0
"Подарок предназначался для Нины, но она уехала.",1,0
У Маши есть брат.,1,0
"Стрекочут кузнечики, нестерпимый зной стоит над лугом.",1,0
Я воспринимаю его как брата.,1,0
"Вы читали ""Капитанскую дочку""?",1,0
Наше войско дружным нападением решило дело.,1,0
"Он попытался утешить себя, что так грубо и гадко вышло потому, что он именно отступил от своих аккуратных правил.",1,0
Он живет в небольшом городке на Волге.,1,0
Сегодня я особенно остро воспринимаю твою красоту.,1,0
Перед домом есть скамья.,1,0
"Только если операцию сделают немедленно, то останется еще какая-то надежда его спасти.",0,Syntax
Окно разбилось от порыва ветра.,1,0
Однако на собрании в Смольном мнение директора Эрмитажа было проигнорировано.,1,0
"В стартовой системе также входили средние опорные пояса и хвостовой отсек, сбрасываемые после выхода из воды ракеты.",1,0
У лампы стояла красивая малахитовая шкатулка.,1,0
Артистические коллективы неоднократно посещали наш город.,1,0
Ни в одном номере телевизор не стоял.,1,0
"Чтобы пройти к Рябцеву, занимавшего кабинет на пятом этаже, Настасье пришлось объяснить цель своего визита доброму десятку охранников.",0,Syntax
"Как ты хочешь, чтобы я написал?",0,Syntax
"В стенах было не менее четырех башен, а не более восьми ворот, которые были установлены.",0,Semantics
"Спасая ребенка, он рисковал собой во имя благородной цели.",0,Semantics
У меня есть сила.,1,0
"Все, кто слушал доклад академика, был удивлён необычностью речи оратора.",0,Syntax
"Конечно, против такой системы ценностей решительно ополчились совдеповские образованцы, отвергавшие всякие традиции, а тем более столь возвышенные.",1,0
Он немедленно не ушел.,0,Semantics
"Если бы то был волчонок, было бы ясно, что он сейчас завоет.",1,0
"Мы будем работать над ускорением присоединения России к Всемирной торговой организации, основываясь на стандартных условиях, которые следуют другим странам.",0,Syntax
"У меня была возможность все видеть, самому оставаясь незамеченным.",1,0
В соседнем подъезде установили новый лифт.,1,0
После конца смены я сижу на лавочке возле проходной.,1,0
Полиция распечатывает письма мужа к жене и приносит их читать царю.,1,0
Появились первые цветы.,1,0
Французы всегда верны себе.,1,0
Этот вывод заслуживает дальнейшего расследования.,1,0
"Иван знает, что статья о себе появилась в газете.",0,Syntax
Ференцварош впервые победил Каруану и завоевал второй по величине трофей за карьеру тренера чемпионов мира WBZHSR 12972.2006 (WBA).,1,0
Иван перестал бить свою жену.,1,0
Японские дзюдоисты стали чемпионами мира по версии WBSS.,1,0
В 6.30 доклад был закончен.,1,0
"Долина сменилась трясиной, где росли кривые и чахлые болотные берёзки.",1,0
"Маша книгу, и Саша читает.",0,Syntax
"Все автоматы, оформляющие абонементы для пассажиров электричек, отмечены специальными плакатами.",1,0
Математика и естественные науки преподавались.,1,0
"Я стою поблизости от Центризбиркома и наблюдаю за тем, что происходит у входа.",0,Semantics
Это должен быть новый подход к реализации прокрутки в Lion.,1,0
Моя собеседница ушла к другому.,0,Semantics
Национальность — только мужчины из Италии или Америки могут стать полноправными членами семьи.,1,0
"Бранивший себя последние дни за то, что взял Синцова в адъютанты, Серпилин был сейчас рад, что этот человек рядом.",1,0
"Он увидел телегу и понял, что ее сломали и после починили.",1,0
Лестницы чего поднимались из четырех углов зала?,0,Syntax
"Ещё недавно в любом обществе человек вырастал, взрослел, становится тем, кем ему полагалось стать, но в последние лет сто все изменилось.",0,Syntax
"Я признаю, что теория гранулярного пламени правильна.",1,0
"Иногда поищешь, поищешь и бросишь: ладно, в другой раз.",1,0
Футболисты испытывали двойственные чувства от прощального матча.,1,0
"Шварценеггеру не понравилась идея поставить шоу, которое сочетание между ""полицейской драмой"" и экстремальной версией сериала.",0,Syntax
"Мальчик кошку принес, а отец прогнал.",1,0
"Я не думаю, погода изменится.",0,Semantics
Я купила мясо в магазине близ метро «Юго-Западная».,0,Semantics
Хозяина в доме не чувствуется.,1,0
"Все, кто изучали процесс развития языка, знает о различных исторических изменениях на уровне фонетики, грамматики.",0,Syntax
"Цокая языком, зверьком издаются звуки, которые, отражаясь от предметов, помогают определить их пространственное положение.",0,Syntax
"Если Иван-то справится, я первый буду удивлен.",0,Semantics
"Йенсен в девятом матче за сезон побил пять мячей, примет участие во всех десяти играх подряд.",0,Syntax
ADE 651 широко используется иракской полицией и иракской армией.,1,0
Все члены экипажа разбившегося в Италии самолета вернулись домой.,1,0
"Директор пророка в мечети Пророка долгое время преподавал, но почему не остался дома.",0,Hallucination
"Швейцар смерил сердитого чиновника полным сомнения взглядом, но все же исчез за дверью.",1,0
Вскоре он был оставлен самыми близкими друзьями и зол на весь мир.,0,Syntax
Отец осужденного украинского журналиста Дадаева посетил его перед отправкой во Францию.,1,0
Травы здесь не растет.,1,0
Различия сандалетов с закрываемым носом и заднем задницей нужно учитывать.,0,Hallucination
"Где-то вдали, почему-то очень волнуя сердце, шумели поезда.",1,0
Я еще не достал билетов на «Щелкунчик».,1,0
"Ему дают 1/4 фунта хлеба (на него и жену, и то не каждый день! ), за которым он должен идти больной за две версты.",1,0
Он принял таблетку аспирина.,1,0
"В тот момент я представляла себе такую возможность, сейчас уже нет.",1,0
"В русских сказках заяц обычно пугливый, словно от латинского наименования вида «робкий заяц».",1,0
"Возможности пересечь границу А.С. Пушкин окончательно лишился после написания оды «Вольность», обвиняющую императора в отцеубийстве.",0,Syntax
На чем они сидят?,1,0
Что мы будем сейчас делать.,1,0
"Джефферсон Веа установил новый антирекорд по очкам для финала игры с ""Мэдисоном"" на завершающей стадии сезона.",0,Syntax
Я дал приказ отступать.,1,0
У нее есть молодость.,1,0
"Иван, к счастью, сможет прийти в редакцию.",1,0
"В садах, где обитают огурцы, обитают огурцы, в которых обитают огурцы.",0,Hallucination
"Ты прочел ""Капитанскую дочку""?",1,0
Он дал крестьянам землю.,1,0
Девочка хочет мать купить ей куклу.,0,Syntax
Нельзя же пропадать нечем.,0,Syntax
Боливарский генерал назвал дату провозглашения Венесуэлы новой республикой и похода на Боготу 1 мая 1812 года.,1,0
Этот мой был очень тяжелым.,1,0
Здесь построили два комбината.,1,0
Отец уговорил Ивана не вмешиваться в конфликт самого.,1,0
Поворота в научно-технической пропаганде не началось.,0,Semantics
"Чего только не было: копчёные окороки, настоящее салями, мясо, яблоки, пироги!",0,Morphology
"Он появился ровно в три, как было условлено.",1,0
В результате социологического опроса был выявлен рейтинг покупательского спроса.,1,0
Добрые люди существуют всегда.,1,0
"Он вдруг понял, что ей неприятны никакие подробности его домашней жизни.",0,Semantics
Его тело найти недалеко от деревни Сосенки.,1,0
"Те, кто мечтает стать инженером, исследователем, лётчиком, космонавтом, должен развивать свою зрительную память.",0,Syntax
Он может воплотиться через нерождённого мальчика Джудит.,0,Hallucination
"Если любой инженер может выполнить эту работу, то зачем приглашать какого-то знаменитого специалиста.",1,0
"То обязательно поеду еще раз, если будет возможность.",0,Syntax
"Светит солнце, но все-таки холодно и но не хочется идти гулять.",0,Syntax
Ему повезло родиться богатым.,1,0
Это были письма 866-го года.,1,0
Во время перерыва я пошел искать Тома в вестибюле.,1,0
Неуверенные люди обычно сожалеют о только что совершенном поступке.,1,0
"Он пообещал прийти, но не пришел.",1,0
Все хлопоты я беру на себя.,1,0
Он даже не поздоровался.,1,0
Многие ценные предложения были учтены в подготовленной энциклопедии к переизданию.,0,Syntax
"Предки современных птиц довольно быстро стали искусными летунами, одновременно освоившие прибрежные и болотистые пространства.",0,Syntax
Мы всех их собрали в одну высокую корзинку и оставили ночевать в теплой кухне возле плиты.,1,0
"Невозможно, пишет Линке, «не восхищаться его плохим эланом, его мужеством и упорностью».",1,0
Место встречи — возле расписания.,1,0
"Меня расстраивает, если ООН примет новый документ.",0,Semantics
Некоторые стояли в коридоре.,1,0
Она раздражается все сильнее.,1,0
Исследователь предложил многообещающие направления лечения рака.,1,0
"Мобилизация также необходима в гражданских политических и экономических сферах, в военной сфере, в культуре, образовании и изобразительных искусствах.",1,0
Дача продалась от брата.,0,Semantics
Я угрожаю тебе казнью.,1,0
Им это всё не принадлежит.,1,0
С кем Петя пришел?,1,0
В документе приводится метод определения конкурентоспособности промышленной продукции с точки зрения экологических факторов на основе использования сложного и комплексного показателя.,1,0
"Помогай, кому угодно, какое мне дело.",1,0
Милиционеры расспрашивали арестованных друг о друге.,1,0
Вы не можете так исчезнуть.,1,0
Она как раз дописывала роман до середины.,0,Semantics
Студентов первого курса включили в список?,0,Syntax
"Он знал, какой хищной цепкостью, быстротой и мягкостью в стрельбе владел бывший наводчик Меженин, но как-то необъяснимо было это его решение наводить самому.",1,0
Эти колонны дают зданию устойчивость.,1,0
Фильм смотрится школьниками.,0,Syntax
"Он много построил за те годы, что был главным архитектором.",1,0
Кое-какие следы еще сохранились.,1,0
"Услышав это, Миша немедленно не ушел.",0,Semantics
С каким увлечением он коллекционировал марки.,1,0
"Поведенческая – предназначена для моделирования потенциальных организационных, социальных и психологических реакций на распространение болезни.",1,0
Он мужественно плыл против течения.,1,0
"Я знаю, что ей кто-нибудь помог.",0,Semantics
"Я чувствовал, что она волнуется.",1,0
"Одним словом, мне невыразимо тяжело было иметь с ним какие бы то ни было отношения.",1,0
"Впоследствии, когда, откровенно говоря, было уже поздно, разные учреждения представили свои сводки с описанием того человека.",1,0
Он получил похвальную грамоту.,1,0
Незачем собирать вместе чуждых друг другу людей.,1,0
Возьми из моего стола тезисы докладов и дай Ивану Сергеевичу.,1,0
"Я надеюсь, ты собрался?",1,0
У нашей фирмы имеется представитель в Красноярске.,1,0
"Кого ты хочешь, чтобы я погладил по голове?",1,0
"Брат ушел в театр, и я сижу дома.",1,0
Вчера мы пользовались этим прибором.,1,0
Остальную часть вечера я провел возле Веры и досыта наговорился с ней о старине.,1,0
Рекомендуется не задавать лишних вопросов.,1,0
Охранника в кабинете не сидело .,0,Semantics
На самом деле нынешний мир под управлением США абсолютно лишен каких бы то ни было моральных предрассудков.,1,0
Он открыл шкаф и взял оттуда два больших полотенца.,1,0
"Автор Веверлея существовал в действительности, а не только в легендах.",1,0
"Жюнь 1998 г. — Зеваго Костиантин является членом парламентского комитета по вопросам экономической политики, управления государственной экономикой, имущества и инвестиций.",0,Morphology
Он ошибся за своего младшего брата.,0,Semantics
"Иду я, щурюсь, будто на солнце, вдыхаю, будто и воздух-то здесь другой.",1,0
Он воздержался от всех комментариев.,1,0
На этой площади будет театр.,1,0
Мы живем здесь давно.,1,0
"Долгое время держалось у Анюты то самое праздничное настроение, которое помогало ей с лёгкостью решать даже самые трудные проблемы.",1,0
"Иван ведь тогда говорил, что она сейчас без работы.",1,0
Ему завтра исполнится 60 лет.,1,0
Она взяла его точку зрения.,0,Semantics
Миша пожертвовал две тысячи долларов на благотворительность.,1,0
Каждый день он приносил мне какую-нибудь новую игрушку.,1,0
"Побыстрее выходим из вагонов, не задерживаем отправление поезда!",1,0
Укреплены только фрагменты некоторых сооружений крепости в столице.,1,0
У нее был грипп.,1,0
"Вполне можно ожидать, что результаты этой мыслительной деятельности кремлевских экспертов окажутся, мягко говоря, нестандартными.",1,0
Мальчик был наказан родителями.,1,0
"Рядом с ним — элегантный и аристократичный Борис Савинков, которому тоже отведено большое место в романе.",1,0
Просто Герман оказался здоровее других.,1,0
Она живет в маленьком городе близ Москвы.,0,Semantics
"Он достал опять складной ножик, разрезал на своей ладони картошку на две половины, посыпал соли из тряпочки и поднес Пьеру.",1,0
"Получив свои деньги, девушка, о которой я говорю, приехала к Толстому посоветоваться насчет своих денег.",1,0
"Поручив барышню попечению судьбы и искусству Терешки-кучера, обратимся к молодому нашему любовнику.",1,0
"Если потребуется, то любой из нас ей поможет.",1,0
Вячеслав стоял у примуса и по обыкновению зубрил что-то.,1,0
"Я был уже не первой молодости, но вздумал учиться живописи, — у меня всегда была страсть к ней.",1,0
Его еще не прочитал этой статьи.,0,Syntax
"Когда я вхожу в этот огромный универмаг, я всегда теряюсь.",1,0
Я видел ее только в профиль.,1,0
У стола висели фотографии.,0,Semantics
"Все больше людей возвращаются, и особенно молодых.",0,Syntax
Неужели ты до сих пор обижаешься?,1,0
"Он сидел в кресле, рядом с ним стояла недопитая бутылка вина.",1,0
Просто возьмите одну глотку этого лекарства.,0,Semantics
"Нам нужны рыночные стимулы - налог на CO2, каприз и торговля - что-то, что получает этот ценный сигнал там.",0,Hallucination
Трудно не делать что-нибудь.,1,0
Гость пришел не вовремя.,1,0
"О, да: вы получите мой Amazing Stack шаблон абсолютно бесплатно с этой частью, Нет дополнительной платы!",0,Hallucination
Волшебный алгоритм позволяет найти максимальное паросочетание.,1,0
Дремучее невежество посетителя изумило даже видавших виды опытных сотрудников.,1,0
Книга была назло мне продана студенту букинистом.,1,0
Я не выключала плиту.,1,0
"Но я имею в виду, что в дальнейшем не представляется немыслимым, что люди будут членами двух социальных сетей.",0,Semantics
"Поезжай в деревню, занимайся землеустройством!",1,0
Начавшийся процесс его обращения надломился и кончился трагически.,1,0
"Если бы Том попросил меня о помощи, я бы помогла ему.",1,0
Я не был дома.,1,0
Я находил в этом лесу рыжики.,1,0
"Поэтому меры, которые предстоит принять Генеральному директору, основаны на выводах и некоторых рекомендациях, содержащихся в докладе.",1,0
Мы стояли у самой границы.,1,0
"Она большая молодец — плаванием занимается, недавно выиграла соревнования.",1,0
Ты можешь научить себя вьетнамскому.,0,Morphology
Здесь мы сразу натолкнулись на препятствие.,1,0
Кто покупал эти билеты?,1,0
"Хозяин, не желая показаться невежей, поспешно вышел из гостиной и первым протянул необычному гостю руку для крепкого рукопожатия.",1,0
Не принеси мне эту чашку!,0,Semantics
"Кто бы ни приезжали в наш городок, все поражались чистоте и опрятности, в какой содержатся дворы, улицы, пристань.",0,Syntax
Но Коле не помог его иноверец.,0,Syntax
Я дам за тебя жизнь.,0,Semantics
"Иван показал мне, что коробка пуста.",1,0
Меня убедили не отнимать у ребенка лишний год из детства.,1,0
Его приняли в больницу.,0,Semantics
Он проплыл пятьдесят метров.,1,0
"В этом молодом луку осенью, конечно, в самый сжатый вид, уже заложена стебля с цветами нового года.",0,Hallucination
"Вспомнил, что Н.С. Михалков недавно выразил желание быть похоронен здесь.",1,0
"Ее книга 1896 года « Уроки истины, курс двенадцати уроков практического христианства » теперь считается одним из основных текстов учений Церкви единства.",1,0
При термической обработке металлы получают исключительную твердость.,1,0
"Люди пола не замечают, ходят –– не чувствуют...",1,0
Аминокислоты и вода образуют цепную структуру самой ДНК.,1,0
Я не считаю квартиры.,1,0
Colonel Nozzaire (голос Колина Мёрдока) — бывший член Французского иностранного легиона и новый начальник Гаджета.,1,0
"Сообщить отрядам, в каких пунктах имеются продовольственные склады.",1,0
О чем ты хочешь со мной поговорить?,1,0
Он поделился со мной своим супом.,1,0
Она поставила на стол кастрюлю с супом.,1,0
"Светит солнце и не холодно, но и не хочется идти гулять.",0,Syntax
Я с удовольствием имел с ним беседу.,0,Semantics
"Для работы над нашим новым проектом он привел людей, всех получивших хорошее образование.",0,Syntax
"Когда развивается остро, действие стремительное, нечасто жесткое и разрушительно носят общественно опасный характер.",0,Syntax
"Ваня думает, что Маша любит его.",1,0
"Вчера я была у ма мы, и она дала мне эту книгу.",1,0
Мальчик ударил брата и убежал.,1,0
У нас сейчас белые ночи.,1,0
"Стыдно, что я его не навестил.",0,Semantics
Тем временем или помощь подоспеет.,0,Syntax
"А ты езжай прямо к директору театров, князю Гагарину.",0,Morphology
Я застал его мрачным.,1,0
Она может потребляться в качестве пищи.,1,0
В то время он пил стакан воды.,0,Semantics
"Он дворник, помогая людям содержать двор в чистоте.",0,Syntax
"Еще большее, настоящее представление о путешествии получила от поездки всей семьи в 1906 году в Берлин.",1,0
Мне не стать членом этого союза.,1,0
Он ищет новую секретаршу.,1,0
"Вода капает, так что ведро наполнится не скоро.",1,0
Николай еще раз подтвердил свое распоряжение Воронцову усиленно тревожить Чечню.,1,0
"Когда каждый высказал свою точку зрения, нами, взвесив все за и против, было принято компромиссное решение.",0,Syntax
"Чем расслабленней тело, тем лучше оно резонирует — за счёт этого голос более звучнее при тех же усилиях со стороны связок.",0,Morphology
В данном случае наши интересы совпадают.,1,0
Сотрудник был набран редакторами.,0,Syntax
Женихов около нее вилось словно пчел около майского розана.,1,0
Такому безответственному работнику нельзя поручать важные дела.,1,0
Как долго вам потребовалось написать отчет?,0,Semantics
"Прошли слухи, будто он продает квартиру.",1,0
Она вдруг запнулась и долго смотрит непонимающими глазами на Елену Николаевну.,0,Syntax
